AE4_low_normal_status,AE4_low_pump_status,I,I_reduction_percent,Q_005_1,Q_005_s,Q_1_1,Q_1_s,R_AE4,R_AE4_reduction_percent,R_coupled,R_coupled_reduction_percent,R_pump_AE4,R_pump_AE4_reduction_percent,R_pump_WT,R_pump_WT_reduction_percent,WT_normal_status,WT_pump_status,calcium_uM,complete_factorial_comparison,pump_scale,root_id,routing_family
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.028337074478457,1.028337074478457,0.8475502179636278,0.8475502179636278,1.2133051855608012,-21.330518556080126,1.2133051855608012,-21.330518556080126,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,COMPLETE,1.1791052983458161,-17.910529834581613,1.028337074478457,0.6946590756274942,0.8475502179636278,0.4855668946985383,1.4306145728051944,-43.06145728051944,0.8196081611500513,18.03918388499487,0.6755169028402533,32.448309715974666,0.5729063416032018,42.709365839679826,BASELINE_HASH_VALID_REUSE,COMPLETE,0.5,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.028337074478457,,0.8475502179636278,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.9641639480017462,0.9641639480017462,0.8570857505364154,0.8570857505364154,1.1249328872849826,-12.493288728498264,1.1249328872849826,-12.493288728498264,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.350765208069704,-35.07652080697039,0.9641639480017462,0.8363191428877823,0.8570857505364154,0.5503836933716155,1.5195202055579524,-51.952020555795244,0.9757706768131005,2.422932318689952,0.8674034583237369,13.259654167626312,0.642157092247949,35.78429077520509,BASELINE_HASH_VALID_REUSE,COMPLETE,0.1,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9641639480017462,,0.8570857505364154,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.1778465243265066,1.1778465243265066,0.9855236092917946,0.9855236092917946,1.1951479530489553,-19.51479530489553,1.1951479530489553,-19.51479530489553,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3432724932751958,-34.32724932751958,1.1778465243265066,0.9834044632700578,0.9855236092917946,0.6125568227037732,1.605409370724817,-60.5409370724817,0.9978497257683562,0.21502742316438228,0.8349173198370383,16.508268016296167,0.6215546912609852,37.84453087390148,BASELINE_HASH_VALID_REUSE,COMPLETE,0.25,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.1778465243265066,,0.9855236092917946,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.2442768841489513,1.2442768841489513,1.022724091653633,1.022724091653633,1.216630070909048,-21.663007090904806,1.216630070909048,-21.663007090904806,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20
