root_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,production_h1_eligible_marker,production_passes_numerical_gate,production_passes_wt_gate,independent_direct_scaled_max,independent_amount_source_max_fmol_s,independent_volume_source_max_pL_s,independent_current_residual_max_A,independent_conservation_residual_max,independent_refine_requested,independent_refine_success,independent_refine_scaled_max,independent_jacobian_rank,independent_jacobian_nullity,independent_refined_state_max_abs_difference,independent_pass,independent_wt_observables_json,independent_wt_gate_failures_json,independent_wt_pass,root_table_observable_max_abs_difference,root_table_observable_integrity_issues_json,production_independent_gate_agree,production_independent_wt_gate_agree
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.2163664173114874e-11,3.885780586188048e-16,1.2163664173114874e-15,3.3927329811745276e-26,3.478120569333498e-16,True,True,7.252228331755539e-12,11,0,7.105427357601002e-14,True,"{""cl_i_mM"":29.233392950998415,""cl_l_mM"":142.43229944051652,""k_i_mM"":93.89879075312463,""k_l_mM"":14.614322696591698,""na_i_mM"":7.101172752144429,""na_l_mM"":135.57266435155356,""ph_i"":6.704855004664173,""ph_l"":7.0212349488615535,""tic_i_mM"":4.938715952273674,""tic_l_mM"":8.679293250274856,""v_apical_mV"":-46.79257324316636,""v_basolateral_mV"":-68.06409372112701,""volume_i_pL"":1.3,""volume_l_pL"":0.10290800538778166}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.729466380499648e-12,7.710574800173786e-15,5.729466380499648e-16,4.0389678347315804e-26,7.164407955784213e-16,True,True,2.6000794399461125e-11,11,0,9.947598300641403e-14,True,"{""cl_i_mM"":28.762789935928232,""cl_l_mM"":141.32134519490933,""k_i_mM"":77.12541952454094,""k_l_mM"":12.494746193594633,""na_i_mM"":24.18382051557996,""na_l_mM"":137.67111444376064,""ph_i"":6.738456616779611,""ph_l"":7.068541400532189,""tic_i_mM"":5.328236537150153,""tic_l_mM"":9.789076248095416,""v_apical_mV"":-46.32541829352734,""v_basolateral_mV"":-64.47828022767018,""volume_i_pL"":1.3,""volume_l_pL"":0.10243466308586657}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,3.8902214782865485e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.274643569141979e-12,2.334070436926794e-15,5.274643569141979e-16,2.5849394142282115e-26,2.6281060661048627e-16,True,True,5.274643569141979e-12,11,0,1.2896350654045818e-12,True,"{""cl_i_mM"":28.247012298784142,""cl_l_mM"":142.17166231782804,""k_i_mM"":90.22370815521084,""k_l_mM"":13.747246541165868,""na_i_mM"":11.084935858650672,""na_l_mM"":136.4346633366452,""ph_i"":6.763302164857436,""ph_l"":7.032806184326462,""tic_i_mM"":5.529322042948792,""tic_l_mM"":8.939956567499133,""v_apical_mV"":-47.49440183375659,""v_basolateral_mV"":-67.94476960456207,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10280078155066338}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.0925505292136428e-11,3.0193729461114316e-14,1.0925505292136428e-15,1.9387045606711586e-26,4.0679265511656126e-16,True,True,1.3381223212816096e-11,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":28.19380221720272,""cl_l_mM"":142.4194139556378,""k_i_mM"":94.01855685740519,""k_l_mM"":14.096074498450701,""na_i_mM"":7.693608721844807,""na_l_mM"":136.09094220802172,""ph_i"":6.7836115264887695,""ph_l"":7.021665332507239,""tic_i_mM"":5.730950360748247,""tic_l_mM"":8.692821666579636,""v_apical_mV"":-47.761862316784914,""v_basolateral_mV"":-68.93163810121276,""volume_i_pL"":1.299999999999998,""volume_l_pL"":0.10292228335248092}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.0470140379692516e-11,4.542243317584571e-14,1.0470140379692516e-15,3.877409121342317e-26,3.95516952522712e-16,True,True,1.0470140379692516e-11,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":29.09460267814968,""cl_l_mM"":140.68368265251775,""k_i_mM"":67.26223191602148,""k_l_mM"":11.313276688508433,""na_i_mM"":36.47365748779634,""na_l_mM"":138.84009814974468,""ph_i"":6.824820935908636,""ph_l"":7.091174108243307,""tic_i_mM"":6.357432190855468,""tic_l_mM"":10.42901529304196,""v_apical_mV"":-45.56461333048296,""v_basolateral_mV"":-62.09841535689327,""volume_i_pL"":1.3000000000000027,""volume_l_pL"":0.10221793665640834}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,4.019137453403765e-12,6.667409679916858e-15,4.019137453403765e-16,2.5849394142282115e-26,3.668940151690947e-16,True,True,1.489693784995083e-12,11,0,3.3288927170360694e-12,True,"{""cl_i_mM"":27.131030620706,""cl_l_mM"":142.11487810381766,""k_i_mM"":89.89004256226683,""k_l_mM"":13.167396461994608,""na_i_mM"":12.732651249675241,""na_l_mM"":137.0131200424013,""ph_i"":6.862111417534091,""ph_l"":7.034560371069612,""tic_i_mM"":6.70903803297327,""tic_l_mM"":8.997962651087848,""v_apical_mV"":-48.537684026140816,""v_basolateral_mV"":-68.75545133770947,""volume_i_pL"":1.3000000000000005,""volume_l_pL"":0.10279714080871756}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA20_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,7.701088031164538e-12,2.6537973207840793e-13,7.701088031164538e-16,3.2311742677852644e-26,4.631711680858075e-16,True,True,2.993482198232478e-11,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":26.898747208096868,""cl_l_mM"":142.41264845393985,""k_i_mM"":94.76141445324836,""k_l_mM"":13.528971821805953,""na_i_mM"":8.384107255425576,""na_l_mM"":136.65797608427084,""ph_i"":6.891334766046854,""ph_l"":7.021505521504844,""tic_i_mM"":7.079514651778661,""tic_l_mM"":8.700660311416204,""v_apical_mV"":-49.028186795832404,""v_basolateral_mV"":-70.1033965988539,""volume_i_pL"":1.2999999999999794,""volume_l_pL"":0.10294360388280321}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,3.6859404417555197e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,4.889209696823382e-12,5.551115123125783e-16,4.889209696823382e-16,1.1309109937248425e-26,1.1362438767648086e-16,True,True,2.4334917761437147e-12,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":28.170692456503467,""cl_l_mM"":141.81003429195076,""k_i_mM"":81.12906305256479,""k_l_mM"":11.919169498877176,""na_i_mM"":18.19592711678878,""na_l_mM"":138.25331146413117,""ph_i"":6.673589906047212,""ph_l"":7.047728040047629,""tic_i_mM"":4.700720543262503,""tic_l_mM"":9.299898618466393,""v_apical_mV"":-47.22192249404572,""v_basolateral_mV"":-66.90409270446152,""volume_i_pL"":1.3,""volume_l_pL"":0.10256483088059229}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.798313218452478e-12,2.888314587501384e-16,5.798313218452478e-16,1.9387045606711586e-26,1.43982048506075e-16,True,True,2.5931947561508295e-11,11,0,2.842170943040401e-14,True,"{""cl_i_mM"":28.008608801027442,""cl_l_mM"":142.3539532645398,""k_i_mM"":89.47115952865715,""k_l_mM"":12.607030290688629,""na_i_mM"":9.909842968876415,""na_l_mM"":137.5755758327656,""ph_i"":6.685415700323564,""ph_l"":7.023569025169254,""tic_i_mM"":4.775568253230841,""tic_l_mM"":8.75702371033165,""v_apical_mV"":-47.82571055254037,""v_basolateral_mV"":-69.08113994567952,""volume_i_pL"":1.3,""volume_l_pL"":0.10280193499655585}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.95590071916385e-12,9.170095238708598e-14,1.95590071916385e-16,1.9387045606711586e-26,1.9081958235744878e-16,True,True,1.95590071916385e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":28.01702469790419,""cl_l_mM"":142.55560393766578,""k_i_mM"":92.53948375170887,""k_l_mM"":12.851447756553236,""na_i_mM"":7.100305704794232,""na_l_mM"":137.33515180881832,""ph_i"":6.697961727633212,""ph_l"":7.014173086728088,""tic_i_mM"":4.876517185328587,""tic_l_mM"":8.555918761814777,""v_apical_mV"":-47.99434455857835,""v_basolateral_mV"":-69.8625670438385,""volume_i_pL"":1.2999999999999956,""volume_l_pL"":0.10289829397187306}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.6645352591003757e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.2280354644577116e-12,5.287166104234187e-15,2.2280354644577116e-16,1.9387045606711586e-26,2.0383000842727483e-16,True,True,2.2280354644577116e-12,11,0,4.374278717023117e-14,True,"{""cl_i_mM"":27.968308979534772,""cl_l_mM"":141.47156868755016,""k_i_mM"":75.93915434879158,""k_l_mM"":11.259381056732982,""na_i_mM"":24.48046990687391,""na_l_mM"":138.9068708045419,""ph_i"":6.73416335538544,""ph_l"":7.061282633931441,""tic_i_mM"":5.285118158340338,""tic_l_mM"":9.639085164292583,""v_apical_mV"":-47.1620761011134,""v_basolateral_mV"":-65.86742090473025,""volume_i_pL"":1.3,""volume_l_pL"":0.10244790177476401}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,2.673417043297377e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.4900467932308388e-12,1.8041124150158794e-16,3.490046793230839e-16,2.908056841006738e-26,3.0010716134398763e-16,True,True,3.4900467932308388e-12,11,0,2.1316282072803006e-14,True,"{""cl_i_mM"":27.24440920222165,""cl_l_mM"":142.30181977528102,""k_i_mM"":89.08668675879868,""k_l_mM"":12.198185728670271,""na_i_mM"":11.083516175870209,""na_l_mM"":137.98366575870085,""ph_i"":6.757339814914289,""ph_l"":7.025727672932266,""tic_i_mM"":5.466909204167313,""tic_l_mM"":8.80981479925799,""v_apical_mV"":-48.5340958141709,""v_basolateral_mV"":-69.56554168055133,""volume_i_pL"":1.3,""volume_l_pL"":0.1027998750744288}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.3369296988918755e-11,3.608224830031759e-16,1.3369296988918755e-15,2.908056841006738e-26,3.0617869350990645e-16,True,True,1.3369296988918755e-11,11,0,1.7763568394002505e-15,True,"{""cl_i_mM"":27.133259169140945,""cl_l_mM"":142.53466915806146,""k_i_mM"":92.81638835902967,""k_l_mM"":12.43962683124125,""na_i_mM"":7.684853677596042,""na_l_mM"":137.74700187425222,""ph_i"":6.7771639240406785,""ph_l"":7.015074653458982,""tic_i_mM"":5.661026101531793,""tic_l_mM"":8.577481396188878,""v_apical_mV"":-48.847613525410715,""v_basolateral_mV"":-70.57793411645503,""volume_i_pL"":1.3,""volume_l_pL"":0.10291224088353228}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.2346894340264924e-11,2.3480826658039966e-13,1.2346894340264924e-15,2.4233807008389483e-26,1.496198998029996e-16,True,True,1.4472472699422756e-11,11,0,1.8806645130098332e-10,True,"{""cl_i_mM"":28.526172883029943,""cl_l_mM"":140.82687303540607,""k_i_mM"":66.15975822814681,""k_l_mM"":10.317117417217085,""na_i_mM"":36.93529453582466,""na_l_mM"":139.83666882514473,""ph_i"":6.82193159795229,""ph_l"":7.084716214101906,""tic_i_mM"":6.321877297051137,""tic_l_mM"":10.286119083589233,""v_apical_mV"":-46.17360543652681,""v_basolateral_mV"":-63.181254089329755,""volume_i_pL"":1.2999999999999863,""volume_l_pL"":0.10223291489718962}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,4.627374872168133e-12,2.714842239903703e-16,4.627374872168133e-16,1.454028420503369e-26,1.448494102440634e-16,True,True,7.0830927928478005e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":26.28501618370597,""cl_l_mM"":142.2371474797099,""k_i_mM"":88.92273752779663,""k_l_mM"":11.735155351420246,""na_i_mM"":12.714054381097375,""na_l_mM"":138.44532728805012,""ph_i"":6.856766506920657,""ph_l"":7.027979771799551,""tic_i_mM"":6.638262426434495,""tic_l_mM"":8.875689855110377,""v_apical_mV"":-49.453481269025865,""v_basolateral_mV"":-70.21363369685898,""volume_i_pL"":1.3,""volume_l_pL"":0.10279634930979051}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.5691935518222806e-12,2.3592239273284576e-16,3.5691935518222806e-16,1.454028420503369e-26,1.3010426069826053e-16,True,True,3.5691935518222806e-12,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":26.00846201719323,""cl_l_mM"":142.51796160500967,""k_i_mM"":93.72997695885367,""k_l_mM"":11.984482709975806,""na_i_mM"":8.368189490909737,""na_l_mM"":138.20206167263854,""ph_i"":6.885523623703741,""ph_l"":7.015482010515907,""tic_i_mM"":6.998440876032065,""tic_l_mM"":8.59523709157202,""v_apical_mV"":-49.98244951287517,""v_basolateral_mV"":-71.5755598047403,""volume_i_pL"":1.3,""volume_l_pL"":0.10293270117161939}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.6772746346270804e-11,2.7668839441830073e-16,2.6772746346270804e-15,1.7771458472818954e-26,1.48318857196017e-16,True,True,2.6772746346270804e-11,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":28.380139169331077,""cl_l_mM"":141.72201342665684,""k_i_mM"":81.44205186513342,""k_l_mM"":12.432123919490422,""na_i_mM"":18.116379647999008,""na_l_mM"":137.74162930003848,""ph_i"":6.674837064207049,""ph_l"":7.052736928069314,""tic_i_mM"":4.709971709006912,""tic_l_mM"":9.388213402168626,""v_apical_mV"":-46.99543046714164,""v_basolateral_mV"":-66.19724533428003,""volume_i_pL"":1.3,""volume_l_pL"":0.10259807817619973}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,6.560507345709787e-12,1.6618650899857812e-15,6.560507345709787e-16,3.3927329811745276e-26,3.5128150388530344e-16,True,True,6.560507345709787e-12,11,0,1.7763568394002505e-15,True,"{""cl_i_mM"":28.227634381124098,""cl_l_mM"":142.26403021430946,""k_i_mM"":89.72818898700103,""k_l_mM"":13.186253984722768,""na_i_mM"":9.899501252534373,""na_l_mM"":136.99789616128592,""ph_i"":6.68683323812148,""ph_l"":7.029092608957625,""tic_i_mM"":4.7863130731256645,""tic_l_mM"":8.847345824110326,""v_apical_mV"":-47.59126099413417,""v_basolateral_mV"":-68.31161071605167,""volume_i_pL"":1.3,""volume_l_pL"":0.1028431834911264}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,3.2862601528904634e-14,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,9.218971072644244e-12,3.506119006235764e-13,9.218971072644244e-16,4.6852026882886333e-26,5.030698080332741e-16,True,True,6.764337354137062e-12,11,0,4.3009151795558864e-11,True,"{""cl_i_mM"":28.22986734429183,""cl_l_mM"":142.46589962016952,""k_i_mM"":92.78421507739267,""k_l_mM"":13.452961001107933,""na_i_mM"":7.09635762139083,""na_l_mM"":136.7353431374252,""ph_i"":6.699377531501178,""ph_l"":7.0198763615248385,""tic_i_mM"":4.887359909346524,""tic_l_mM"":8.646074988865509,""v_apical_mV"":-47.768124490624736,""v_basolateral_mV"":-69.07978923941812,""volume_i_pL"":1.2999999999999823,""volume_l_pL"":0.10294407252253798}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.6645352591003757e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.5417354892743873e-12,6.283547900748365e-15,1.5417354892743873e-16,4.0389678347315804e-26,4.128641872824801e-16,True,True,1.5417354892743873e-12,11,0,1.8118839761882555e-13,True,"{""cl_i_mM"":28.102226902130788,""cl_l_mM"":141.3865070916544,""k_i_mM"":76.2087425186665,""k_l_mM"":11.682342218894924,""na_i_mM"":24.36316120144201,""na_l_mM"":138.4853159874167,""ph_i"":6.735066471346833,""ph_l"":7.066026192251135,""tic_i_mM"":5.292179698386002,""tic_l_mM"":9.72445905977682,""v_apical_mV"":-47.01014816714357,""v_basolateral_mV"":-65.24602087444887,""volume_i_pL"":1.3,""volume_l_pL"":0.10248438574909224}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,3.232969447708456e-13,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.570277753994766e-12,6.38378239159465e-16,3.570277753994766e-16,2.908056841006738e-26,2.6107588313450947e-16,True,True,9.6710833785707e-13,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":27.371981170848944,""cl_l_mM"":142.21066886964266,""k_i_mM"":89.24489753582552,""k_l_mM"":12.696035130114481,""na_i_mM"":11.073532972752508,""na_l_mM"":137.48760224586144,""ph_i"":6.758332245548044,""ph_l"":7.031377612536328,""tic_i_mM"":5.474950944270921,""tic_l_mM"":8.901432014801232,""v_apical_mV"":-48.38637513167306,""v_basolateral_mV"":-68.85728845690669,""volume_i_pL"":1.3,""volume_l_pL"":0.10284768551260763}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.1482785208793977e-11,5.421010862427522e-16,1.1482785208793977e-15,1.7771458472818954e-26,2.0729945537922845e-16,True,True,9.02706728811431e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":27.240075013615165,""cl_l_mM"":142.442372804522,""k_i_mM"":92.94558768847898,""k_l_mM"":12.952024454981956,""na_i_mM"":7.6810229232369265,""na_l_mM"":137.2365752445988,""ph_i"":6.7780526190478545,""ph_l"":7.0210109861470045,""tic_i_mM"":5.668068080468558,""tic_l_mM"":8.670304976883477,""v_apical_mV"":-48.721627675847394,""v_basolateral_mV"":-69.86059532515719,""volume_i_pL"":1.3,""volume_l_pL"":0.10296527397620005}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P0.5_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.1496073110703904e-12,5.412337245047638e-16,3.1496073110703904e-16,2.7464981276174747e-26,2.8275992658421956e-16,True,True,3.1496073110703904e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":28.581317231920544,""cl_l_mM"":140.7487034603066,""k_i_mM"":66.38707702279508,""k_l_mM"":10.633424834926975,""na_i_mM"":36.771948977146344,""na_l_mM"":139.52187575285902,""ph_i"":6.822373063296457,""ph_l"":7.088902704703987,""tic_i_mM"":6.324659862198195,""tic_l_mM"":10.364593416909027,""v_apical_mV"":-46.103614222736546,""v_basolateral_mV"":-62.6753519247514,""volume_i_pL"":1.3,""volume_l_pL"":0.10227153144984447}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P1_H1:B00,AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.2937784524269524e-11,1.1062765287173093e-13,1.2937784524269524e-15,3.069615554396001e-26,3.8250652645288596e-16,True,True,1.2937784524269524e-11,11,0,0.0,True,"{""cl_i_mM"":26.315418717378964,""cl_l_mM"":142.1453185695785,""k_i_mM"":88.97642581113499,""k_l_mM"":12.146607765532591,""na_i_mM"":12.700358494018506,""na_l_mM"":138.03595523981156,""ph_i"":6.857240698392941,""ph_l"":7.033739709206614,""tic_i_mM"":6.6412416221503605,""tic_l_mM"":8.968062548475745,""v_apical_mV"":-49.404237370039404,""v_basolateral_mV"":-69.57651402579138,""volume_i_pL"":1.3000000000000083,""volume_l_pL"":0.10285205564213726}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
