root_id,panel_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,r2_member_id,r3_member_id,arm,solver_label,max_relative_state_difference,max_relative_flow_difference,max_relative_capacity_difference,r2_r3_isomorphism_gate_pass
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_radau,1.384808227382844e-15,6.88188393760354e-15,2.1138201672898362e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_bdf,2.052223264281962e-15,1.1661852014239112e-14,2.1614688837916824e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_radau,1.5486478229286446e-15,4.732961990407839e-15,2.1138201598071614e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_bdf,1.911026420318489e-15,1.760431695355478e-14,2.0978241988873527e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_radau,6.838182204972293e-15,5.021499447911824e-15,2.8849529023267203e-15,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_bdf,1.8050023326903663e-15,1.2149448758141805e-14,7.888417085889935e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_radau,1.5235782076223359e-15,4.910736882524108e-15,2.6140287582388765e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_bdf,2.672139712310975e-13,2.9611171012160824e-14,5.616422529527829e-15,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_radau,1.5811252455372523e-15,4.883224076282783e-15,2.6999781355813083e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,4.0,1.0,0.075075,0.3,0.05,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_bdf,1.7972411958372814e-15,1.2559977557406839e-14,3.106315121955441e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_radau,1.128126230615239e-14,3.8812265756700245e-15,2.1384154783786626e-15,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TFAST,R3_G125_P21_PROSE_TFAST,CCH_IPR,production_bdf,5.227594135512818e-13,2.2973049328928816e-14,3.556867076723744e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_radau,1.5997541873220147e-15,3.8752735161750325e-15,1.88171178983496e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,production_bdf,1.272029295807011e-12,4.2589406000883607e-13,6.03961327069803e-15,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_radau,2.069493008328829e-15,5.588938733653029e-15,1.9089337232021834e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,R3_G125_P21_PROSE_TSLOW,CCH_IPR,production_bdf,2.6046495706558845e-15,2.7030155541880777e-14,2.0374114917805274e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_radau,1.4688542119715908e-14,4.125648228126108e-15,2.7609457522827584e-15,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,production_bdf,1.9329913198066696e-15,9.811086420184584e-15,3.944208578271048e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_radau,1.5318809911099699e-15,5.694533025530785e-15,2.6421760098665897e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,production_bdf,1.067620138160642e-15,1.1527695119930886e-14,2.614717483929855e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_radau,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,production_bdf,0.0,0.0,0.0,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_radau,1.2842204629472186e-15,3.9398662436831574e-15,2.6950974956506264e-16,True
N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.075075,0.3,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,production_bdf,2.0130438997960374e-15,1.0038848167456747e-14,2.8223680589828973e-16,True
