ae2_expression,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,max_dimensionless_conservation_ratio,maximum_flow_pL_s,mean_0_600_pL_s,message,minimum_flow_pL_s,numerical_gate_pass,paired_numerical_gate_pass,root_id,routing_family,secretion_ratio,secretion_reduction,solver_success,source,source_path,source_sha256,status,target_share,total_0_600_pL
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006256328788367682,0.0016452001353555652,0.0014748309216179771,The solver successfully reached the end of the integration interval.,0.0011358673978362711,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003522963916167,-0.0003522963916167132,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8848985529707863
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0013223665626936,-0.0013223665626935777,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.7153567851194301
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0015020287739818,-0.0015020287739817562,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8143232536847995
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.001553815077896,-0.0015538150778959814,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8420223676546083
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00038546943414985435,0.0012601773228516273,0.0011520806214299953,The solver successfully reached the end of the integration interval.,0.0009709568835841731,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0007600000948542,-0.0007600000948542185,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.6912483728579972
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0017905676941154523,0.0017118987331198043,0.0013079304164774943,The solver successfully reached the end of the integration interval.,0.0009709568835841731,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0009212548250066,-0.000921254825006601,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.7847582498864966
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0027675639557855902,0.0019351953362410053,0.0013554449950213341,The solver successfully reached the end of the integration interval.,0.0009709568835841731,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0009707606864209,-0.0009707606864208795,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8132669970128005
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0003481659405224491,0.0012151123545793953,0.0011156462555394213,The solver successfully reached the end of the integration interval.,0.0009710951935192447,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0007359015684647,-0.000735901568464703,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.6693877533236527
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0011546319456101628,0.001577857152069437,0.0012451236068843523,The solver successfully reached the end of the integration interval.,0.0009710951935192447,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0008452396748289,-0.0008452396748288571,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7470741641306113
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.001637801005927031,0.001761250985263549,0.0012865170123189606,The solver successfully reached the end of the integration interval.,0.0009710951935192447,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0008845084745055,-0.0008845084745054965,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7719102073913763
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003609012221644,-0.00036090122216436704,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.842693472375459
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0004355420057838,-0.00043554200578377333,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.9714699767816387
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0004594700944072,-0.00045947009440716613,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.0107833492555183
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0057553961596568115,0.0015157753198079577,0.0013626506073378235,The solver successfully reached the end of the integration interval.,0.0011248479702910652,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0002845049582259,-0.00028450495822585076,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8175903644026941
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006288303211476887,0.0021453761383751382,0.0015523465230197504,The solver successfully reached the end of the integration interval.,0.0011248479702910652,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003341351989892,-0.00033413519898917166,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9314079138118502
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006284750497798086,0.0024593960243431776,0.0016113146205759474,The solver successfully reached the end of the integration interval.,0.0011248479702910652,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003509689596943,-0.00035096895969433106,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9667887723455684
0.0,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006203038083185675,0.0013513227963813353,0.001318747826405893,The solver successfully reached the end of the integration interval.,0.0011248693309257236,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0002836576957213,-0.0002836576957212511,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7912486958435359
0.0,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006124878382252064,0.0016834395607786352,0.0014675002477423267,The solver successfully reached the end of the integration interval.,0.0011248693309257236,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003322867867506,-0.00033228678675056855,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.880500148645396
0.0,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006245670647331281,0.0018601374662560928,0.0015229683621755302,The solver successfully reached the end of the integration interval.,0.0011248693309257236,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003515915578032,-0.00035159155780317697,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9137810173053181
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.00133072130472,-0.0013307213047200062,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.7323673183939741
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.00150418121608,-0.0015041812160800916,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8322858022986301
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.0015495792446316,-0.001549579244631616,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8596772021109447
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00035704772471945034,0.001301368921901769,0.0011745952822518268,The solver successfully reached the end of the integration interval.,0.0009919358811342732,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.000751123766569,-0.0007511237665689396,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.7047571693510961
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0016786572132332367,0.001779743476761117,0.00132890093042071,The solver successfully reached the end of the integration interval.,0.0009919358811342732,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.0009204077610598,-0.0009204077610598382,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.7973405582524259
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0026272317654729704,0.002008291397233017,0.0013758996957715002,The solver successfully reached the end of the integration interval.,0.0009919358811342732,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.0009699341072074,-0.0009699341072073597,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8255398174629001
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.00032152058793144533,0.0012583425369574715,0.0011387919357977153,The solver successfully reached the end of the integration interval.,0.0009921514286581946,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.0007704746444535,-0.000770474644453456,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.6832751614786291
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0010302869668521453,0.0016276195487584745,0.0012644198905278595,The solver successfully reached the end of the integration interval.,0.0009921514286581946,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.000869089564987,-0.0008690895649869912,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7586519343167157
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0014352963262354024,0.0018043639322567334,0.0013028857023331029,The solver successfully reached the end of the integration interval.,0.0009921514286581946,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.000903292553034,-0.0009032925530338964,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7817314213998617
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0003547521787988,-0.0003547521787987673,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8770930391474545
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0004295547855067,-0.0004295547855066584,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.0077327638376152
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0004514216046574,-0.0004514216046573871,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.046284544701875
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0058051341511600185,0.0015995448877909658,0.0014111619269739837,The solver successfully reached the end of the integration interval.,0.0011655926328215077,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0002916822767698,-0.0002916822767697891,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8466971561843902
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006288303211476887,0.002271793200744901,0.0015968205610462232,The solver successfully reached the end of the integration interval.,0.0011655926328215077,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.000337583776683,-0.00033758377668302586,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.958092336627734
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006199485369506874,0.002591713416848271,0.0016522814395344017,The solver successfully reached the end of the integration interval.,0.0011655926328215077,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0003522986191906,-0.00035229861919061634,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.991368863720641
0.0,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006235012506294879,0.0014063151591701462,0.0013681709576330314,The solver successfully reached the end of the integration interval.,0.0011656072843818533,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0002870915991897,-0.00028709159918971494,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8209025745798189
0.0,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006139089236967266,0.0017463206006261252,0.0015140991795526723,The solver successfully reached the end of the integration interval.,0.0011656072843818533,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0003352454288332,-0.0003352454288332307,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9084595077316033
0.0,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006263434215725283,0.001919174671609325,0.001566441204020258,The solver successfully reached the end of the integration interval.,0.0011656072843818533,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.0003533881001607,-0.0003533881001607231,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9398647224121548
