D_AE2,D_AE4_5pct,R_AE2,R_AE4_5pct,ae2_paired_numerical_gate_pass,ae2_total_0_600_pL,ae4_5pct_total_0_600_pL,ae4_cancellation_fraction,ae4_paired_numerical_gate_pass,ae4_productive_fraction,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,g_cl_apical_nS,g_k_total_nS,largest_abs_log_fold,largest_fold_multiplier,realized_ae4_share,root_id,routing_family,source,target_share,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,wt_numerical_gate_pass,wt_total_0_600_pL
-0.00148881518450672,-0.19197945509917935,1.0014888151845067,1.1919794550991794,True,0.8690879490720792,1.034394957049368,0.9680194295617562,True,0.0319805704382438,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.01789953114568505,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-35.4450782444366,-69.09331965733882,-33.64824141290222,True,0.8677959612678899
-0.0007272427491078481,-0.20827072748952258,1.0007272427491078,1.2082707274895226,True,0.7154351631213365,0.8638111646101413,0.9680194295617561,True,0.031980570438243816,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,20.45240527090793,11.335820953264681,1.9183172430829816,6.809490106185745,0.10000000000000006,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-39.419720066597876,-76.66765869571817,-37.2479386291203,True,0.7149152461923164
-0.0008821451526088708,-0.34983441246786895,1.0008821451526089,1.349834412467869,True,0.81240196564537,1.0956416150449513,0.9680194295617561,True,0.031980570438243816,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,20.45240527090793,11.335820953264681,1.9183172430829816,6.809490106185745,0.10000000000000006,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-39.419720066597876,-76.66765869571817,-37.2479386291203,True,0.8116859408272284
-0.0009302708817411354,-0.39700912606233896,1.0009302708817411,1.397009126062339,True,0.842046786264715,1.1752537406496868,0.9680194295617561,True,0.031980570438243816,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,20.45240527090793,11.335820953264681,1.9183172430829816,6.809490106185745,0.10000000000000006,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-39.419720066597876,-76.66765869571817,-37.2479386291203,True,0.8412641826917051
-0.0007473673784530455,-0.32876035661465797,1.000747367378453,1.328760356614658,True,0.7026891609540012,0.9330082002058304,0.9680194295617562,True,0.031980570438243795,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,14.398413592710623,77.8112800654132,3.0426940307397503,20.96163853421594,0.3,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-44.2130366025666,-84.80174392047454,-40.58870731790794,True,0.7021643861974457
-0.0008539885162299754,-0.4479562720083332,1.00085398851623,1.4479562720083332,True,0.7896219444379827,1.1423624825229461,0.9680194295617562,True,0.031980570438243795,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,14.398413592710623,77.8112800654132,3.0426940307397503,20.96163853421594,0.3,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-44.2130366025666,-84.80174392047454,-40.58870731790794,True,0.7889481917423343
-0.0008883301672668598,-0.48892953194189737,1.0008883301672669,1.4889295319418974,True,0.8150487049298267,1.2124730103888912,0.9680194295617562,True,0.031980570438243795,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,14.398413592710623,77.8112800654132,3.0426940307397503,20.96163853421594,0.3,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-44.2130366025666,-84.80174392047454,-40.58870731790794,True,0.8143253151863775
-0.0003179501472343471,-0.08228691712173974,1.0003179501472343,1.0822869171217397,True,0.8881707222751535,0.9609500186890377,0.9900156984517631,True,0.009984301548236903,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-36.16410287202952,-73.382700736646,-37.21859786461649,True,0.8878884180219158
-0.000392643527121983,-0.1454294969719807,1.000392643527122,1.1454294969719807,True,1.0232363935304503,1.1715851322063742,0.9900156984517631,True,0.009984301548236903,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-36.16410287202952,-73.382700736646,-37.21859786461649,True,1.0228347840731686
-0.00041646420393726125,-0.16696831460076456,1.0004164642039373,1.1669683146007646,True,1.064872425560125,1.2421550665997492,0.9900156984517631,True,0.009984301548236903,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-36.16410287202952,-73.382700736646,-37.21859786461649,True,1.0644291289302974
