ae4_expression,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,max_dimensionless_conservation_ratio,maximum_flow_pL_s,mean_0_600_pL_s,message,minimum_flow_pL_s,numerical_gate_pass,paired_numerical_gate_pass,root_id,routing_family,secretion_ratio,secretion_reduction,solver_success,source,source_path,source_sha256,status,target_share,total_0_600_pL
0.05,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.0013145040611561853,0.0024332833441529367,0.0019630775405441777,The solver successfully reached the end of the integration interval.,0.0011806534396574199,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.1951479530489553,-0.19514795304895527,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,8df452b3d79e07c03a7d25edd3c035bb75fa63a66bcb32531b25455816c6a5fb,COMPLETE,,1.1778465243265066
0.05,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.002035704937952687,0.002810627686179601,0.002073794806914919,The solver successfully reached the end of the integration interval.,0.0011806534396574199,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.216630070909048,-0.21663007090904807,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,0aeeee757cdf9092d9471179bc9ae46048be93c5b6d314b5f6e7d8ec14ec6bbf,COMPLETE,,1.2442768841489513
0.05,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,6.161737786669619e-05,0.0021081245218182248,0.0018403388658705133,The solver successfully reached the end of the integration interval.,0.001376189122696886,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.3430526838278263,-0.3430526838278263,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.104203319522308
0.05,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.00019637069748057456,0.0033265946679092856,0.0022502143160828105,The solver successfully reached the end of the integration interval.,0.001376189122696886,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.4540293137863616,-0.4540293137863616,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.3501285896496862
0.05,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.00018367252163642434,0.003927139005248776,0.0023818569816565507,The solver successfully reached the end of the integration interval.,0.001376189122696886,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.4899152008633256,-0.48991520086332563,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.4291141889939303
0.05,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0022239987629291136,0.0014178575127058058,0.0013170107011459457,The solver successfully reached the end of the integration interval.,0.0009204118733559807,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,0.9961618601761898,0.003838139823810205,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7902064206875674
0.05,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.002334132886971929,0.002185896906538706,0.001852441256485147,The solver successfully reached the end of the integration interval.,0.0009204118733559807,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.2917427225498401,-0.2917427225498401,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.1114647538910882
0.05,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0023590018827235326,0.0025295567740427683,0.0020750693777416263,The solver successfully reached the end of the integration interval.,0.0009204118733559807,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.4074836557661012,-0.40748365576610124,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.2450416266449758
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,1.4210854715202002e-05,0.0014363521798690189,0.0013714980143384172,The solver successfully reached the end of the integration interval.,0.0010589189561953456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.151854570491648,-0.15185457049164808,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00_ca0.10_AE4_5pct_production_radau.json,21ed2bc4d37dad9cb64a21fa95203dcd863c5e4b73c0dc73231686438dffc594,COMPLETE,,0.8228988086030503
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,2.8421709430404004e-05,0.0019851386033501064,0.00161351832112315,The solver successfully reached the end of the integration interval.,0.0010589189561953456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.1906391213243976,-0.19063912132439764,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,ad2b4851c1fc0d56f3f70af181fd7c04ffb74d8fbd86923b2c2258460eccc137,COMPLETE,,0.96811099267389
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,3.730349362740526e-05,0.002257693667783137,0.001685023192176814,The solver successfully reached the end of the integration interval.,0.0010589189561953456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.202562880594413,-0.20256288059441308,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00_ca0.50_AE4_5pct_production_radau.json,834a715c05b9d12bbb6085d930c80e8e91a8d77d93a8221a65e03c90dc3e804c,COMPLETE,,1.0110139153060884
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,1.0658141036401503e-05,0.0014817218923652454,0.0014126213300095125,The solver successfully reached the end of the integration interval.,0.0010263106874077554,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.2270798554007394,-0.22707985540073938,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8475727980057075
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,2.4868995751603507e-05,0.0022320650006739163,0.0017968709718222235,The solver successfully reached the end of the integration interval.,0.0010263106874077554,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.3750932964145774,-0.37509329641457745,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.078122583093334
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,3.1530333899354446e-05,0.0026285231925047754,0.0019283905040180448,The solver successfully reached the end of the integration interval.,0.0010263106874077554,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.4240802959894594,-0.4240802959894594,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.157034302410827
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,2.8421709430404004e-05,0.0015401504625506463,0.0014458072147486571,The solver successfully reached the end of the integration interval.,0.0010996136404864659,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.2968906401663292,-0.29689064016632916,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8674843288491942
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,6.9111383282916e-05,0.002214712849196815,0.0017830339582470282,The solver successfully reached the end of the integration interval.,0.0010996136404864659,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.4332240103900424,-0.43322401039004244,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.069820374948217
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.00013905543383430086,0.002571741482185583,0.0019060623416920074,The solver successfully reached the end of the integration interval.,0.0010996136404864659,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.4828783853759022,-0.4828783853759022,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.1436374050152045
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.0004085620730620576,0.0016016929977750477,0.0015625601424911918,The solver successfully reached the end of the integration interval.,0.001169459876234169,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.112948508750198,-0.11294850875019802,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00_ca0.10_AE4_5pct_production_radau.json,52c5cf5fb0b5cb66d64062657aa55161ff38dea4b117f8b1f53d4244cca83829,COMPLETE,,0.937536085494715
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.0014317436125566019,0.002253679397651487,0.0019040073337338315,The solver successfully reached the end of the integration interval.,0.001169459876234169,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.1764665843101916,-0.17646658431019158,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,c63e66efea50503843633b86854b21c959439d4d7df1e17cb78ac0d195ae9a0b,COMPLETE,,1.1424044002402989
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.002206235194535111,0.0025891872724701616,0.0020176513610734737,The solver successfully reached the end of the integration interval.,0.001169459876234169,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.1982261557958525,-0.19822615579585245,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,795e7c9c50bab48a5bb096f734b4312341d67ce408c37c69ab0c9307eac763c1,COMPLETE,,1.2105908166440842
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0014459544672718039,0.0018178317834636388,0.0016826882062579162,The solver successfully reached the end of the integration interval.,0.0012595504077810545,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.235215344514546,-0.23521534451454595,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.0096129237547498
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0014459544672718039,0.00280053280545145,0.002108209450435349,The solver successfully reached the end of the integration interval.,0.0012595504077810545,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.358532934590629,-0.35853293459062896,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.2649256702612093
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0014459544672718039,0.003337140118691531,0.002260695931733241,The solver successfully reached the end of the integration interval.,0.0012595504077810545,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.4035057691118331,-0.4035057691118331,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.3564175590399445
0.05,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0028528290840768022,0.0015846200402826278,0.0015031354932941424,The solver successfully reached the end of the integration interval.,0.00111624066388456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.1401435810076934,-0.14014358100769342,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9018812959764854
0.05,0.25,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0029025670755800093,0.002283363220254103,0.0019456285710347336,The solver successfully reached the end of the integration interval.,0.00111624066388456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.326251958522703,-0.32625195852270306,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.1673771426208401
0.05,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0029523050670832163,0.00264734390661448,0.0021270616403511766,The solver successfully reached the end of the integration interval.,0.00111624066388456,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.397146224513369,-0.397146224513369,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.276236984210706
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,1.4210854715202002e-05,0.0014876364257203041,0.0014055859193360296,The solver successfully reached the end of the integration interval.,0.0010777587552226965,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.1530741422631607,-0.15307414226316074,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00_ca0.10_AE4_5pct_production_radau.json,a1a999eadad7e27b71a565be00218103d29748ede3c482c05c7664e32a0011bd,COMPLETE,,0.8433515516016178
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,2.6558616417204917e-05,0.0020843840585522467,0.0016515125946772948,The solver successfully reached the end of the integration interval.,0.0010777587552226965,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.1923765353191946,-0.19237653531919463,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,70389e5b9088b46052a4254ef4f0f316b7bbf0b190b5a74dfb813a52cb54e8cd,COMPLETE,,0.9909075568063769
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,3.3306690738754696e-05,0.002373663457705991,0.0017216737319996906,The solver successfully reached the end of the integration interval.,0.0010777587552226965,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.2034807467128519,-0.20348074671285188,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00_ca0.50_AE4_5pct_production_radau.json,e7b7f7954f2333c711294e211857581738cd14cf966361681a63cb6d4529c8ca,COMPLETE,,1.0330042391998144
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00034372504842394846,0.0015138102060555992,0.0014270852566183123,The solver successfully reached the end of the integration interval.,0.0010222205157728538,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.2158717098995544,-0.2158717098995544,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8562511539709874
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00034283687000424834,0.0023406204777261714,0.0018345386253817186,The solver successfully reached the end of the integration interval.,0.0010222205157728538,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.3817637620203658,-0.38176376202036577,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.1007231752290312
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0005515587986337778,0.0027693292550726614,0.0019718182176544133,The solver successfully reached the end of the integration interval.,0.0010222205157728538,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.4345019171548046,-0.4345019171548046,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.183090930592648
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,4.263256414560601e-05,0.0016336007073914638,0.0015137189516711933,The solver successfully reached the end of the integration interval.,0.0011602013613632779,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.3302563761843984,-0.3302563761843984,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.908231371002716
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.00010491607582707729,0.0023241886371378863,0.001833594913146499,The solver successfully reached the end of the integration interval.,0.0011602013613632779,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.451407467645727,-0.4514074676457269,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.1001569478878994
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.00017263968032921184,0.0026736032026529162,0.0019451884577301338,The solver successfully reached the end of the integration interval.,0.0011602013613632779,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,1.4943333313826497,-0.4943333313826497,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.1671130746380802
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.0003730349362740526,0.0016690968438205528,0.0016145918576126305,The solver successfully reached the end of the integration interval.,0.0011953563779095316,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.1048984991343334,-0.10489849913433336,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00_ca0.10_AE4_5pct_production_radau.json,974e35fb17c43a6c71be1f5cc8f9e461d29fccbc0cbe4f5a8c7238f2ab304a3a,COMPLETE,,0.9687551145675783
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.0014743761767022079,0.002389036069545386,0.001967028387059066,The solver successfully reached the end of the integration interval.,0.0011953563779095316,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.1716638006421243,-0.17166380064212428,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,2c33e1174d1b2c9e77a6458771a66cf7a32b51f3d2674d0d46eb80d55cf71d69,COMPLETE,,1.1802170322354395
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,0.002277289468111121,0.002751217902866388,0.0020794939061198016,The solver successfully reached the end of the integration interval.,0.0011953563779095316,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.19304025571088,-0.1930402557108799,True,HASH_VALID_INHERITED_REUSE,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,7a8afd5a81dde3d9af8a9cadcf584dd9bcb0d96bb436bc506e5f0a84bac0f97d,COMPLETE,,1.2476963436718809
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,5.689893001203927e-05,0.0019398935945614205,0.0017606594429132076,The solver successfully reached the end of the integration interval.,0.0013204834249503862,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.2480304084200264,-0.24803040842002644,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.0563956657479245
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.00011150802503578916,0.0030123953103691455,0.0021753460245042253,The solver successfully reached the end of the integration interval.,0.0013204834249503862,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.3627582454255351,-0.36275824542553514,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.3052076147025353
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.0001907501934184097,0.003576396712282867,0.0023165262068503847,The solver successfully reached the end of the integration interval.,0.0013204834249503862,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.4025106500544986,-0.4025106500544986,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.3899157241102307
0.05,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0028670399387920042,0.0016611444999126397,0.0015508365795239704,The solver successfully reached the end of the integration interval.,0.0011456757705496702,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.1338362380980682,-0.13383623809806822,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9305019477143822
0.05,0.25,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0029487523534044158,0.0024257195988759334,0.002010219003743053,The solver successfully reached the end of the integration interval.,0.0011456757705496702,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.3281117562385265,-0.3281117562385265,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.2061314022458318
0.05,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.0029380942123680143,0.0028108970219687087,0.0021933160585469813,The solver successfully reached the end of the integration interval.,0.0011456757705496702,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,1.40068528886424,-0.40068528886424004,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.3159896351281888
