G2,G4,min_state_ratio,Q_star,Na_i,K_i,Cl_i,HCO3_i,volume_star,Na_i_mM,K_i_mM,Cl_i_mM,HCO3_i_mM
0.0,0.4,0.9235620680027322,0.95941887978353,0.9973276929953119,1.0234130949550417,0.9235620680027322,1.1085135338658214,1.0132040974547267,24.933192324882796,122.809571394605,46.178103400136614,13.413013759776439
0.0,0.42500000000000004,0.924597196741114,0.9598035384445528,0.9972893948764696,1.0224281570108653,0.924597196741114,1.1061374553703958,1.012613050999711,24.93223487191174,122.69137884130384,46.2298598370557,13.384263209981789
0.0,0.45,0.9256323254794958,0.9601881971055757,0.9972510967576274,1.0214432190666887,0.9256323254794958,1.1037613768749701,1.0120220045446955,24.931277418940684,122.57318628800265,46.28161627397479,13.355512660187138
0.0,0.47500000000000003,0.9266674542178777,0.9605728557665986,0.9972127986387851,1.0204582811225122,0.9266674542178777,1.1013852983795447,1.0114309580896799,24.930319965969627,122.45499373470147,46.33337271089388,13.32676211039249
0.0,0.5,0.9277025829562594,0.9609575144276213,0.9971745005199428,1.0194733431783358,0.9277025829562594,1.099009219884119,1.0108399116346642,24.92936251299857,122.3368011814003,46.38512914781297,13.29801156059784
0.0,0.525,0.9287377116946413,0.9613421730886442,0.9971362024011007,1.0184884052341592,0.9287377116946413,1.0966331413886934,1.0102488651796486,24.92840506002752,122.2186086280991,46.43688558473206,13.26926101080319
0.0,0.55,0.9297728404330231,0.9617268317496671,0.9970979042822584,1.0175034672899828,0.9297728404330231,1.0942570628932677,1.009657818724633,24.92744760705646,122.10041607479793,46.48864202165115,13.240510461008538
0.0,0.5750000000000001,0.9308079691714048,0.9621114904106899,0.9970596061634162,1.0165185293458063,0.9308079691714048,1.0918809843978423,1.0090667722696174,24.926490154085403,121.98222352149676,46.540398458570245,13.21175991121389
0.0,0.6000000000000001,0.9318430979097867,0.9624961490717128,0.9970213080445739,1.01553359140163,0.9318430979097867,1.0895049059024167,1.0084757258146018,24.925532701114346,121.86403096819559,46.59215489548934,13.183009361419241
0.0,0.625,0.9328782266481686,0.9628808077327355,0.9969830099257317,1.0145486534574533,0.9328782266481686,1.087128827406991,1.0078846793595861,24.924575248143295,121.7458384148944,46.64391133240843,13.15425881162459
0.0,0.65,0.9339133553865503,0.9632654663937584,0.9969447118068895,1.0135637155132768,0.9339133553865503,1.0847527489115656,1.0072936329045705,24.923617795172238,121.62764586159322,46.695667769327514,13.125508261829943
0.0,0.675,0.9349484841249321,0.9636501250547813,0.9969064136880472,1.0125787775691004,0.9349484841249321,1.08237667041614,1.006702586449555,24.92266034220118,121.50945330829205,46.747424206246606,13.096757712035293
0.0,0.7000000000000001,0.935983612863314,0.9640347837158041,0.996868115569205,1.0115938396249238,0.935983612863314,1.0800005919207143,1.0061115399945393,24.921702889230126,121.39126075499085,46.7991806431657,13.068007162240642
