time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cumulative_outflow_0_t_pL
162.0,0.0015805934085816875,16.920123441998697,112.95894944980219,53.124668089671665,15.191769256827762,13.768362049325999,7.08813996057451,1.501985722633817,301.5350874840514,-0.029619833607782642,-0.07866731177537761,-0.04904747816759497,1.0,0.017093256289872388,1.6492485101406166e-12,2.3,0.0047225296504290375,0.3503715140214119,0.0,0.0007896378313555141,0.3704851848278007,0.13786266576045914,0.17518575701070596,1.75,5394070.659725162,0.034186512579744775,0.06123672455166073,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0007896378313555141,0.27126179498020614
163.0,0.0015802614914584734,16.92793665935161,112.95603056396958,53.10878444525429,15.208756441633312,13.785606670249727,7.088769608694669,1.502073439100744,301.5350035923694,-0.02962717386534266,-0.07866488267948389,-0.04903770881414123,1.0,0.016930566624404286,1.6335513437354349e-12,2.3,0.004698919288816278,0.3505469756681096,0.0,0.0007934175023266185,0.370413872392529,0.13783683262347496,0.1752734878340548,1.75,5393195.585419073,0.03386113324880857,0.061251224790719365,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0007934175023266185,0.2728422224302262
164.0,0.0015799336118222042,16.935661377437746,112.95318140352774,53.09308863724944,15.225534809804955,13.802655390649836,7.089396356807609,1.502160583026417,301.5349207157805,-0.02963443118776266,-0.0786624902665436,-0.04902805907878094,1.0,0.01676982383815332,1.6180420226181165e-12,2.3,0.0046755265216540925,0.35072021456439056,0.0,0.0007971494486548017,0.3703434391819549,0.1378113189271986,0.17536010728219528,1.75,5392331.84131971,0.03353964767630664,0.0612655412227732,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0007971494486548017,0.27442231998186656
165.0,0.0015796097191826037,16.943298604832172,112.95040105209851,53.07757829243343,15.242107114507203,13.819510692564508,7.090020226933087,1.5022471611471975,301.53483884076496,-0.029641606566854956,-0.07866013403420465,-0.04901852746734969,1.0,0.016611001563431718,1.6027180026935486e-12,2.3,0.004652348607589418,0.3508912563459447,0.0,0.000800834376852253,0.3702738741368141,0.13778612066858203,0.17544562817297235,1.75,5391479.29020309,0.033222003126863436,0.061279676409152516,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000800834376852253,0.27600209164736894
166.0,0.0015792897637473492,16.9508493348072,112.94768860747769,53.06225106919294,15.258476068921954,13.836175023041017,7.090641240800791,1.502333180064256,301.53475795403625,-0.029648700982388674,-0.07865781348802459,-0.049009112505635916,1.0,0.01645407384042334,1.5875767792202502e-12,2.3,0.004629382850577803,0.3510601266281765,0.0,0.0008044729810188672,0.37020516635303746,0.13776123389785527,0.17553006331408824,1.75,5390637.795214352,0.03290814768084668,0.061293632863462566,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008044729810188672,0.2775815413888339
167.0,0.0015789736963726488,16.958314546567404,112.94504318053887,53.04710465542579,15.274644349136562,13.85265079674161,7.09125941986395,1.5024186462561286,301.53467804253955,-0.029655715402985703,-0.07865552814094126,-0.04899981273795556,1.0,0.016299015091201786,1.5726158843034965e-12,2.3,0.004606626598523086,0.3512268510120949,0.0,0.000808065943540353,0.37013730507116105,0.13773665471474228,0.17561342550604744,1.75,5389807.219833354,0.03259803018240357,0.06130741305442344,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000808065943540353,0.2791606731188939
168.0,0.0015786614685950164,16.96569520470775,112.94246389573463,53.0321367699911,15.290614592454634,13.868940394352034,7.091874785296384,1.5025035660754622,301.5345990934424,-0.02966265078540568,-0.07865327751351563,-0.04899062672810994,1.0,0.01614580013248495,1.5578328881259502e-12,2.3,0.004584077242773617,0.35139145504397895,0.0,0.0008116139348792084,0.370070279682551,0.13771237927102897,0.17569572752198948,1.75,5388987.428070568,0.0322916002649699,0.061321019405405186,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008116139348792084,0.28073949070137777
169.0,0.0015783530325829355,16.9729922603871,112.93994989005053,53.01734516064197,15.306389400198277,13.885046165111465,7.092487358005664,1.5025879457606577,301.5345210941332,-0.029669508075430156,-0.07865106113342281,-0.04898155305799265,1.0,0.015994404150489687,1.543225396521504e-12,2.3,0.004561732216826097,0.35155396422410584,0.0,0.0008151176142483252,0.3700040797190893,0.13768840376686042,0.17577698211205292,1.75,5388178.284418483,0.031988808300979374,0.06133445429711397,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008151176142483252,0.28231799795196677
170.0,0.0015780483411677094,16.980206650803304,112.93750031349092,53.00272760543722,15.32197133606759,13.90097042526716,7.093097158630131,1.5026717914327612,301.5344440322124,-0.029676288207167105,-0.07864887853568624,-0.04897259032851913,1.0,0.01584480271326765,1.5287910521655067e-12,2.3,0.004539588995851771,0.3517144039675348,0.0,0.0008185776294045303,0.3699386948592384,0.1376647244532333,0.1758572019837674,1.75,5387379.6540417755,0.0316896054265353,0.0613477200671283,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008185776294045303,0.2838961986388421
171.0,0.0015777473477962545,16.987339300309294,112.93511432808022,52.988281910707634,15.337362928859603,13.916715460530545,7.093704207551607,1.502755109106268,301.5343678954911,-0.029682992103922536,-0.07864672926218823,-0.04896373715826569,1.0,0.015696971746369796,1.5145275322267462e-12,2.3,0.004517645095461069,0.35187279961533324,0.0,0.0008219946172986129,0.36987411491800226,0.13764133762837494,0.17593639980766662,1.75,5386591.40271626,0.03139394349273959,0.06136081901244232,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008219946172986129,0.28547409648332406
172.0,0.0015774500065610072,16.994391119904304,112.93279110833373,52.97400591242986,15.352566670874994,13.93228352457662,7.094308524892416,1.5028379046861502,301.5342926719829,-0.029689620677524103,-0.07864461286189603,-0.04895499218437192,1.0,0.015550887544782278,1.5004325495190893e-12,2.3,0.004495898071256999,0.35202917639648085,0.0,0.0008253692038716085,0.369810329852811,0.13761823964016295,0.17601458819824042,1.75,5385813.397013383,0.031101775089564555,0.06137375338900376,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008253692038716085,0.28705169516050266
173.0,0.0015771562721538818,17.001363008296398,112.93052984030346,52.959897474227894,15.367585020556211,13.947676841428326,7.094910130527659,1.5029201839778858,301.5342183499023,-0.029696174829179457,-0.0786425288903908,-0.04894635406121135,1.0,0.015406526749374436,1.4865038502290567e-12,2.3,0.0044743455176576895,0.3521835594412695,0.0,0.0008287020046821461,0.36974732975377406,0.13759542688258522,0.17609177972063475,1.75,5385045.504228391,0.030813053498748872,0.06138652541412434,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008287020046821461,0.2886289982998601
174.0,0.0015768660998952745,17.008255851409054,112.92832972203469,52.94595448870987,15.38242040093998,13.962897603999338,7.095509044082227,1.5030019526846103,301.5341449176571,-0.029702655448818567,-0.07864047691008617,-0.04893782146126761,1.0,0.015263866358452787,1.472739215030612e-12,2.3,0.004452985067475346,0.3523359737443146,0.0,0.000831993624705615,0.3696851048493898,0.1375728957980892,0.1761679868721573,1.75,5384287.592559241,0.030527732716905575,0.061399137266020004,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000831993624705615,0.2902060094858847
175.0,0.0015765794456891386,17.015070523393593,112.9261899626533,52.932174875505765,15.397075202216989,13.97794797640876,7.096105284942672,1.5030832164164403,301.53407236384686,-0.029709063415938215,-0.07863845648977481,-0.0489293930738366,1.0,0.01512288370496658,1.4591364568858365e-12,2.3,0.004431814390792721,0.3524864441798602,0.0,0.0008352446589396994,0.3696236454970636,0.13755064287412333,0.1762432220899301,1.75,5383539.531025374,0.03024576740993316,0.06141159108609758,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008352446589396994,0.2917827322586769
176.0,0.0015762962660511165,17.021807886150434,112.92410978280898,52.91855658256792,15.411551780228846,13.992830092565976,7.096698872254207,1.5031639806877344,301.53400067725613,-0.02971539959896275,-0.07863646720483977,-0.04892106760587702,1.0,0.014983556467697131,1.4456934221245318e-12,2.3,0.004410831194566804,0.352634995465879,0.0,0.0008384556922065449,0.3695629421886661,0.13752866464541752,0.1763174977329395,1.75,5382801.189641175,0.029967112935394263,0.0614238889784978,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008384556922065449,0.29335917011454704
177.0,0.001576016518064774,17.02846879029472,112.92208841380165,52.905097584245965,15.42585245895166,14.007546058417734,7.097289824932198,1.5032442509257689,301.53392984685246,-0.02972166485607409,-0.07863450863681788,-0.048912843780743794,1.0,0.014845862649195291,1.4324079883155108e-12,2.3,0.004390033221555871,0.35278165218102137,0.0,0.0008416272997373157,0.36950298554130484,0.13750695769060528,0.17639082609051068,1.75,5382072.439326673,0.029691725298390582,0.06143603301226663,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008416272997373157,0.294935326506605
178.0,0.001575740159408881,17.03505407469154,112.92012509801155,52.89179588255189,15.439979529036103,14.022097950573754,7.097878161659155,1.5033240324681003,301.53385986178006,-0.029727860034590416,-0.07863258037360434,-0.04890472033901392,1.0,0.014709780586621772,1.41927806531253e-12,2.3,0.004369418249946075,0.35292643872979235,0.0,0.0008447600469774539,0.36944376630272424,0.1374855186344383,0.17646321936489617,1.75,5381353.152075644,0.029419561173243545,0.0614480252209016,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008447600469774539,0.2965112048453418
179.0,0.0015754671483147215,17.041564567377776,112.91821908806263,52.878649505272826,15.453935250217176,14.036487818488173,7.0984639008958546,1.5034033305706462,301.53379071135834,-0.0297339859717815,-0.07863068200903213,-0.04889669603725063,1.0,0.014575288930392165,1.4063015931938477e-12,2.3,0.00434898409232661,0.3530693793609118,0.0,0.0008478544901510624,0.3693852753423409,0.13746434414448844,0.1765346896804559,1.75,5380643.200859433,0.02915057786078433,0.0614598676044155,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008478544901510624,0.2980868084992036
180.0,0.0015751974435926188,17.048001085110684,112.91636964724024,52.86565650720156,15.46772184989609,14.050717683124647,7.099047060878323,1.50348215040514,301.53372238507546,-0.029740043494264852,-0.0786288131430701,-0.04888876964880525,1.0,0.014442366654683415,1.3934765432759428e-12,2.3,0.004328728595337847,0.35321049813354816,0.0,0.0008509111760693335,0.3693275036564912,0.1374434309332978,0.17660524906677408,1.75,5379942.459789821,0.02888473330936683,0.061471562128886374,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008509111760693335,0.2996621407951573
181.0,0.0015749310045903159,17.054364434248722,112.9145760486889,52.85281496828767,15.481341525478411,14.06478953907411,7.099627659628619,1.5035604970666674,301.53365487258753,-0.029746033418805936,-0.07862697338141782,-0.04888093996261188,1.0,0.014310993036762247,1.380800916119013e-12,2.3,0.004308649638691591,0.3533498189368871,0.0,0.0008539306426755201,0.36927044235971,0.13742277575516063,0.17667490946844355,1.75,5379250.804016994,0.028621986073524494,0.061483110728420776,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008539306426755201,0.3012372050192488
182.0,0.001574667791218748,17.060655410312922,112.91283757581832,52.84012299483423,15.494796442996524,14.07870535325817,7.100205714951805,1.5036383755712055,301.5335881637115,-0.02975195655173136,-0.0786251623356973,-0.04887320578396594,1.0,0.014181147667171589,1.368272742509814e-12,2.3,0.004288745134839565,0.35348736545740067,0.0,0.0008569134188566124,0.36921408268983136,0.13740237540821063,0.17674368272870034,1.75,5378568.1098873075,0.028362295334343177,0.061494515304707745,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008569134188566124,0.30281200441715334
183.0,0.0015744077639114646,17.06687479882934,112.91115352153366,52.82757871768785,15.508088739378348,14.092467066985046,7.100781244446393,1.5037157908626577,301.53352224842536,-0.029757813689713846,-0.07862337962306272,-0.04886556593334887,1.0,0.014052810429719188,1.355890081530856e-12,2.3,0.004269013028036597,0.3536231611994266,0.0,0.00085986002496962,0.3691584159995145,0.13738222673128153,0.1768115805997133,1.75,5377894.254836405,0.028105620859438376,0.06150577772888839,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00085986002496962,0.30438654219471845
184.0,0.0015741508836496527,17.073023374902604,112.90952318863013,52.81518029340226,15.521220521109107,14.106076594690078,7.1013542655013255,1.5037927478104742,301.5334571168617,-0.02976360561920203,-0.07862162486638619,-0.04885801924718416,1.0,0.013925961511357115,1.3436510215136284e-12,2.3,0.004249451294027928,0.35375722945346183,0.0,0.0008627709726565459,0.36910343376119553,0.1373623266059341,0.17687861472673092,1.75,5377229.11754195,0.02785192302271423,0.0615168998411139,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008627709726565459,0.305960821518499
185.0,0.0015738971119226954,17.0791019040224,112.90794588905415,52.8029259024675,15.534193866432766,14.119535825931711,7.101924795306092,1.5038692512162235,301.53339275930637,-0.029769333117189746,-0.07861989769388143,-0.04885056457669169,1.0,0.013800581382808118,1.3315536781693302e-12,2.3,0.0042300579391528915,0.3538895933175761,0.0,0.0008656467653526975,0.3690491275588537,0.1373426719533943,0.17694479665878804,1.75,5376572.57781279,0.027601162765616236,0.06152788345232763,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008656467653526975,0.3075348455162852
186.0,0.0015736464107523858,17.0851111416487,112.9064209442866,52.79081375044127,15.547010824051897,14.13284662416795,7.102492850847717,1.5039453058112893,301.53332916619354,-0.02977499695066227,-0.078618197739284,-0.04884320078862173,1.0,0.013676650808150736,1.3195961955136902e-12,2.3,0.004210831000050125,0.35402027566671274,0.0,0.0008684878981049827,0.368995489092826,0.13732325973652149,0.17701013783335637,1.75,5375924.51673675,0.02735330161630147,0.06153873034382748,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008684878981049827,0.30910861727762273
187.0,0.0015733987426545554,17.0910518339845,112.90494768463334,52.77884206621738,15.559673415263916,14.1460108286942,7.1030584489205655,1.5040209162630165,301.5332663281048,-0.02978059787734977,-0.07861652464148829,-0.04883592676413852,1.0,0.013554150826061363,1.307776744057103e-12,2.3,0.004191768542799569,0.35414929917477633,0.0,0.0008712948580629279,0.36894251017180074,0.1373040869568233,0.17707464958738817,1.75,5375284.816566646,0.027108301652122725,0.06154944226896604,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008712948580629279,0.3106821398543262
188.0,0.0015731540706626246,17.09692471757225,112.9035254495978,52.767009103125524,15.572183632697872,14.159030253454548,7.103621606123335,1.5040960871724791,301.5332042357632,-0.0297861366451894,-0.07861487804472247,-0.048828741399533075,1.0,0.013433062759116349,1.2960935217021446e-12,2.3,0.004172868662644466,0.3542766862849233,0.0,0.0008740681243003343,0.3688901827174963,0.137285150656367,0.17713834314246166,1.75,5374653.360863254,0.026866125518232697,0.061560020952717544,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008740681243003343,0.3122554162609848
189.0,0.0015729123582902045,17.102730520034935,112.90215358719877,52.755313137239185,15.58454344238748,14.171906688923224,7.104182338868574,1.5041708230802349,301.5331428800335,-0.029791613993062932,-0.07861325759819825,-0.048821643605135315,1.0,0.013313368195628773,1.2845447519910874e-12,2.3,0.004154129483169461,0.3544024592321805,0.0,0.0008768081682896394,0.3688384987568838,0.13726644791486975,0.17720122961609025,1.75,5374030.034378877,0.026626736391257545,0.061570468093301356,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008768081682896394,0.31382844947546124
190.0,0.0015726735695539952,17.10846995968321,112.90083145433293,52.74375246844455,15.59675478254373,14.184641900949643,7.1047406633796735,1.504245128464159,301.53308225191614,-0.029797030650274302,-0.07861166295628061,-0.04881463230600631,1.0,0.013195048998678788,1.2731286849771964e-12,2.3,0.004135549156038583,0.35452664001470363,0.0,0.0008795154537269579,0.36878745042673117,0.1372479758515548,0.17726332000735182,1.75,5373414.723195607,0.026390097997357576,0.06158078536175368,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008795154537269579,0.31540124243938333
191.0,0.0015724376689374266,17.11414374622673,112.89955841611848,52.73232541878763,15.608819565566638,14.197237632585125,7.105296595700103,1.504319007744843,301.5330223425472,-0.029802387337271353,-0.07861009377814993,-0.048807706440878576,1.0,0.013078087288524777,1.2618435955276635e-12,2.3,0.004117125860207665,0.3546492504168106,0.0,0.0008821904369904057,0.36873702996604124,0.13722973162231608,0.1773246252084053,1.75,5372807.314607038,0.026156174577049555,0.061590974403479076,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008821904369904057,0.316973798058629
192.0,0.0015722046214128233,17.11975258039163,112.89833384624802,52.721030333513404,15.620739676852635,14.209695602960739,7.105850151690413,1.5043924652834832,301.53296314319346,-0.02980768476513842,-0.07860854972796678,-0.048800864962828365,1.0,0.012962465451371464,1.2506877841696016e-12,2.3,0.004098857801677124,0.35477031198116626,0.0,0.0008848335669685301,0.36868722972048085,0.13721171242152094,0.17738515599058313,1.75,5372207.697252032,0.025924930902742928,0.06160103683782711,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008848335669685301,0.31854611920380416
193.0,0.0015719743924061252,17.125297154603835,112.89715712635629,52.709865579451765,15.632516976746851,14.222017509060906,7.106401347037204,1.5044655053869584,301.53290464525134,-0.02981292363630215,-0.07860703047454569,-0.048794106838243534,1.0,0.012848166122336286,1.2396595754465492e-12,2.3,0.004080743212736943,0.35488984603213236,0.0,0.0008874452855032041,0.36863804213501894,0.1371939154792476,0.17744492301606618,1.75,5371615.760995066,0.025696332244672573,0.06161097425957653,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008874452855032041,0.3201182087107136
194.0,0.0015717469478183422,17.130778152616454,112.89602764636396,52.69882954602758,15.644153299384264,14.234205024633017,7.106950197250135,1.5045381323057694,301.532846840243,-0.02981810464403879,-0.07860553569151525,-0.04878743104747646,1.0,0.01273517219396539,1.2287573187401398e-12,2.3,0.004062780351733386,0.3550078736488587,0.0,0.0008900260272214361,0.36858945975823704,0.13717633806303617,0.17750393682442936,1.75,5371031.397055603,0.02547034438793078,0.06162078823851684,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008900260272214361,0.32169006938082584
195.0,0.0015715222539912867,17.13619625016682,112.8949448038686,52.68792064368549,15.655650454584418,14.24625980190956,7.107496717670625,1.5046103502388153,301.532789719815,-0.029823228473164032,-0.07860406505700314,-0.04878083658383911,1.0,0.012623466799735182,1.2179793866782426e-12,2.3,0.004044967502344992,0.355124415688825,0.0,0.0008925762199634112,0.3685414752351806,0.13715897747519776,0.1775622078444125,1.75,5370454.497887692,0.025246933599470365,0.06163048032086921,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008925762199634112,0.32326170398173065
196.0,0.0015713002777283881,17.141552114613315,112.89390800447894,52.67713730487133,15.667010226725186,14.258183470548493,7.1080409234688915,1.5046821633313894,301.5327332757351,-0.029828295799554684,-0.07860261825379165,-0.04877432245423697,1.0,0.012513033322326407,1.2073241759332903e-12,2.3,0.004027302973362419,0.3552394927618449,0.0,0.0008950962846176762,0.36849408131153305,0.13714183105451494,0.17761974638092246,1.75,5369884.957304931,0.025026066644652813,0.0616400520288732,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008950962846176762,0.3248331152475905
197.0,0.0015710809862614057,17.146846405567707,112.8929166612282,52.66647798249564,15.678234376581774,14.26997763930552,7.108582829652391,1.5047535756796753,301.53267749988987,-0.02983330729082262,-0.07860119496901344,-0.04876788767819082,1.0,0.012403855377641979,1.1967901056802344e-12,2.3,0.004009785097993574,0.35535312525369367,0.0,0.0008975866355348712,0.3684472708266923,0.1371248961736216,0.17767656262684683,1.75,5369322.670359833,0.024807710755283957,0.061649504862148236,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008975866355348712,0.3264043058795854
198.0,0.0015708643472706037,17.152079774541114,112.89197019489939,52.65594115088729,15.68932464023214,14.281643895004247,7.109122451062868,1.5048245913287923,301.53262238428283,-0.029838263605850297,-0.07859979489430279,-0.04876153128845249,1.0,0.01229591682284749,1.1863756183723352e-12,2.3,0.003992412233656141,0.35546533330099495,0.0,0.0009000476803662817,0.3684010367178113,0.13710817024065464,0.17773266665049747,1.75,5368767.533464528,0.02459183364569498,0.061658840297285425,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009000476803662817,0.3279752785463514
199.0,0.0015706503288524217,17.157252865552937,112.89106803345946,52.64552530429494,15.700282730841938,14.29318380416009,7.1096598023845665,1.5048952142770395,301.5325679210318,-0.029843165395449057,-0.07859841772550144,-0.04875525233005239,1.0,0.012189201740888583,1.1760791782473171e-12,2.3,0.003975182761310216,0.3555761368148722,0.0,0.0009024798204637902,0.36835537201307067,0.13709165069670232,0.1777880684074361,1.75,5368219.444270211,0.024378403481777167,0.06166805978915321,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009024798204637902,0.3295460358844129
200.0,0.0015704388995390617,17.162366314785718,112.89020961237617,52.6352289578139,15.711110337600669,14.304598911979358,7.1101948981412875,1.504965448473985,301.5325141023668,-0.0298480133019081,-0.07859706316280585,-0.048749049860897745,1.0,0.012083694448305662,1.165899272081372e-12,2.3,0.003958095085262758,0.3556855554566817,0.0,0.0009048834507217716,0.368310269835618,0.1370753350174087,0.17784277772834084,1.75,5367678.301783768,0.024167388896611325,0.06167716477049446,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009048834507217716,0.33111658049860865
201.0,0.00157023002826705,17.167420751172006,112.88939437407191,52.62505064592515,15.721809127454236,14.315890743936206,7.11072775270437,1.5050352978244779,301.532460920628,-0.029852807959637146,-0.07859573091048287,-0.04874292295084573,1.0,0.01197937948023319,1.1558344077418124e-12,2.3,0.003941147632526649,0.35579360866161486,0.0,0.0009072589599637688,0.3682657233970228,0.13705922071049056,0.17789680433080743,1.75,5367144.006247657,0.02395875896046638,0.06168615665317946,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009072589599637688,0.3326869149625117
202.0,0.00157002368439631,17.17241679605771,112.88862176823247,52.61498892339593,15.732380744070909,14.32706080479982,7.111258380289767,1.50510476618678,301.5324083682634,-0.029857549994728564,-0.07859442067701282,-0.04873687068228426,1.0,0.01187624159799701,1.1458831149201012e-12,2.3,0.003924338852636024,0.3559003156152605,0.0,0.0009096067307877138,0.3682217260011116,0.13704330531729453,0.17795015780763024,1.75,5366616.459252542,0.02375248319599402,0.06169503682780831,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009096067307877138,0.33425704181884336
203.0,0.0015698198376795564,17.177355063768175,112.88789125127958,52.605042363855844,15.742826809523109,14.33811058016584,7.1117867949658065,1.5051738573763653,301.53235643782705,-0.029862240025584564,-0.07859313217481469,-0.048730892149230126,1.0,0.011774265774579197,1.136043943729423e-12,2.3,0.003907667217030434,0.35600569527709686,0.0,0.0009119271399398195,0.36817827103759554,0.1370275864103807,0.17800284763854843,1.75,5366095.563617913,0.023548531549158393,0.06170380666491437,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009119271399398195,0.3358269635798813
204.0,0.0015696184582808248,17.182236161279725,112.8872022866717,52.59520956067207,15.753148923282277,14.34904153551072,7.112313010650282,1.5052425751640908,301.5323051219768,-0.029866878662492113,-0.07859186512038539,-0.04872498645789328,1.0,0.011673437202005015,1.1263154654174175e-12,2.3,0.003891131218880767,0.35610976635785185,0.0,0.0009142205581630821,0.3681353519858189,0.137012061595036,0.17805488317892593,1.75,5365581.223500877,0.02334687440401003,0.061712467514571996,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009142205581630821,0.3373966827278615
205.0,0.0015694195167457931,17.18706068876611,112.88655434439443,52.585489125561956,15.763348663851472,14.359855117679098,7.112837041118002,1.5053109232797997,301.53225441347246,-0.029871466508234724,-0.07859061923403388,-0.04871915272579915,1.0,0.011573741277257427,1.116696271007136e-12,2.3,0.003874729372497122,0.3562125473428269,0.0,0.0009164873505588633,0.368092962408555,0.13699672850692146,0.17810627367141346,1.75,5365073.344277802,0.023147482554514855,0.06172102070755329,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009164873505588633,0.3389662017153748
206.0,0.0015692229840197055,17.19182923927795,112.88594690125372,52.575879689443404,15.773427587788284,14.370552753964487,7.113358899997901,1.50537890541053,301.5322043051743,-0.02987600415767983,-0.07858939424001674,-0.04871339008233691,1.0,0.011475163609461015,1.107184971990184e-12,2.3,0.0038584602131646263,0.356314056470042,0.0,0.0009187278764386493,0.3680510959556471,0.1369815848135429,0.178157028235021,1.75,5364571.832649334,0.02295032721892203,0.06172946755494113,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009187278764386493,0.3405355229657575
207.0,0.0015690288314185704,17.19654239927055,112.88537944038305,52.566379901083444,15.783387231289735,14.381135853553866,7.1138786007803825,1.5054465252039408,301.53215479004035,-0.029880492198375574,-0.07858818986628088,-0.04870769766790531,1.0,0.01137769000623097,1.0977801990096002e-12,2.3,0.0038423222965739104,0.35641431175334093,0.0,0.0009209424896737644,0.3680097463579943,0.13696662821196115,0.17820715587667046,1.75,5364076.5965233,0.02275538001246194,0.06173780934924184,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009209424896737644,0.34210464887347664
208.0,0.001568837030646586,17.201200748291054,112.8848514515294,52.55698842792457,15.79322910924241,14.391605806633951,7.114396156814449,1.5055137862665526,301.53210586112556,-0.02988493121015001,-0.0785870058445957,-0.04870207463444569,1.0,0.011281306480660528,1.0884806025340395e-12,2.3,0.003826314198666311,0.35651333096129,0.0,0.000923131538550344,0.36796890743108224,0.13695185643022148,0.178256665480645,1.75,5363587.545116107,0.022562612961321057,0.06174604736400368,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000923131538550344,0.3436735818045092
209.0,0.0015686475537681434,17.20580485948863,112.88436243057654,52.54770395476871,15.802954716761207,14.401963985794373,7.114911581314851,1.5055806921670083,301.5320575115792,-0.029889321765693075,-0.07858584191030392,-0.048696520144610844,1.0,0.011185999238088835,1.0792848515810683e-12,2.3,0.003810434515085919,0.35661113164002023,0.0,0.0009252953661076263,0.3679285730691417,0.1369372672251255,0.17830556582001011,1.75,5363104.588837123,0.02237199847617767,0.06175418285488779,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009252953661076263,0.34524232409671657
210.0,0.0015684603732247365,17.210355299309008,112.88391187982383,52.53852518458,15.812565528265768,14.412211745158679,7.115424887359235,1.50564724643435,301.532009734644,-0.029893664430167534,-0.0785846978024503,-0.04869103337228276,1.0,0.011091754682899534,1.0701916343731269e-12,2.3,0.0037946818610334622,0.3567077310928683,0.0,0.0009274343099960934,0.36788873724857823,0.13692285838361942,0.17835386554643415,1.75,5362627.6393865105,0.02218350936579907,0.06176221705929205,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009274343099960934,0.346810878060213
