time_s,na_i_fmol,k_i_fmol,cl_i_fmol,tic_i_fmol,alk_i_fmol,volume_i_pL,na_l_fmol,k_l_fmol,cl_l_fmol,tic_l_fmol,alk_l_fmol,volume_l_pL,ae4_effective_activation_fraction
26.0,20.094349475972493,168.8399215826243,86.68490349442084,11.52491874232404,24.187605358231412,1.4669463041778599,12.413127612611945,3.989093338509974,16.102227864703433,0.3851037594122315,0.2999930864184894,0.10905709087027929,0.5796495996252703
27.0,20.170305733369258,168.8132507147412,86.65390100599332,11.593856717427188,24.267893236172597,1.4672383689268937,12.404760069584784,3.9893328433733553,16.096468942339076,0.38327590077354934,0.2976239706190693,0.10900558833212937,0.5934303268276357
28.0,20.24369564480175,168.7859766430239,86.62264238960829,11.659926696526302,24.345267692272813,1.4675094388141527,12.39753190367184,3.989152197274726,16.091255769104023,0.3816034713994199,0.29542833184255235,0.1089587423363439,0.6067592687948478
29.0,20.314622622439718,168.75807446363038,86.59110185639045,11.723234149236903,24.419833023735087,1.4677600430227742,12.391327162848972,3.9886139448611595,16.086546875334612,0.38007419633113626,0.29339423237552825,0.10891620322954514,0.6196512265728749
30.0,20.383185739625226,168.7295259734571,86.55925938158389,11.78388100204333,24.491690125553887,1.4679907257928668,12.386039056777737,3.9877724147961553,16.082301011672303,0.3786766548910039,0.2915104599015991,0.10887762744991598,0.6321205492946328
31.0,20.449479203777493,168.70031973353343,86.52710073570951,11.841965139347707,24.560935995656873,1.468202043313952,12.381571103365367,3.986673706589382,16.078478195517228,0.3774003700122396,0.28976661443753104,0.10884268503504177,0.644181067993058
32.0,20.513593429073754,168.67044910020957,86.4946157842907,11.897581247855358,24.627664539048077,1.4683945579332187,12.377834811494749,3.9853581064311214,16.075039991270593,0.3762355887762681,0.2881529266552903,0.10881106031917193,0.655846202153518
33.0,20.575614625243645,168.6399122318211,86.4617984732109,11.950820423996875,24.691966177909293,1.4685688354610706,12.374750401387024,3.9838600650438156,16.07195014705645,0.37517334413503944,0.28666031937439973,0.10878245655388452,0.6671289070858132
34.0,20.63562524328192,168.60871113131,86.42864600907231,12.001770500906618,24.753928159575043,1.468725441837123,12.372245706564051,3.982209331580916,16.069174709899077,0.37420535657453025,0.28528032824590516,0.10875659616216876,0.678041714556539
35.0,20.69370434040596,168.57685094042816,86.39515824764429,12.05051633317184,24.813634827245274,1.4688649409361119,12.370255256974811,3.9804317717758826,16.066681993784677,0.3733239532510571,0.2840050349660311,0.10873322009670117,0.6885967682366066
36.0,20.749927237373605,168.54433984548058,86.36133760902145,12.097139443889581,24.87116726788818,1.4689878916490302,12.368720687134786,3.9785494056274255,16.064442979761747,0.3725221110262801,0.2828271130004768,0.10871209078314108,0.6988057759773352
37.0,20.804366337898045,168.51118815158821,86.32718829389776,12.141718722661523,24.926603989643944,1.469094847270208,12.367588985639646,3.976581510318905,16.062430805130663,0.3717933013897704,0.2817396908279031,0.10869298785334892,0.7086800999534942
38.0,20.857090716660306,168.47740828056135,86.29271627546879,12.184330016439931,24.980020515808295,1.4691863527310507,12.366812990549764,3.974544521588196,16.060621105930746,0.3711315436908292,0.2807364062072302,0.1086757107590448,0.718230701431294
39.0,20.90816665132042,168.44301420826193,86.25792883206405,12.225046578903143,25.031489821573736,1.4692629444462737,12.366350248373621,3.972452697608639,16.058991628145467,0.3705313055141378,0.27981131783680846,0.1086600756255026,0.7274681989988202
40.0,20.957657537382936,168.4080212686129,86.22283437439631,12.263938964125956,25.08108222565496,1.469325148464322,12.366162903742241,3.970318268195584,16.057522264478077,0.36998750024036464,0.27895890745976315,0.10864591550305193,0.7364028530183377
41.0,21.005624179221005,168.37244585232077,86.18744220414507,12.301075264437609,25.12886562145212,1.469373480416939,12.366217060090863,3.9681517825632175,16.05619481113431,0.3694954325080249,0.2781740315197876,0.10863307844339479,0.7450445965170754
42.0,21.05212476784545,168.33630521169763,86.1517623441123,12.336521065202072,25.174905429486213,1.4694084440982471,12.366482573678867,3.965962264635256,16.05499292455694,0.3690507864305361,0.2774519137572011,0.10862142715909007,0.7534030277612758
43.0,21.097215143250462,168.29961724286235,86.11580536697387,12.370339665749839,25.21926481319435,1.469430531771845,12.36693252022311,3.9637574729063973,16.053901890197753,0.36864957894605144,0.2767881029317708,0.10861083721986842,0.7614874391672938
44.0,21.140948769765142,168.26240032999854,86.07958226197157,12.402592033928627,25.262004631847535,1.469440222991976,12.36754301972695,3.9615440145425507,16.052908567667423,0.36828815009348553,0.276178466602102,0.10860119664290095,0.769306809980244
45.0,21.1833769728137,168.2246731908762,86.04310431584193,12.43333701142472,25.30318364190336,1.4694379851583004,12.368292796122791,3.9593275410114064,16.052001182903325,0.3679631231516708,0.2756191542308933,0.10859240427983045,0.7768698333205344
46.0,21.22454891522175,168.18645475065892,86.00638300678172,12.462631271052924,25.342858453154367,1.4694242725360596,12.369163027433911,3.9571128341193846,16.051169269900733,0.3676713962922725,0.27510659165258383,0.10858436938942502,0.7841849093346899
47.0,21.26451181126962,168.1477640360073,85.96942992479823,12.49052950765184,25.381083716534107,1.4693995269808795,12.370136985543775,3.9549039538185453,16.050403490408385,0.36741010857873996,0.2746374489539558,0.1085770102383913,0.791260170497574
48.0,21.303310904001144,168.10862007236923,85.93225668714616,12.517084398022861,25.417912083279656,1.4693641771185586,12.371199910096225,3.9527043035311684,16.049695578025887,0.3671766328394894,0.274208635601531,0.10857025369473085,0.7981034752049362
49.0,21.340989659072136,168.06904181521443,85.89487488829126,12.542346778478043,25.45339438005073,1.469318639181018,12.372338715987773,3.9505167420966316,16.049038185554515,0.36696854669874807,0.27381727252991145,0.10856403403935379,0.804722431443817
50.0,21.377589743088873,168.02904806605386,85.8572960322912,12.566365607325476,25.487579570906927,1.469263316314931,12.37354188851854,3.948343633670364,16.048424834309465,0.3667836265126445,0.2734606878794615,0.10855829259866405,0.8111243907983313
51.0,21.413151199437404,167.98865743189324,85.81953150482728,12.589188130054092,25.520514920558792,1.4691985994845085,12.374799247324958,3.9461869326227026,16.047849787173693,0.36661982270582816,0.27313639277399354,0.10855297675056536,0.8173164705934975
52.0,21.447712427661166,167.94788825623746,85.78159251897927,12.610859844254236,25.552245958974783,1.46912486688465,12.376101859999821,3.944048221854924,16.047308004244112,0.36647525462284875,0.2728420776106571,0.10854803960323887,0.8233055482876064
53.0,21.48131034318573,167.90675859982318,85.74349010352425,12.631424653339396,25.58281663354007,1.4690424848774593,12.377441852561772,3.9419287771979943,16.04679503869895,0.3663481895404136,0.27257559106083995,0.10854343917327387,0.8290982821879274
54.0,21.51398035773137,167.86528618364693,85.70523505931293,12.650924833785588,25.612269276120802,1.468951807490608,12.378812338801197,3.939829596967873,16.0463069989167,0.3662370383007543,0.27233493685239374,0.10853913811107971,0.8347011062047308
55.0,21.54575652461485,167.82348838557698,85.66683795938481,12.669401178214574,25.640644744862435,1.4688531773630695,12.380207268799932,3.937751450767675,16.045840463988675,0.3661403374565675,0.27211825557895486,0.10853510302737597,0.840120249230976
56.0,21.576671520182416,167.78138219305606,85.62830911374375,12.686892964833122,25.66798239355015,1.4687469253133083,12.381621371469421,3.935694902374842,16.045392451927682,0.3660567455688356,0.2719238219166084,0.10853130426223709,0.8453617302346615
57.0,21.60675677616939,167.73898421139643,85.58965857788638,12.703438090634767,25.694320203734865,1.4686333712763278,12.383050033972204,3.9336603466435975,16.04496035174063,0.36598502801890975,0.2717500288751983,0.10852771533705752,0.8504313763886604
58.0,21.63604246213121,167.6963106242898,85.55089612423751,12.719073042919552,25.71969475623891,1.4685128239293779,12.384489255203917,3.9316480272890724,16.04454189709755,0.3659240538687883,0.2715953853954663,0.1085243127626286,0.8553348184795779
59.0,21.664557606167882,167.65337721053356,85.51203125650157,12.733833023310824,25.74414135425528,1.468385581607492,12.385935550171652,3.929658064693138,16.04413511214445,0.3658727829425389,0.27145850272036737,0.10852107559575756,0.8600775078683398
60.0,21.69233007832495,167.61019931086003,85.47307318638329,12.747751921237253,25.767693996857084,1.4682519319768301,12.387385912476622,3.927690469765059,16.043738289918153,0.36583026316149114,0.27133809232355754,0.108517985281253,0.8646647121951465
61.0,21.71938670083921,167.56679185058272,85.43403085180263,12.760862429406682,25.790385493674712,1.4681121529197732,12.388837738753693,3.925745164786092,16.043349949420893,0.3657956195558864,0.2712329541189219,0.10851502529491353,0.869101531246222
62.0,21.745753232477327,167.52316931155713,85.39491289781365,12.773196019134677,25.812247440276188,1.4679665122479508,12.390288798506319,3.9238219942416745,16.042968818071625,0.36576805200043294,0.27114197467639956,0.10851218101437658,0.8733928929357687
63.0,21.771454469328113,167.47934575881692,85.35572769721246,12.784783047868297,25.83331032498795,1.467815268550923,12.391737174606716,3.921920740337684,16.042593797920556,0.3657468258675758,0.27106411702387273,0.1085094394328008,0.8775435681494211
64.0,21.796514230043677,167.43533481671685,85.31648333479455,12.795652736248783,25.853603506021372,1.4676586709424726,12.393181239103848,3.920041131487184,16.042223951479716,0.3657312701002882,0.2709984191113515,0.1085067890539216,0.8815581669853377
65.0,21.820955448089293,167.39114969808443,85.27718762926324,12.80583326823369,25.873155310965874,1.4674969598691554,12.394619606535546,3.91818285375063,16.041858475294955,0.3657207692616016,0.27094398499125405,0.10850421966321647,0.8854411526403541
66.0,21.84480015785007,167.34680318378457,85.2378481201455,12.815351769785346,25.89199301554452,1.467330366884663,12.396051114567506,3.9163455575010007,16.041496688571815,0.3657147618914013,0.27089998349672545,0.10850172224303561,0.8891968378934989
67.0,21.868069579149545,167.3023076532682,85.19847209019991,12.824234402099387,25.91014293627324,1.467159115416211,12.39747478749276,3.914528865750398,16.041138012628743,0.36571273374376084,0.270865640614449,0.10849928879025819,0.8928293980965881
68.0,21.890784104183794,167.2576750669499,85.1590665544534,12.832506341815153,25.92763041073567,1.4669834205627492,12.398889820763731,3.912732379396959,16.04078196181348,0.36571421638298807,0.27084023834724213,0.10849691224792768,0.8963428678845278
69.0,21.91296337503231,167.21291699731293,85.11963828253108,12.840191867821849,25.94447988386956,1.4668034898184228,12.400295552567844,3.9109556831786043,16.040428127628278,0.36571878143171865,0.27082310811820426,0.10849458636034166,0.8997411533281066
70.0,21.934626271381024,167.1680446136105,85.08019378938918,12.84731434289185,25.960714889657744,1.4666195228911847,12.401691451487201,3.9091983498134617,16.04007617150902,0.36572603936866405,0.27081362979167695,0.10849230561816388,0.9030280288564613
71.0,21.955790981672184,167.12306871290443,85.04073935715996,12.853896294502114,25.976358131472047,1.4664317123834887,12.403077094458464,3.9074599441513103,16.039725812640715,0.36573563463710657,0.27081122596909635,0.1084900651435415,0.9062071486260989
72.0,21.976474991577792,167.07799970669578,85.00128102724516,12.859959397796292,25.991431465083807,1.4662402436284796,12.404452156938754,3.905740026449113,16.039376822241987,0.3657472446128886,0.27081536114591664,0.1084878606461606,0.9092820436418413
