time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active,cumulative_outflow_0_t_pL
109.0,0.0013550137272253322,13.774053350782166,113.1880735363117,43.35559588659192,14.311060257091647,12.854607800226846,7.0479129942804075,1.3272781024009492,301.47603363702507,-0.03467333554631343,-0.07948930555884855,-0.044815970012535115,1.0,0.03423269058411788,3.302952520369811e-12,2.3,0.0070149147232757714,0.2365066564674329,0.008289480117060103,0.0011136549441850003,0.3244517714714145,0.12667501815755308,0.11825332823371645,1.75,2930574.378385421,0.06846538116823576,0.053428757534769215,-0.0041447400585300515,-0.0041447400585300515,0.0041447400585300515,0.0041447400585300515,-0.016578960234120206,-0.016578960234120206,0.0011136549441850003,0.5876836380570519,0.11825332823371645,1.0,0.16107447367944697
110.0,0.0013538648180360215,13.77214512238856,113.19192688388499,43.302569766586146,14.345811239122222,12.888408577729852,7.048778783071184,1.3270928992579543,301.47572764294074,-0.0347036617976926,-0.07948870316970169,-0.04478504137200909,1.0,0.033963734082669214,3.2770021630017027e-12,2.3,0.006971924979380212,0.2365066564674329,0.008313591319240591,0.0011227980898496713,0.3242017104968794,0.12659280767538264,0.11825332823371645,1.75,2923104.7831843346,0.06792746816533843,0.05342258678486259,-0.0041567956596202955,-0.0041567956596202955,0.0041567956596202955,0.0041567956596202955,-0.016627182638481182,-0.016627182638481182,0.0011227980898496713,0.5897771481367374,0.11825332823371645,1.0,0.16242891295207765
111.0,0.0013527209193852808,13.770031936045271,113.19593552611676,43.249814742940785,14.380140504302206,12.92182492237482,7.049639940267147,1.326905455824153,301.4754237255348,-0.03473387397686395,-0.07948818161881503,-0.04475430764195108,1.0,0.03369888310531841,3.2514479284897044e-12,2.3,0.006929425788545897,0.2365066564674329,0.008337389797451938,0.0011318351462247297,0.32395291614708877,0.12651111611877594,0.11825332823371645,1.75,2915642.5777240307,0.06739776621063683,0.05341575361285933,-0.004168694898725969,-0.004168694898725969,0.004168694898725969,0.004168694898725969,-0.016674779594903877,-0.016674779594903877,0.0011318351462247297,0.5918771204015578,0.11825332823371645,1.0,0.16378220582078828
112.0,0.00135158198440391,13.767718181999465,113.2000958947822,43.19732772284317,14.414054676687542,12.95486266555159,7.050496520073092,1.3267158237596821,301.4751218576637,-0.03476397336796693,-0.0794877393769051,-0.044723766008938175,1.0,0.03343807042991805,3.226283330882595e-12,2.3,0.006887408711471433,0.2365066564674329,0.008360882155087975,0.0011407681322365521,0.32370537163808427,0.12642993617781165,0.11825332823371645,1.75,2908188.3137526135,0.0668761408598361,0.053408271460913675,-0.004180441077543988,-0.004180441077543988,0.004180441077543988,0.004180441077543988,-0.01672176431017595,-0.01672176431017595,0.0011407681322365521,0.5939834254930055,0.11825332823371645,1.0,0.16513435727268289
113.0,0.0013504479664797093,13.765208190898354,113.2044044708095,43.14510565902038,14.447560288861023,12.987527562093534,7.0513485757554255,1.3265240540453092,301.47482201249454,-0.03479396123529075,-0.07948737493107741,-0.04469341369578666,1.0,0.03318122965597246,3.2015019635064966e-12,2.3,0.0068458654930384135,0.2365066564674329,0.008384074854159968,0.0011495990228085212,0.32345906047794587,0.12634926062797455,0.11825332823371645,1.75,2900742.5290220245,0.06636245931194493,0.05340015353372266,-0.004192037427079984,-0.004192037427079984,0.004192037427079984,0.004192037427079984,-0.016768149708319937,-0.016768149708319937,0.0011495990228085212,0.5960959356165824,0.11825332823371645,1.0,0.1664853722481247
114.0,0.001349318819425874,13.762506196847248,113.20885781497621,43.09314557184169,14.480663729381059,13.01982524218944,7.052196159441397,1.326330196562964,301.4745241636035,-0.03482383880825858,-0.07948708679584231,-0.044663247987583726,1.0,0.03292829572748493,3.1770975494119607e-12,2.3,0.0068047880767068405,0.2365066564674329,0.008406974167346015,0.0011583297398507246,0.3232139665524578,0.12626908239335843,0.11825332823371645,1.75,2893305.743563037,0.06585659145496986,0.05339141268359156,-0.004203487083673007,-0.004203487083673007,0.004203487083673007,0.004203487083673007,-0.01681394833469203,-0.01681394833469203,0.0011583297398507246,0.5982145256553099,0.11825332823371645,1.0,0.16783525564107749
115.0,0.0013481944973208566,13.759616376818462,113.21345253512719,43.04144452531045,14.513371298910089,13.051761262318658,7.053039322365773,1.3261343005377515,301.4742282848756,-0.03485360729752404,-0.07948687350204349,-0.04463326620451945,1.0,0.03267920439422131,3.153063889393807e-12,2.3,0.006764168579818584,0.2365066564674329,0.008429586233848332,0.0011669621638559342,0.3229700740236918,0.12618939448176908,0.11825332823371645,1.75,2885878.464237724,0.06535840878844262,0.05338206154139475,-0.004214793116924166,-0.004214793116924166,0.004214793116924166,0.004214793116924166,-0.016859172467696665,-0.016859172467696665,0.0011669621638559342,0.6003390719380844,0.11825332823371645,1.0,0.16918401229945085
116.0,0.001347074954686109,13.756542815081263,113.21818531569964,42.989999648328116,14.54568915950665,13.08334105883819,7.053878114677157,1.325936414132588,301.4739343506051,-0.03488326788068988,-0.079486733607537,-0.04460346572684712,1.0,0.03243389271426157,3.1293949104799763e-12,2.3,0.006723999307402032,0.2365066564674329,0.008451917013771048,0.0011754981252221034,0.3227273674123458,0.12611019004581625,0.11825332823371645,1.75,2878461.1811633343,0.06486778542852314,0.053372112405545624,-0.004225958506885524,-0.004225958506885524,0.004225958506885524,0.004225958506885524,-0.016903834027542097,-0.016903834027542097,0.0011754981252221034,0.6024694533169946,0.11825332823371645,1.0,0.17053164702545434
117.0,0.0013459601463202604,13.753289541115839,113.22305288622242,42.93880811160908,14.577623388769972,13.114569997139103,7.0547125856742,1.3257365848755367,301.47364233539247,-0.03491282171759433,-0.07948666568639504,-0.04457384396880071,1.0,0.032192298534155124,3.1060846157741467e-12,2.3,0.006684272728773936,0.2365066564674329,0.008473972341185299,0.0011839394153407093,0.32248583150102206,0.12603146232001386,0.11825332823371645,1.75,2871054.3720598407,0.06438459706831025,0.053361577367850334,-0.004236986170592649,-0.004236986170592649,0.004236986170592649,0.004236986170592649,-0.016947944682370597,-0.016947944682370597,0.0011839394153407093,0.6046055499813284,0.11825332823371645,1.0,0.17187816457595753
118.0,0.0013448500274865077,13.749860495354941,113.22805204972474,42.88786714813906,14.609179930914959,13.145453326864448,7.055542783622149,1.3255348592681535,301.4733522142471,-0.03494226993671684,-0.07948666833925266,-0.04454439840253582,1.0,0.031954360971988914,3.083127131064717e-12,2.3,0.006644981490613791,0.2365066564674329,0.008495757880724143,0.0011922877782429408,0.3222454514135781,0.12595320467981455,0.11825332823371645,1.75,2863658.4988152194,0.06390872194397783,0.053350468206219206,-0.004247878940362071,-0.004247878940362071,0.004247878940362071,0.004247878940362071,-0.016991515761448285,-0.016991515761448285,0.0011922877782429408,0.6067472445003372,0.11825332823371645,1.0,0.17322356966286093
119.0,0.0013437445537388681,13.746259565669597,113.23317965245569,42.83717403097638,14.64036464899718,13.175996229331998,7.056368755975313,1.3253312831985204,301.47306396248075,-0.03497161364970823,-0.07948674018279289,-0.04451512653308466,1.0,0.03172001991595164,3.060516656443609e-12,2.3,0.006606118394970302,0.2365066564674329,0.008517279177992922,0.0012005449212024377,0.3220062125225906,0.1258754105806805,0.11825332823371645,1.75,2856274.0116397142,0.06344003983190329,0.05333879650567124,-0.004258639588996461,-0.004258639588996461,0.004258639588996461,0.004258639588996461,-0.017034558355985843,-0.017034558355985843,0.0012005449212024377,0.6088944206805074,0.11825332823371645,1.0,0.17456786695347362
120.0,0.0013426436811188993,13.742490554365165,113.23843261122828,42.78672609293629,14.671183277711078,13.20620377432145,7.057190549201042,1.3251259015628982,301.47277755581223,-0.03500085393843966,-0.07948687985976821,-0.044486025921328554,1.0,0.03148921648882995,3.038247511123338e-12,2.3,0.006567676411751864,0.2365066564674329,0.008538541618266405,0.0012087125066928958,0.32176810052599275,0.12579807361512144,0.11825332823371645,1.75,2848901.345765465,0.0629784329776599,0.053326573554631655,-0.004269270809133203,-0.004269270809133203,0.004269270809133203,0.004269270809133203,-0.01707708323653281,-0.01707708323653281,0.0012087125066928958,0.6110469645753276,0.11825332823371645,1.0,0.1759110610709025
121.0,0.001341547365972859,13.738557213302158,113.24380788430119,42.73652070524328,14.701641473759194,13.236080965844195,7.058008208997109,1.3249187586648452,301.4724929702589,-0.03502999186882606,-0.07948708602876631,-0.044457094159940244,1.0,0.03126189256421093,3.0163140867576503e-12,2.3,0.0065296486576692766,0.2365066564674329,0.008559550474393078,0.001216792162532624,0.32153110135824087,0.12572118745369382,0.11825332823371645,1.75,2841540.925418324,0.06252378512842185,0.053313810461329166,-0.004279775237196539,-0.004279775237196539,0.004279775237196539,0.004279775237196539,-0.017119100948786155,-0.017119100948786155,0.001216792162532624,0.6132047633835961,0.11825332823371645,1.0,0.1772531565944484
122.0,0.0013404555651570782,13.734463212091969,113.24930249770749,42.68655529647196,14.731744770314835,13.265632700432311,7.05882178011807,1.324709897849774,301.4722101822421,-0.035059028478478346,-0.07948735737391535,-0.044428328895437005,1.0,0.031037991213332054,2.9947108905559852e-12,2.3,0.006492028408398411,0.2365066564674329,0.008580310867481537,0.001224785474140157,0.3212952012645077,0.12564474590010505,0.11825332823371645,1.75,2834193.160645174,0.06207598242666411,0.0533005180535306,-0.0042901554337407685,-0.0042901554337407685,0.0042901554337407685,0.0042901554337407685,-0.017160621734963074,-0.017160621734963074,0.001224785474140157,0.6153677064276711,0.11825332823371645,1.0,0.17859415806001336
123.0,0.0013393682358459058,13.730212171913553,113.25491351724372,42.63682733201647,14.761498625598493,13.29486381130419,7.059631306585794,1.3244993618905492,301.4719291684769,-0.03508796478986525,-0.07948769259493155,-0.0443997278050663,1.0,0.030817456238396938,2.9734325002552947e-12,2.3,0.006454809078498933,0.2365066564674329,0.008600827812425368,0.0012326939942413234,0.3210603867151884,0.12556874283410396,0.11825332823371645,1.75,2826858.4511135374,0.061634912476793875,0.053286706990560026,-0.004300413906212684,-0.004300413906212684,0.004300413906212684,0.004300413906212684,-0.017201655624850737,-0.017201655624850737,0.0012326939942413234,0.6175356840906958,0.11825332823371645,1.0,0.17993406996051486
124.0,0.0013382853357446628,13.7258076348566,113.26063807382963,42.58733433231718,14.790908378947346,13.323779028114497,7.06043683152172,1.3242871926345465,301.4716499060784,-0.03511680179853193,-0.07948809041651453,-0.0443712886179826,1.0,0.030600232602463664,2.952473605597959e-12,2.3,0.006417984233089663,0.2365066564674329,0.008621106180483598,0.0012405192354142482,0.3208266444778272,0.12549317226470785,0.11825332823371645,1.75,2819537.1830602447,0.06120046520492733,0.05327238766632778,-0.004310553090241799,-0.004310553090241799,0.004310553090241799,0.004310553090241799,-0.017242212360967197,-0.017242212360967197,0.0012405192354142482,0.6197085887647532,0.11825332823371645,1.0,0.18127289674631014
125.0,0.0013372068228888175,13.721253096491788,113.26647333655283,42.53807385311447,14.819979297660836,13.352383019565258,7.061238397349249,1.3240734313761306,301.4713723724507,-0.03514554048564215,-0.07948854957867629,-0.044343009093034146,1.0,0.030386265979339997,2.931828964903277e-12,2.3,0.006381547568762956,0.2365066564674329,0.008641150742547168,0.0012482626793788748,0.3205939615346683,0.12541802827494247,0.11825332823371645,1.75,2812229.7329284037,0.060772531958679994,0.05325757031718662,-0.004320575371273584,-0.004320575371273584,0.004320575371273584,0.004320575371273584,-0.017282301485094336,-0.017282301485094336,0.0012482626793788748,0.6218863138250222,0.11825332823371645,1.0,0.1826106428256269
126.0,0.0013361326558634229,13.716551976311745,113.27241653710391,42.48904350298958,14.848716534620644,13.38068035456657,7.0620360456319204,1.323858118515813,301.4710965453924,-0.03517418180672895,-0.0794890688458345,-0.04431488703910554,1.0,0.030175503167241765,2.911493444979434e-12,2.3,0.006345492924781974,0.2365066564674329,0.008660966133518048,0.0012559257698210107,0.3203623251524771,0.12534330507325098,0.11825332823371645,1.75,2804936.464431489,0.06035100633448353,0.053242264928119426,-0.004330483066759024,-0.004330483066759024,0.004330483066759024,0.004330483066759024,-0.017321932267036096,-0.017321932267036096,0.0012559257698210107,0.6240687545491712,0.11825332823371645,1.0,0.18394731256500302
127.0,0.001335062793594294,13.711707649109872,113.27846494382689,42.44024092437133,14.877125173466133,13.408675543346684,7.0628298172680255,1.323641293920015,301.47082240298585,-0.03520272670365574,-0.0794896469974208,-0.044286920293765054,1.0,0.029967891654699857,2.891461979239892e-12,2.3,0.006309814264933884,0.2365066564674329,0.008680556893434742,0.0012635099212841385,0.3201317228028936,0.1252689969400389,0.11825332823371645,1.75,2797657.732036608,0.059935783309399714,0.05322648133663504,-0.004340278446717371,-0.004340278446717371,0.004340278446717371,0.004340278446717371,-0.017361113786869484,-0.017361113786869484,0.0012635099212841385,0.6262558071265885,0.11825332823371645,1.0,0.18528291028973187
128.0,0.0013339971955727142,13.70672341647173,113.28461588527202,42.3916638104182,14.905210187709832,13.43637299997373,7.063619752334457,1.3234229965919264,301.47054992370244,-0.035231176093867625,-0.0794902828366799,-0.044259106742812276,1.0,0.029763380018692106,2.87172960611728e-12,2.3,0.0062745056882708705,0.2365066564674329,0.008699927433558763,0.0012710165122622533,0.3199021422302792,0.12519509827732317,0.11825332823371645,1.75,2790393.878138407,0.05952676003738421,0.05321022914198459,-0.004349963716779382,-0.004349963716779382,0.004349963716779382,0.004349963716779382,-0.017399854867117526,-0.017399854867117526,0.0012710165122622533,0.6284473695502816,0.11825332823371645,1.0,0.18661744028431537
129.0,0.001332935821639661,13.701602537014848,113.29086672520535,42.34330988674774,14.93297648430212,13.463777082017188,7.064405890273882,1.3232032650189565,301.47027908629116,-0.03525953088180679,-0.07949097518155426,-0.04423144429974747,1.0,0.02956191750600287,2.8522914286707297e-12,2.3,0.006239561411848988,0.2365066564674329,0.008719082075470836,0.0012784468937128146,0.31967357137466124,0.1251216035570353,0.11825332823371645,1.75,2783145.236397029,0.05912383501200574,0.053193517805288575,-0.004359541037735418,-0.004359541037735418,0.004359541037735418,0.004359541037735418,-0.01743816415094167,-0.01743816415094167,0.0012784468937128146,0.6306433406594296,0.11825332823371645,1.0,0.18795090679292156
130.0,0.0013318786322146338,13.696348198885456,113.29721488531872,42.29517692768614,14.96042886418866,13.490892054382233,7.065188269744057,1.3229821368548997,301.47000986988377,-0.03528779194863535,-0.07949172287319728,-0.04420393092456193,1.0,0.029363454416497802,2.833142651566272e-12,2.3,0.006204975781032217,0.2365066564674329,0.00873802501877802,0.0012858023824083764,0.3194459984377122,0.1250485073689694,0.11825332823371645,1.75,2775912.1290165395,0.058726908832995604,0.0531763565616578,-0.00436901250938901,-0.00436901250938901,0.00436901250938901,0.00436901250938901,-0.01747605003755604,-0.01747605003755604,0.0012858023824083764,0.6328436210049917,0.11825332823371645,1.0,0.18928331401984871
131.0,0.001330825588073975,13.690963548909135,113.3036578211546,42.247262738691184,14.987572064322238,13.517722127573794,7.065966928797877,1.3227596492554752,301.46974225388345,-0.035315960163137816,-0.07949252476713019,-0.04417656460399237,1.0,0.02916794169938702,2.8142785421221544e-12,2.3,0.006170743253067597,0.2365066564674329,0.008756760378286555,0.001293084269088616,0.3192194118081282,0.12497580437079488,0.11825332823371645,1.75,2768694.8699454507,0.05833588339877404,0.05315875451673175,-0.004378380189143278,-0.004378380189143278,0.004378380189143278,0.004378380189143278,-0.01751352075657311,-0.01751352075657311,0.001293084269088616,0.6350481119239315,0.11825332823371645,1.0,0.190614666129993
132.0,0.0013297766505827452,13.685451666049943,113.3101930440105,42.19956517199432,15.0144107196101,13.544271422796408,7.066741904737938,1.3225358385714174,301.4694762180695,-0.03534403637188863,-0.07949337974147769,-0.044149343369589054,1.0,0.028975331322281486,2.7956944659173686e-12,2.3,0.006136858406971957,0.2365066564674329,0.008775292153247257,0.0013002938120610153,0.31899380012583806,0.12490348933435999,0.11825332823371645,1.75,2761493.7622546377,0.05795066264456297,0.05314072056158588,-0.004387646076623629,-0.004387646076623629,0.004387646076623629,0.004387646076623629,-0.017550584306494515,-0.017550584306494515,0.0013002938120610153,0.6372567163796877,0.11825332823371645,1.0,0.19194496724932136
133.0,0.00132873178146829,13.679815589519423,113.31681809773754,42.15208210968941,15.040949403429295,13.57054400887075,7.067513234289771,1.3223107406724939,301.4692117424859,-0.03537202140967173,-0.07949428668839258,-0.044122265278720846,1.0,0.02878557588182222,2.777385849223079e-12,2.3,0.006103315927896252,0.2365066564674329,0.00879362426270549,0.0013074322450089997,0.3187691522096416,0.12483155709736644,0.11825332823371645,1.75,2754309.1012078365,0.05757115176364444,0.05312226346585138,-0.004396812131352745,-0.004396812131352745,0.004396812131352745,0.004396812131352745,-0.01758724852541098,-0.01758724852541098,0.0013074322450089997,0.6394693380665086,0.11825332823371645,1.0,0.19327422146534687
134.0,0.001327690943054083,13.674058293157266,113.323530579875,42.104811478791326,15.067192590913447,13.596543868553356,7.068280953461453,1.3220843906511464,301.4689488075457,-0.03539991609006792,-0.07949524452202207,-0.04409532843195415,1.0,0.02859862895912504,2.7593482132978296e-12,2.3,0.006070110616613265,0.2365066564674329,0.008811760516206666,0.0013145007708322259,0.3185454571197475,0.12476000260808423,0.11825332823371645,1.75,2747141.171734326,0.05719725791825008,0.05310339179529618,-0.004405880258103333,-0.004405880258103333,0.004405880258103333,0.004405880258103333,-0.017623521032413332,-0.017623521032413332,0.0013145007708322259,0.6416858822258691,0.11825332823371645,1.0,0.19460243282760806
135.0,0.0013266540980296838,13.668182712543793,113.33032811928281,42.05775123496363,15.09314469802632,13.622274934154138,7.069045097710323,1.321856823135376,301.4686873939199,-0.035427721215419525,-0.07949625217019485,-0.04406853095477532,1.0,0.028414444744252896,2.741577138154629e-12,2.3,0.006037237374627412,0.2365066564674329,0.008829704647418687,0.0013215005691270252,0.31832270408755314,0.12468882087863838,0.11825332823371645,1.75,2739990.251376293,0.05682888948850579,0.05308411400168617,-0.0044148523237093435,-0.0044148523237093435,0.0044148523237093435,0.0044148523237093435,-0.017659409294837374,-0.017659409294837374,0.0013215005691270252,0.6439062547794644,0.11825332823371645,1.0,0.19592960534814993
136.0,0.0013256212096855653,13.662191720263282,113.33720839653994,42.010899377017,15.118810046139089,13.647741055031638,7.0698057018074385,1.3216280720025666,301.4684274826409,-0.035455437567814455,-0.0794973085821264,-0.04404187101431195,1.0,0.028232978378628037,2.724068295598705e-12,2.3,0.006004691213281381,0.2365066564674329,0.008847460286223211,0.0013284327902571055,0.31810088257657465,0.12461800702819029,0.11825332823371645,1.75,2732856.607851839,0.056465956757256075,0.053064438342932375,-0.004423730143111606,-0.004423730143111606,0.004423730143111606,0.004423730143111606,-0.017694920572446423,-0.017694920572446423,0.0013284327902571055,0.6461303631225951,0.11825332823371645,1.0,0.19725574300200754
137.0,0.0013245922416805446,13.656088152062908,113.34416912237376,41.96425393124998,15.144192899715213,13.67294603195869,7.070562799998058,1.3213981706816167,301.4681690549926,-0.035483065918621666,-0.07949841272036298,-0.044015346801741316,1.0,0.028054185592835908,2.706817414280892e-12,2.3,0.0059724672395695235,0.2365066564674329,0.00886503099070102,0.001335298562521701,0.3178799822142371,0.12454755623778774,0.11825332823371645,1.75,2725740.501885696,0.056108371185671815,0.053044372969844975,-0.00443251549535051,-0.00443251549535051,0.00443251549535051,0.00443251549535051,-0.01773006198140204,-0.01773006198140204,0.001335298562521701,0.6483581152844482,0.11825332823371645,1.0,0.1985808497276906
138.0,0.0013235671582767395,13.649874782961723,113.35120805735393,41.91781296540945,15.169297432130868,13.697893585750338,7.071316425870746,1.3211671518765877,301.4679120926118,-0.0355106070198506,-0.0794995635682342,-0.043988956548383605,1.0,0.02787802303655672,2.6898203115311862e-12,2.3,0.005940560664880907,0.2365066564674329,0.008882420220538508,0.001342098986447809,0.3176599928512894,0.12447746379206595,0.11825332823371645,1.75,2718642.1848583478,0.05575604607311344,0.05302392584874432,-0.004441210110269254,-0.004441210110269254,0.004441210110269254,0.004441210110269254,-0.017764840441077016,-0.017764840441077016,0.001342098986447809,0.650589420699425,0.11825332823371645,1.0,0.19990492942766924
139.0,0.0013225459241054311,13.643554352496901,113.35832299108306,41.87157457361989,15.19412776202253,13.722587390423296,7.072066612511906,1.3209350478584554,301.4676565773807,-0.03553806161328138,-0.07950076012204774,-0.04396269850876636,1.0,0.027704447929205758,2.673072859650664e-12,2.3,0.0059089667914776385,0.2365066564674329,0.00889963136746163,0.0013488351416606433,0.31744090449550616,0.12440772503561165,0.11825332823371645,1.75,2711561.901526165,0.055408895858411515,0.053003104845250226,-0.004449815683730815,-0.004449815683730815,0.004449815683730815,0.004449815683730815,-0.01779926273492326,-0.01779926273492326,0.0013488351416606433,0.6528241893934185,0.11825332823371645,1.0,0.20122798596886032
140.0,0.001321528504401376,13.63712954164318,113.3655117612169,41.82553688982715,15.21868792030482,13.747031042915133,7.0728133923793415,1.3207018901982328,301.4674024915258,-0.03556543042217954,-0.0795020013982975,-0.04393657097611795,1.0,0.027533418377908788,2.6565710165914413e-12,2.3,0.005877681020889888,0.2365066564674329,0.008916667729890802,0.0013555080813888334,0.3172227073696164,0.12433833541323665,0.11825332823371645,1.75,2704499.887752709,0.055066836755817576,0.05298191764925933,-0.004458333864945401,-0.004458333864945401,0.004458333864945401,0.004458333864945401,-0.017833335459781604,-0.017833335459781604,0.0013555080813888334,0.6550623327339969,0.11825332823371645,1.0,0.20255002318311371
141.0,0.0013205148647680522,13.630602997185242,113.37277223338222,41.77969807329245,15.242981885230439,13.771228095081685,7.073556797451104,1.3204677100487057,301.4671498175121,-0.03559271416004335,-0.07950328642610277,-0.04391057226605942,1.0,0.027364893040498817,2.6403107934408052e-12,2.3,0.005846698841023098,0.2365066564674329,0.008933532541904514,0.0013621188390510529,0.31700539184685983,0.12426929042780693,0.11825332823371645,1.75,2697456.3731239415,0.054729786080997635,0.0529603718559042,-0.004466766270952257,-0.004466766270952257,0.004466766270952257,0.004466766270952257,-0.017867065083809027,-0.017867065083809027,0.0013621188390510529,0.6573037626414776,0.11825332823371645,1.0,0.20387104486769841
142.0,0.0013195049714105817,13.623977309414151,113.38010231955214,41.73405632154,15.267013550561286,13.795182024467488,7.074296859103328,1.3202325378866944,301.4668985381409,-0.03561991352265515,-0.07950461425417996,-0.043884700731524805,1.0,0.02719883143203543,2.624288283995834e-12,2.3,0.005816015834220968,0.2365066564674329,0.008950228949079157,0.0013686684229658917,0.3167889485074594,0.12420058567913947,0.11825332823371645,1.75,2690431.578757972,0.05439766286407086,0.05293847489280424,-0.004475114474539578,-0.004475114474539578,0.004475114474539578,0.004475114474539578,-0.017900457898158313,-0.017900457898158313,0.0013686684229658917,0.6595483923188336,0.11825332823371645,1.0,0.20519105478578772
143.0,0.0013184987909012154,13.617255035662811,113.38749995865975,41.68860985639313,15.2907867593888,13.818896265183977,7.075033608253639,1.3199964037851206,301.4666486364451,-0.03564702919646635,-0.07950598394351988,-0.04385895474705353,1.0,0.027035193599692232,2.608499633394804e-12,2.3,0.0057856276649665824,0.2365066564674329,0.008966760036059233,0.00137515782266784,0.31657336807595765,0.1241322168232491,0.11825332823371645,1.75,2683425.719820723,0.054070387199384465,0.052916234098321635,-0.004483380018029616,-0.004483380018029616,0.004483380018029616,0.004483380018029616,-0.017933520072118465,-0.017933520072118465,0.00137515782266784,0.661796135486411,0.11825332823371645,1.0,0.2065100566669436
144.0,0.001317496290410264,13.610438678747531,113.39496313435531,41.6433569364452,15.314305273415624,13.84237417969242,7.075767075243101,1.3197593371640852,301.4664000957851,-0.035674061850968324,-0.07950739457413082,-0.0438333327231625,1.0,0.026873940418297534,2.5929410666325296e-12,2.3,0.005755530087628403,0.2365066564674329,0.008983128803521949,0.0013815880038138325,0.3163586414763033,0.12406417960991696,0.11825332823371645,1.75,2676439.003410566,0.05374788083659507,0.05289365665099732,-0.004491564401760974,-0.004491564401760974,0.004491564401760974,0.004491564401760974,-0.017966257607043897,-0.017966257607043897,0.0013815880038138325,0.6640469070923917,0.11825332823371645,1.0,0.20782805420759934
145.0,0.001316497437472533,13.603530709701657,113.4024898562859,41.59829584361618,15.337572805582742,13.865619088604275,7.0764972899744185,1.3195213670536092,301.46615289974653,-0.03570101214673404,-0.07950884523794748,-0.04380783309121344,1.0,0.02671503327666266,2.5776088582956487e-12,2.3,0.0057257189347233355,0.2365066564674329,0.008999338194426689,0.0013879599142411023,0.31614475977086876,0.1239964698433086,0.11825332823371645,1.75,2669471.6309794364,0.05343006655332532,0.05287074964522372,-0.0044996690972133446,-0.0044996690972133446,0.0044996690972133446,0.0044996690972133446,-0.017998676388853378,-0.017998676388853378,0.0013879599142411023,0.6663006225700855,0.11825332823371645,1.0,0.20914505107154074
146.0,0.001315502200215729,13.596533546932003,113.4100781772602,41.55342489516569,15.360592990420594,13.888634243439386,7.077224281797833,1.3192825218532083,301.4659070322341,-0.03572788072809241,-0.07951033504535313,-0.043782454317260716,1.0,0.02655843436259726,2.562499360062417e-12,2.3,0.005696190124359698,0.2365066564674329,0.009015391072047406,0.001394274479062705,0.3159317142141973,0.12392908341826199,0.11825332823371645,1.75,2662523.7962890547,0.05311686872519452,0.05284752002278159,-0.004507695536023703,-0.004507695536023703,0.004507695536023703,0.004507695536023703,-0.01803078214409481,-0.01803078214409481,0.001394274479062705,0.6685571985297178,0.11825332823371645,1.0,0.2104610508903849
147.0,0.0013145105471285446,13.58944957818401,113.4177261751653,41.50874243074908,15.383369415527644,13.911422855388272,7.077948079644347,1.319042829585644,301.4656624773705,-0.03575466823084438,-0.07951186311831346,-0.04375719488746908,1.0,0.026404106360245684,2.5476089715001093e-12,2.3,0.005666939649032019,0.2365066564674329,0.00903129024497019,0.001400532606479095,0.31571949619364137,0.12386201628223018,0.11825332823371645,1.75,2655595.687742166,0.05280821272049137,0.052823974646042667,-0.004515645122485095,-0.004515645122485095,0.004515645122485095,0.004515645122485095,-0.01806258048994038,-0.01806258048994038,0.001400532606479095,0.6708165520372948,0.11825332823371645,1.0,0.21177605726405702
148.0,0.0013135224472860447,13.58228114038425,113.42543196956403,41.46424682399075,15.405905592951394,13.93398806900977,7.078668711915402,1.318802317664685,301.46541921958925,-0.035781375275225825,-0.07951342859668542,-0.043732053321459595,1.0,0.02625201272500826,2.532934166590888e-12,2.3,0.005637963582774524,0.2365066564674329,0.009047038446139489,0.0014067351830552434,0.3155080972818202,0.12379526447033493,0.11825332823371645,1.75,2648687.4864072325,0.05250402545001652,0.052800120231527574,-0.004523519223069744,-0.004523519223069744,0.004523519223069744,0.004523519223069744,-0.018094076892278977,-0.018094076892278977,0.0014067351830552434,0.6730786012884455,0.11825332823371645,1.0,0.21309007376126432
