time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active
84.0,0.0013770113546959367,13.772457885439062,113.15775113423884,44.47697751254872,13.68834507229211,12.238273342195678,7.028295800754787,1.3325893552375463,301.4826315898758,-0.03403707475677472,-0.07950016449809727,-0.04546308974132255,1.0,0.03932709471610571,3.794487794998157e-12,2.3,0.008059080753944802,0.2365066564674329,0.0,0.0009348366984581432,0.3292106049140561,0.1283935206857414,0.11825332823371645,1.75,3082948.6702682003,0.07865418943221142,0.05342414399045115,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009348366984581432,0.5467613024987594,0.11825332823371645,1.0
85.0,0.0013756030645015599,13.777227321770061,113.15697557697149,44.41128762001812,13.741958404053042,12.289346573002428,7.0293539300157795,1.3324977739764252,301.48223327599857,-0.034073580313561544,-0.07949669375418572,-0.04542311344062418,1.0,0.038889177211932656,3.752235179166858e-12,2.3,0.007998573008841929,0.2365066564674329,0.0,0.0009484428376710603,0.3288961176641349,0.12828732842403576,0.11825332823371645,1.75,3074892.132486892,0.07777835442386531,0.053439473271046575,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009484428376710603,0.5488432359679821,0.11825332823371645,1.0
86.0,0.001374201369036693,13.781634691339349,113.15648555721344,44.34596873479796,13.79492549822417,12.339841075876025,7.030405655837135,1.3324021495023184,301.4818378721152,-0.03410993512721958,-0.07949335707728802,-0.04538342195006844,1.0,0.03845770518845082,3.710604457680725e-12,2.3,0.007938875422697772,0.2365066564674329,0.0,0.0009618650610566526,0.32858350331795644,0.12818188069605432,0.11825332823371645,1.75,3066821.346129612,0.07691541037690164,0.05345362567755263,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009618650610566526,0.5509376777555897,0.11825332823371645,1.0
87.0,0.001372806181592684,13.785687173000188,113.15627514469257,44.28101615793068,13.847256578642515,12.389765655873035,7.031451068098026,1.332302561559265,301.48144534352366,-0.034146141335003585,-0.07949015240410433,-0.04534401106910074,1.0,0.03803258208945715,3.669586314282437e-12,2.3,0.007879971870138221,0.2365066564674329,0.0,0.0009751073369832828,0.32827273077302405,0.12807716743156639,0.11825332823371645,1.75,3058737.581748223,0.0760651641789143,0.05346662690751521,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009751073369832828,0.5530443992217516,0.11825332823371645,1.0
88.0,0.0013714174229195132,13.78939178079892,113.1563385503432,44.2164252934205,13.898961656276875,12.439128940406677,7.032490254639984,1.3321990883816341,301.481055655935,-0.034182201005263854,-0.07948707768621752,-0.04530487668095366,1.0,0.037613712646462356,3.6291715569601647e-12,2.3,0.007821846659306884,0.2365066564674329,0.0,0.0009881735185628764,0.32796377009816485,0.12797317869654637,0.11825332823371645,1.75,3050642.068172349,0.07522742529292471,0.05347850185345876,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0009881735185628764,0.55516317816167,0.11825332823371645,1.0
89.0,0.0013700350177044158,13.792755428666117,113.15667007028615,44.15219161452766,13.950050606745958,12.487939448970586,7.033523301598895,1.332091807293996,301.480668775408,-0.03421811616828312,-0.07948413087885256,-0.04526601471056944,1.0,0.03720100214456574,3.5893510471152577e-12,2.3,0.007764484487447399,0.2365066564674329,0.0,0.001001067362013211,0.3276565921629831,0.1278699046186084,0.11825332823371645,1.75,3042536.0015735133,0.07440200428913148,0.05348927482643741,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001001067362013211,0.5572937965560281,0.11825332823371645,1.0
90.0,0.0013686588959569619,13.795784872538865,113.15726413547434,44.0883106935044,14.00053309902797,12.53620552803997,7.034550293166029,1.3319807941348252,301.4802846683467,-0.034253888789707275,-0.07948130995503305,-0.04522742116532578,1.0,0.03679435721662426,3.5501157761879107e-12,2.3,0.0077078704594039085,0.2365066564674329,0.0,0.001013792515276867,0.32735116884608917,0.127767335467939,0.11825332823371645,1.75,3034420.5389189944,0.07358871443324852,0.053498969384926806,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001013792515276867,0.5594360423948178,0.11825332823371645,1.0
91.0,0.0013672889904883163,13.798486772579734,113.1581152580543,44.02477816908017,14.05041867112882,12.58393541919188,7.035571311911528,1.3318661238480314,301.4799033014678,-0.034289520799543796,-0.07947861289403146,-0.04518909209448767,1.0,0.03639368512406267,3.5114567962658905e-12,2.3,0.007651990045406673,0.2365066564674329,0.0,0.0010263525356361857,0.32704747273090395,0.12766546158250092,0.11825332823371645,1.75,3026296.8065907294,0.07278737024812534,0.0535076085487012,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0010263525356361857,0.5615897075212185,0.11825332823371645,1.0
92.0,0.0013659252378801336,13.800867637477491,113.15921807897674,43.961589775185146,14.099716660659912,12.631137195697008,7.036586438550089,1.3317478699186476,301.4795246417944,-0.034325014067145915,-0.07947603769533375,-0.045151023628187834,1.0,0.03599889452035823,3.473365293749612e-12,2.3,0.0075968290990714215,0.2365066564674329,0.0,0.001038750878606883,0.32674547728150477,0.12756427344749235,0.11825332823371645,1.75,3018165.8941218876,0.07199778904071646,0.05351521463352689,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001038750878606883,0.5637545893920916,0.11825332823371645,1.0
93.0,0.0013645675766941563,13.802933884287164,113.16056731661692,43.89874130957291,14.148436278599762,12.677818828979408,7.037595752255573,1.3316261049543645,301.47914865664285,-0.034360370428489787,-0.07947358236687277,-0.04511321193838298,1.0,0.03560989474785174,3.4358325215047194e-12,2.3,0.0075423738172957335,0.2365066564674329,0.0,0.00105099091482881,0.3264451565894059,0.12746376162074177,0.11825332823371645,1.75,3010028.862391666,0.07121978949570348,0.053521809455867465,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00105099091482881,0.5659304890112924,0.11825332823371645,1.0
94.0,0.0013632159481471618,13.80469178482543,113.16215781244924,43.836228661566004,14.196586541760512,12.72398812691826,7.03859933043175,1.3315009001340041,301.4787753136177,-0.03439559166260371,-0.07947124493876896,-0.04507565327616525,1.0,0.03522659657170158,3.3988498696778805e-12,2.3,0.007488610757735155,0.2365066564674329,0.0,0.0010630759192455513,0.3261464855244345,0.12736391681053694,0.11825332823371645,1.75,3001886.7376326523,0.07045319314340316,0.053527414173186814,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0010630759192455513,0.56811721262887,0.11825332823371645,1.0
95.0,0.0013618702948486328,13.80614752322312,113.16398448181221,43.774047781770484,14.244176344604309,12.769652798606643,7.0395972490177705,1.3313723257777796,301.478404580606,-0.034430679517238556,-0.0794690234514278,-0.04503834393418924,1.0,0.034848911493511575,3.36240879947195e-12,2.3,0.007435526800717898,0.2365066564674329,0.0,0.001075009087294783,0.3258494395208299,0.12726472980155282,0.11825332823371645,1.75,2993740.5192226446,0.06969782298702315,0.05353204947995687,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001075009087294783,0.5703145697597711,0.11825332823371645,1.0
96.0,0.0013605305612717112,13.807307144333501,113.16604235774085,43.71219470887517,14.291214393606833,12.814820394371525,7.040589582264299,1.33124045080913,301.4780364257792,-0.034465635686640066,-0.07946691596903041,-0.045001280282390345,1.0,0.03447675245688976,3.326500911222035e-12,2.3,0.007383109166183553,0.2365066564674329,0.0,0.001086793524381843,0.32555399470876034,0.12716619153093378,0.11825332823371645,1.75,2985591.1739508417,0.06895350491377952,0.05353573545337873,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001086793524381843,0.5725223748238842,0.11825332823371645,1.0
97.0,0.0013591966928682615,13.808176609086546,113.16832654376906,43.65066554041793,14.33770927710526,12.859498368805552,7.041576403029689,1.331105343312739,301.47767081758724,-0.034500461835722834,-0.0794649205675652,-0.04496445873184236,1.0,0.03411003317849405,3.291117879851218e-12,2.3,0.007331345377523397,0.2365066564674329,0.0,0.0010984322613939086,0.32526012773088725,0.12706829301503114,0.11825332823371645,1.75,2977439.6434275126,0.0682200663569881,0.05353849174114167,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0010984322613939086,0.5747404452461146,0.11825332823371645,1.0
98.0,0.0013578686364016518,13.80876174483035,113.17083225600805,43.58945645866805,14.383669401556666,12.903694022503583,7.042557782561594,1.3309670700101293,301.4773077247685,-0.03453515957909001,-0.07946303534804738,-0.044927875768957376,1.0,0.03374866882631035,3.2562515203144448e-12,2.3,0.007280223277980876,0.2365066564674329,0.0,0.0011099282444725887,0.32496781585880147,0.12697102542365377,0.11825332823371645,1.75,2969286.838597107,0.0674973376526207,0.05354033741237205,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011099282444725887,0.5769686030394907,0.11825332823371645,1.0
99.0,0.0013565463393275968,13.809068298574317,113.17355477788558,43.52856370240816,14.4291030594077,12.947414563355972,7.043533790784486,1.3308256968047218,301.4769471163403,-0.034569730503815684,-0.07946125842454496,-0.04489152792072928,1.0,0.03339257536851485,3.2218937247732873e-12,2.3,0.007229730996290608,0.2365066564674329,0.0,0.00112128434987674,0.32467703683330384,0.12687438000783724,0.11825332823371645,1.75,2961133.6467860914,0.0667851507370297,0.053541291137568184,0.0,0.0,-0.0,-0.0,0.0,0.0,0.00112128434987674,0.5792066729826569,0.11825332823371645,1.0
100.0,0.0013552297500364575,13.809101889186213,113.17648950055423,43.467983591927734,14.47401836723692,12.990667049989048,7.044504496085793,1.3306812882714365,301.476588961617,-0.034604176149622995,-0.07945958793711128,-0.04485541178748828,1.0,0.03304167022558253,3.188036525514846e-12,2.3,0.007179856962594992,0.2365066564674329,0.0,0.0011325033740561513,0.32438776896902516,0.1267783481722057,0.11825332823371645,1.75,2952980.926451343,0.06608334045116505,0.05354137104458914,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011325033740561513,0.5814544841482651,0.11825332823371645,1.0
101.0,0.001353918817417732,13.808868058609155,113.17963187947304,43.40771250178727,14.518423331647556,13.033458451316763,7.045469965594772,1.3305339081882825,301.4762332301947,-0.03463849803037349,-0.07945802203985683,-0.04481952400948334,1.0,0.032695871637221555,3.15467203387021e-12,2.3,0.007130589875792037,0.2365066564674329,0.0,0.0011435880478874502,0.32409999101327586,0.12668292140394946,0.11825332823371645,1.75,2944829.5138857868,0.06539174327444311,0.053540594891166915,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011435880478874502,0.5837118681540407,0.11825332823371645,1.0
102.0,0.001352613491046037,13.808372225839,113.18297747322408,43.34774688494994,14.562325789275446,13.075795591674954,7.0464302649752,1.3303836190400946,301.475879891978,-0.034672697615321255,-0.07945655891358153,-0.04478386129826027,1.0,0.032355099289322,3.1217925007058092e-12,2.3,0.007081918718869989,0.2365066564674329,0.0,0.001154541027050575,0.3238136822413382,0.12658809134325946,0.11825332823371645,1.75,2936680.218190691,0.064710198578644,0.0535389799257502,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001154541027050575,0.5859786606386963,0.11825332823371645,1.0
103.0,0.0013513137208692962,13.807619736197587,113.18652190184736,43.28808324649641,14.605733470715794,13.1176852086313,7.047385458693737,1.3302304825363118,301.47552891715725,-0.03470677634940149,-0.07945519675393733,-0.044748420404535846,1.0,0.03201927369912786,3.0893902571015327e-12,2.3,0.00703383272797741,0.2365066564674329,0.0,0.0011653649056609975,0.32352882232997665,0.12649384971365465,0.11825332823371645,1.75,2928533.8276579585,0.06403854739825572,0.053536543052973534,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011653649056609975,0.5882546995828537,0.11825332823371645,1.0
104.0,0.001350019457362542,13.806615817017663,113.19026088414147,43.22871816692112,14.648653942372288,13.159133899791888,7.048335609819226,1.3300745591288716,301.4751802762429,-0.034740735635484195,-0.07945393378375067,-0.04471319814826647,1.0,0.03168831681804955,3.057457772513293e-12,2.3,0.006986321407179857,0.2365066564674329,0.0,0.0011760622069478762,0.32324539144528547,0.12640018839046988,0.11825332823371645,1.75,2920391.1049554218,0.0633766336360991,0.05353330069917493,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011760622069478762,0.5905398267346592,0.11825332823371645,1.0
105.0,0.0013487306512964842,13.80536562505227,113.1941901976663,43.16964827676749,14.691094668436683,13.200148178886094,7.049280780281767,1.3299159085159806,301.47483394003524,-0.03477457685354799,-0.0794527682413126,-0.04467819138776461,1.0,0.03136215143505217,3.025987597208744e-12,2.3,0.00693937449911067,0.2365066564674329,0.0,0.001186635396307235,0.3229633701278775,0.12630709933263964,0.11825332823371645,1.75,2912252.7932037166,0.06272430287010435,0.0535292689711808,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001186635396307235,0.5928338859970156,0.11825332823371645,1.0
106.0,0.0013474472538758222,13.803874203796765,113.19830571459913,43.110870279114565,14.733062954549608,13.240734424217067,7.050221030677927,1.329754589174111,301.4744898796669,-0.03480830134386297,-0.07945169839238554,-0.04464339704852257,1.0,0.031040701756339415,2.9949724181982763e-12,2.3,0.006892981999194154,0.2365066564674329,0.0,0.001197086872278827,0.3226827393747275,0.12621457464923558,0.11825332823371645,1.75,2904119.6113640554,0.06208140351267883,0.05352446352632049,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001197086872278827,0.5951367248050407,0.11825332823371645,1.0
107.0,0.0013461692165572165,13.802146529111806,113.20260336332593,43.052380925103606,14.774566007858494,13.28089893304167,7.05115642052083,1.3295906588476685,301.47414806656354,-0.03484191042512905,-0.07945072251865161,-0.04460881209352256,1.0,0.030723892826862113,2.9644050034190766e-12,2.3,0.006847134127787838,0.2365066564674329,0.0,0.0012074189790439722,0.32240348053374335,0.12612260653278742,0.11825332823371645,1.75,2895992.2600268493,0.061447785653724225,0.05351889972486642,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012074189790439722,0.5974481925761889,0.11825332823371645,1.0
108.0,0.0013448964911834506,13.800187468114348,113.20707916291954,42.994177035640156,14.815610882456427,13.320647871634925,7.052087008051257,1.3294241740949777,301.47380847249417,-0.03487540537852355,-0.07944983892939997,-0.04457443355087642,1.0,0.030411651087830997,2.9342782555269334e-12,2.3,0.006801821343881792,0.2365066564674329,0.0,0.0012176339976973948,0.3221255753807407,0.12603118732387697,0.11825332823371645,1.75,2887871.41699179,0.060823302175661995,0.05351259250437272,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012176339976973948,0.599768142041663,0.11825332823371645,1.0
109.0,0.0013436290298289855,13.798001823089114,113.21172918624393,42.936255477783845,14.856204537549424,13.359987327989751,7.053012850478912,1.3292551907638468,301.47347106952384,-0.034908787464877224,-0.07944904595015874,-0.044540258485281516,1.0,0.030103903816172683,2.904585157811957e-12,2.3,0.006757034318655053,0.2365066564674329,0.0,0.0012277341582128058,0.32184900602161953,0.12594030944605572,0.11825332823371645,1.75,2879757.7427845094,0.060207807632345366,0.053505556526091756,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012277341582128058,0.6020964277561627,0.11825332823371645,1.0
110.0,0.0013423667849373072,13.79559429188298,113.21654959311928,42.87861318569071,14.8963537846364,13.398923263462386,7.053934003799364,1.329083763551365,301.4731358300704,-0.03494205790952717,-0.07944834193406168,-0.04450628402453451,1.0,0.02980057966079375,2.875318825940202e-12,2.3,0.006712763948662543,0.2365066564674329,0.0,0.001237721631004983,0.3215737549653151,0.12584996546851207,0.11825332823371645,1.75,2871651.876419331,0.0596011593215875,0.05349780605346894,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001237721631004983,0.6044329073852726,0.11825332823371645,1.0
111.0,0.0013411097091790753,13.792969510177056,113.22153659486659,42.82124713783841,14.936065343821149,13.43746156382102,7.054850523026718,1.3289099464654488,301.4728027268497,-0.03497521791859802,-0.07944772525068407,-0.04447250733208605,1.0,0.02950160809974497,2.846472455577976e-12,2.3,0.006669001330730083,0.2365066564674329,0.0,0.0012475985383856507,0.3212998050322446,0.12576014804262575,0.11825332823371645,1.75,2863554.440659296,0.05900321619948994,0.05348935509283886,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012475985383856507,0.6067774402717594,0.11825332823371645,1.0
112.0,0.0013398577555971708,13.790132013321438,113.22668648622098,42.76415437723329,14.975345792693982,13.475607992434185,7.055762462015439,1.3287337923982308,301.4724717329382,-0.03500826866460567,-0.07944719429708938,-0.04443892563248371,1.0,0.029206919956145327,2.818039372170938e-12,2.3,0.006625737774683356,0.2365066564674329,0.0,0.0012573669464098144,0.3210271394238856,0.12567084996273342,0.11825332823371645,1.75,2855466.037952422,0.058413839912290655,0.05348021727591394,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012573669464098144,0.6091298886808781,0.11825332823371645,1.0
113.0,0.0013386108774672862,13.787086277037334,113.23199561124832,42.707331989443894,15.014201620827336,13.513368239711255,7.056669873688069,1.3285553535737267,301.47214282171143,-0.035041211301905725,-0.07944674748688438,-0.04440553618497865,1.0,0.028916446872678348,2.790012980240706e-12,2.3,0.006582964779346193,0.2365066564674329,0.0,0.0012670288758456654,0.3207557416364401,0.12558206410434153,0.11825332823371645,1.75,2847387.2554495977,0.057832893745356696,0.05347040599504634,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012670288758456654,0.6114901164202966,0.11825332823371645,1.0
114.0,0.0013373690284531892,13.783836680631415,113.23746039406458,42.6507771220967,15.052639180317671,13.5507478777856,7.057572809858235,1.3283746811345676,301.47181596691183,-0.03507404695299781,-0.07944638326094913,-0.04437233630795132,1.0,0.028630121808117064,2.76238681129223e-12,2.3,0.006540674044999104,0.2365066564674329,0.0,0.0012765862942971007,0.3204855955275458,0.12549378348302476,0.11825332823371645,1.75,2839318.661105572,0.05726024361623413,0.05345993428955279,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012765862942971007,0.613857990045207,0.11825332823371645,1.0
115.0,0.0013361321624633382,13.780387546195126,113.2430773060601,42.59448696369137,15.090664738506266,13.587752408372644,7.058471321450593,1.3281918255759744,301.4714911425809,-0.035106776723198445,-0.07944610007672544,-0.04433932335352699,1.0,0.02834787852888672,2.7351544747570523e-12,2.3,0.00649885745055883,0.2365066564674329,0.0,0.0012860411267072258,0.3202166852343614,0.12540600119431283,0.11825332823371645,1.75,2831260.8084684648,0.05669575705777344,0.05344881497581405,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012860411267072258,0.6162333775290799,0.11825332823371645,1.0
116.0,0.0013349002338174099,13.776743103140262,113.24884289547964,42.53845876240869,15.128284430138539,13.624387218936572,7.059365458333786,1.3280068363455575,301.47116832313134,-0.03513940168759998,-0.07944589641862969,-0.04430649473102971,1.0,0.028069652086798787,2.708309704087632e-12,2.3,0.006457507065354483,0.2365066564674329,0.0,0.0012953952477551783,0.31994899523780373,0.12531871047074672,0.11825332823371645,1.75,2823214.232937155,0.056139304173597575,0.05343706053728335,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0012953952477551783,0.6186161494303978,0.11825332823371645,1.0
117.0,0.0013336731970949478,13.772907525959596,113.25475375589286,42.48268980568154,15.165504308353913,13.660657628989995,7.0602552695285015,1.3278197622638266,301.47084748327404,-0.03517192290502001,-0.07944577078758604,-0.044273847882566025,1.0,0.02779537832741101,2.681846309321302e-12,2.3,0.0064166151276330964,0.2365066564674329,0.0,0.0013046504919114283,0.31968251028438466,0.12523190462344663,0.11825332823371645,1.75,2815179.456335273,0.05559075665482202,0.053424683249678875,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013046504919114283,0.6210061776116196,0.11825332823371645,1.0
118.0,0.0013324510073133484,13.768884900027896,113.26080655468765,42.42717743833807,15.202330298418637,13.69656884769411,7.061140803046809,1.3276306511367586,301.47052859809395,-0.03520434140557295,-0.07944572171112799,-0.044241380305555036,1.0,0.027524994349839873,2.6557582214454237e-12,2.3,0.006376174055834063,0.2365066564674329,0.0,0.0013138086461000533,0.31941721544832513,0.1251455770973681,0.11825332823371645,1.75,2807156.983317133,0.055049988699679746,0.05341169507452945,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013138086461000533,0.6234033363692548,0.11825332823371645,1.0
119.0,0.0013312336197664144,13.764679257985534,113.26699800272833,42.37191904290287,15.238768247029972,13.732126018651915,7.062022106092871,1.3274395501631047,301.47021164297263,-0.035236658203944005,-0.07944574773318167,-0.04420908952923766,1.0,0.027258438031414794,2.6300394465334957e-12,2.3,0.00633617642815335,0.2365066564674329,0.0,0.0013228714593278951,0.3191530960566321,0.12505972141453986,0.11825332823371645,1.75,2799147.305738339,0.05451687606282959,0.05339810777970187,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013228714593278951,0.6258075011985583,0.11825332823371645,1.0
120.0,0.0013300209902132932,13.76029454675136,113.27332488181159,42.31691205709785,15.274823877578074,13.767334178898443,7.062899224907407,1.3272465055594145,301.4698965936669,-0.035268874287534585,-0.07944584742386142,-0.04417697313632683,1.0,0.026995648470351217,2.604684108456607e-12,2.3,0.00629661499338491,0.2365066564674329,0.0,0.0013318406356044366,0.3188901377493226,0.12497433122756174,0.11825332823371645,1.75,2791150.8992027678,0.053991296940702434,0.05338393283634249,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013318406356044366,0.6282185498886047,0.11825332823371645,1.0
121.0,0.0013288130747061478,13.755734662588434,113.27978401545751,42.26215395484878,15.310502837810905,13.802198302226731,7.063772204961043,1.3270515629544213,301.4695834262271,-0.035300990629104856,-0.07944601936950818,-0.044145028740403325,1.0,0.026736565526283774,2.5796864045516326e-12,2.3,0.0062574826514982616,0.2365066564674329,0.0,0.001340717843163711,0.3186283264073479,0.12488940026449905,0.11825332823371645,1.75,2783168.227241219,0.05347313105256755,0.053369181534967725,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001340717843163711,0.6306363613303627,0.11825332823371645,1.0
122.0,0.0013276098297890838,13.751003419277476,113.28637229537534,42.20764226316601,15.345810656580452,13.836723259528219,7.064641090803887,1.3268547670261968,301.4692721170792,-0.035333008175457314,-0.07944626218218498,-0.044113254006727665,1.0,0.02648113024651906,2.555040646748369e-12,2.3,0.006218772464056385,0.2365066564674329,0.0,0.0013495047076344047,0.31836764821112207,0.12480492238066623,0.11825332823371645,1.75,2775199.7379924064,0.05296226049303812,0.05335386488566579,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013495047076344047,0.6330608165783392,0.11825332823371645,1.0
123.0,0.0013264112123149152,13.746104581921283,113.29308665333431,42.153374543831674,15.380752789915226,13.870913860692099,7.065505926251788,1.3266561618839232,301.4689626429396,-0.03536492785948864,-0.07944657448997303,-0.04408164663048439,1.0,0.026229284422014026,2.5307412187279657e-12,2.3,0.006180477635750543,0.2365066564674329,0.0,0.0013582028208728037,0.3181080895709809,0.12472089150515676,0.11825332823371645,1.75,2767245.868200308,0.05245856884402805,0.05333799372996588,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013582028208728037,0.6354917976998407,0.11825332823371645,1.0
124.0,0.0013252171796530516,13.741041836229716,113.29992408668404,42.0993484096819,15.415334579206187,13.904774816255648,7.066366754240863,1.326455790716846,301.46865498089835,-0.03539675058937859,-0.07944695494617358,-0.04405020435679499,1.0,0.0259809709978993,2.506782615532402e-12,2.3,0.006142591524411031,0.2365066564674329,0.0,0.0013668137343755904,0.3178496371841733,0.12463730169095748,0.11825332823371645,1.75,2759307.04002249,0.0519619419957986,0.05332157864416959,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013668137343755904,0.637929188804687,0.11825332823371645,1.0
125.0,0.001324027689495902,13.735818821117022,113.30688163125586,42.04556150695098,15.449561295734064,13.938310777918037,7.067223617006917,1.3262536961637437,301.4683491083323,-0.03542847726008815,-0.07944740221986275,-0.0440189249597746,1.0,0.025736133644457832,2.48315940217022e-12,2.3,0.006105107623446747,0.2365066564674329,0.0,0.0013753389677413593,0.3175922779675856,0.12455414706308968,0.11825332823371645,1.75,2751383.66485627,0.051472267288915664,0.05330463004720274,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013753389677413593,0.6403728749335567,0.11825332823371645,1.0
126.0,0.0013228427000744115,13.730439099051413,113.31395638598008,41.992011530975965,15.483438100250515,13.971526301460472,7.068076555944777,1.3260499199733453,301.4680450029895,-0.035460108743023626,-0.07944791500480675,-0.04398780626178312,1.0,0.025494717152580462,2.4598662517721868e-12,2.3,0.006068019571463931,0.2365066564674329,0.0,0.0013837800023185213,0.3173359991133184,0.12447142186710046,0.11825332823371645,1.75,2743476.1402680343,0.050989434305160924,0.053287158106951164,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013837800023185213,0.6428227430572137,0.11825332823371645,1.0
127.0,0.0013216621699550985,13.724906187497071,113.3211454867702,41.93869620917446,15.516970086007436,14.0044258859157,7.068925611781138,1.3258445033618285,301.46774264290025,-0.03549164589701544,-0.07944849201027489,-0.043956846113259444,1.0,0.025256667019294625,2.4368979056008923e-12,2.3,0.00603132113556055,0.2365066564674329,0.0,0.0013921382893122111,0.31708078802349177,0.12438912041878532,0.11825332823371645,1.75,2735584.853657622,0.05051333403858925,0.0532691728442874,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0013921382893122111,0.6452786810019794,0.11825332823371645,1.0
128.0,0.0013204860582619522,13.719223530283523,113.32844613027761,41.88561331619206,15.550162239689373,14.037013937718207,7.0697708244385415,1.3256374866843603,301.4674420064624,-0.03552308955842958,-0.07944913196967533,-0.04392604241124575,1.0,0.025021929828785226,2.4142492098136777e-12,2.3,0.0059950062205687184,0.2365066564674329,0.0,0.0014004152436597151,0.3168266323644963,0.1243072371511029,0.11825332823371645,1.75,2727710.1793026947,0.05004385965757045,0.05325068404229101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0014004152436597151,0.6477405784198226,0.11825332823371645,1.0
129.0,0.0013193143244652123,13.71339452794183,113.33585554871415,41.8327606574913,15.583019482991691,14.069294808570476,7.070612233201897,1.3254289097809544,301.46714307235146,-0.035554440551658316,-0.07944983363162503,-0.04389539307996671,1.0,0.024790452852020424,2.3919150768323922e-12,2.3,0.005959068853156916,0.2365066564674329,0.0,0.001408612251798847,0.31657352000369415,0.12422576656544816,0.11825332823371645,1.75,2719852.4818702308,0.04958090570404085,0.05323170134663194,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001408612251798847,0.6502083257491021,0.11825332823371645,1.0
130.0,0.0013181469286083825,13.707422510050959,113.34337103278209,41.78013608396162,15.615546634860884,14.101272760784084,7.071449876586952,1.3252188116588,301.46684581960585,-0.03558569967965345,-0.07945059576831331,-0.043864896088659865,1.0,0.02456218441394214,2.369890520771895e-12,2.3,0.005923503190711113,0.2365066564674329,0.0,0.0014167306657633858,0.3163214390624452,0.12414470327703733,0.11825332823371645,1.75,2712012.113570284,0.04912436882788428,0.053212234177560394,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0014167306657633858,0.6526818151568211,0.11825332823371645,1.0
