variant_id,candidate_id,na_capacity_fraction,k_capacity_fraction,equilibrium_constant,saturation_strength,bath_hco3_mM,grid_axis,activity_scale,unit_contribution,fitted_contribution,calibration_residual,calibration_l2_error,calibration_max_abs_error,wt_baseline_closure_error,wt_baseline_admissible,assay_admissible,energetic_bias_source_supported,coherent_fixed_chassis_bath,fully_source_supported,knockout_target_read_by_calibrator,simulation_status,ae4_ko_endpoint_flow_ratio,ae4_ko_integrated_flow_ratio,wt_endpoint_flow
R2_0024_C5_fNa0.48387097_Keq0.1_sat1_B21,C5,0.48387096774193544,0.5161290322580645,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[4282514.74380894, -8421.182542808132, -4274093.561266132, 8548187.122532263]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0025_C5_fNa0.48387097_Keq1_sat1_B21,C5,0.48387096774193544,0.5161290322580645,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1252275.8033862463, -474418.415721422, -777857.3876648243, 1555714.7753296485]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0026_C5_fNa0.48387097_Keq10_sat1_B21,C5,0.48387096774193544,0.5161290322580645,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.0137688796640656e-08,"[73533.43335057085, -1641845.8508263526, 1568312.4174757819, -3136624.8349515637]","[0.0014807933969623128, -0.03306298079599679, 0.03158218739903448, -0.06316437479806895]","[0.0403641320734423, -0.03306298079599679, -0.00730115127744551, 0.01460230255489102]",0.0546713627691817,0.0403641320734423,0.0014064157499067058,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0027_C5_fNa0.48387097_Keq100_sat1_B21,C5,0.48387096774193544,0.5161290322580645,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,5.9618366101385765e-09,"[-398669.9198558727, -5236751.285337729, 5635421.2051936025, -11270842.410387205]","[-0.002376804923557754, -0.031220655531116723, 0.03359746045467448, -0.06719492090934896]","[0.03650653375292223, -0.031220655531116723, -0.005285878221805505, 0.01057175644361101]",0.049468766725325665,0.03650653375292223,0.0012720046585993864,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0028_C5_fNa0.5_Keq0.01_sat1_B21,C5,0.5,0.5,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[14099290.803027056, 135321.45220071546, -14234612.255227773, 28469224.510455545]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0029_C5_fNa0.5_Keq0.1_sat1_B21,C5,0.5,0.5,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[4425265.235269238, -8158.020588345377, -4417107.214680892, 8834214.429361785]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0030_C5_fNa0.5_Keq1_sat1_B21,C5,0.5,0.5,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1294018.330165788, -459592.84023012756, -834425.4899356605, 1668850.979871321]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0031_C5_fNa0.5_Keq10_sat1_B21,C5,0.5,0.5,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.0814069441483405e-08,"[75984.54779558988, -1590538.167988029, 1514553.6201924393, -3029107.2403848786]","[0.0015815476542971225, -0.03310557187783263, 0.031524024223535514, -0.06304804844707103]","[0.040464886330777106, -0.03310557187783263, -0.007359314452944472, 0.014718628905888945]",0.05481043204726307,0.040464886330777106,0.0014099263512075703,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0032_C5_fNa0.5_Keq100_sat1_B21,C5,0.5,0.5,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,6.138329103051678e-09,"[-411958.9171844018, -5073102.807670926, 5485061.724855328, -10970123.449710656]","[-0.0025287394106146698, -0.031140374607099622, 0.033669114017714295, -0.06733822803542859]","[0.03635459926586532, -0.031140374607099622, -0.005214224658765691, 0.010428449317531382]",0.04926784460895921,0.03635459926586532,0.0012667107740329433,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0033_C5_fNa0.75_Keq0.01_sat1_B21,C5,0.75,0.25,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[21148936.204540584, 67660.72610035773, -21216596.930640943, 42433193.86128189]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0034_C5_fNa0.75_Keq0.1_sat1_B21,C5,0.75,0.25,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[6637897.852903858, -4079.0102941726886, -6633818.842609685, 13267637.68521937]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0035_C5_fNa0.75_Keq1_sat1_B21,C5,0.75,0.25,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1941027.495248682, -229796.42011506378, -1711231.0751336184, 3422462.150267237]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0036_C5_fNa0.75_Keq10_sat1_B21,C5,0.75,0.25,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,4.3159965782456885e-08,"[113976.82169338482, -795269.0839940145, 681292.2623006298, -1362584.5246012595]","[0.004919235724279678, -0.0343237864530275, 0.02940455072874782, -0.05880910145749564]","[0.043802574400759665, -0.0343237864530275, -0.009478787947732166, 0.018957575895464332]",0.05954850917863085,0.043802574400759665,0.0015262221027749067,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0037_C5_fNa0.75_Keq100_sat1_B21,C5,0.75,0.25,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.1265923999717632e-08,"[-617938.3757766028, -2536551.403835463, 3154489.7796120658, -6308979.5592241315]","[-0.006961646778008162, -0.028576595336987393, 0.03553824211499556, -0.07107648422999112]","[0.03192169189847183, -0.028576595336987393, -0.003345096561484427, 0.006690193122968854]",0.0434921207777129,0.03192169189847183,0.001112254071336306,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0038_C5_fNa1_Keq0.01_sat1_B21,C5,1.0,0.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[28198581.606054112, 0.0, -28198581.606054112, 56397163.212108225]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0039_C5_fNa1_Keq0.1_sat1_B21,C5,1.0,0.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[8850530.470538476, -0.0, -8850530.470538476, 17701060.941076953]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0040_C5_fNa1_Keq1_sat1_B21,C5,1.0,0.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2588036.660331576, -0.0, -2588036.660331576, 5176073.320663152]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0041_C5_fNa1_Keq10_sat1_B21,C5,1.0,0.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[151969.09559117976, -0.0, -151969.09559117976, 303938.19118235953]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0042_C5_fNa1_Keq100_sat1_B21,C5,1.0,0.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,4.7193223710551395e-08,"[-823917.8343688037, -0.0, 823917.8343688037, -1647835.6687376073]","[-0.03888333867647998, -0.0, 0.03888333867647998, -0.07776667735295996]","[6.938893903907228e-18, -0.0, -6.938893903907228e-18, 1.3877787807814457e-17]",1.6996749443881478e-17,1.3877787807814457e-17,1.7811789437824714e-12,True,False,False,True,False,False,pass,0.9985911745582676,1.0056871866325356,0.0013600359386533828
R2_0043_C6_112_fNa0_Keq0.01_sat1_B21,C6_112,0.0,1.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[0.0, 1045530.0, -1045530.0, 2091060.0]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0044_C6_112_fNa0_Keq0.1_sat1_B21,C6_112,0.0,1.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,1.6381549860031129e-06,"[0.0, -19780.046764353232, 19780.046764353232, -39560.093528706464]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0045_C6_112_fNa0_Keq1_sat1_B21,C6_112,0.0,1.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.90781338021331e-08,"[0.0, -1114335.0, 1114335.0, -2228670.0]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0046_C6_112_fNa0_Keq10_sat1_B21,C6_112,0.0,1.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,8.402251748299204e-09,"[0.0, -3856440.2973237513, 3856440.2973237513, -7712880.5946475025]","[0.0, -0.03240278223039999, 0.03240278223039999, -0.06480556446079998]","[0.03888333867647999, -0.03240278223039999, -0.006480556446079998, 0.012961112892159996]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0047_C6_112_fNa0_Keq100_sat1_B21,C6_112,0.0,1.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,2.634305396394977e-09,"[-0.0, -12300313.5, 12300313.5, -24600627.0]","[-0.0, -0.03240278223039998, 0.03240278223039998, -0.06480556446079996]","[0.03888333867647999, -0.03240278223039998, -0.006480556446080005, 0.01296111289216001]",0.052648289451365037,0.03888333867647999,0.0013548201611623743,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0048_C6_112_fNa0.25_Keq0.01_sat1_B21,C6_112,0.25,0.75,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[7722112.499999998, 784147.5, -8506259.999999998, 17012519.999999996]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0049_C6_112_fNa0.25_Keq0.1_sat1_B21,C6_112,0.25,0.75,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2423696.0898594526, -14835.035073264924, -2408861.0547861876, 4817722.109572375]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0050_C6_112_fNa0.25_Keq1_sat1_B21,C6_112,0.25,0.75,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[708727.4999999999, -835751.25, 127023.75000000012, -254047.50000000023]","[0.0, -0.0, 0.0, -0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0051_C6_112_fNa0.25_Keq10_sat1_B21,C6_112,0.25,0.75,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.1277682596063509e-08,"[41616.36457723085, -2892330.222992813, 2850713.858415582, -5701427.716831164]","[0.00046933615050407025, -0.03261878221791454, 0.032149446067410464, -0.06429889213482093]","[0.039352674826984055, -0.03261878221791454, -0.006733892609069522, 0.013467785218139045]",0.053285500070567864,0.039352674826984055,0.0013711733371381258,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0052_C6_112_fNa0.25_Keq100_sat1_B21,C6_112,0.25,0.75,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,3.4099032954212023e-09,"[-563964.75, -9225235.125, 9789199.875, -19578399.75]","[-0.0019230652595263946, -0.03145715965377293, 0.033380224913299325, -0.06676044982659865]","[0.03696027341695359, -0.03145715965377293, -0.0055031137631806615, 0.011006227526361323]",0.05007031066401993,0.03696027341695359,0.001287814402990723,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0053_C6_112_fNa0.48387097_Keq0.01_sat1_B21,C6_112,0.48387096774193544,0.5161290322580645,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[14946024.193548381, 539628.3870967742, -15485652.580645155, 30971305.16129031]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0054_C6_112_fNa0.48387097_Keq0.1_sat1_B21,C6_112,0.48387096774193544,0.5161290322580645,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[4691024.690050553, -10209.056394504894, -4680815.633656047, 9361631.267312095]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0055_C6_112_fNa0.48387097_Keq1_sat1_B21,C6_112,0.48387096774193544,0.5161290322580645,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1371730.64516129, -575140.6451612903, -796589.9999999997, 1593179.9999999993]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0056_C6_112_fNa0.48387097_Keq10_sat1_B21,C6_112,0.48387096774193544,0.5161290322580645,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.6579916881502966e-08,"[80547.80240754358, -1990420.7986187104, 1909872.9962111667, -3819745.9924223335]","[0.001335475868904797, -0.033001011400312974, 0.031665535531408176, -0.06333107106281635]","[0.040218814545384785, -0.033001011400312974, -0.0072178031450718105, 0.014435606290143621]",0.054471122698955675,0.040218814545384785,0.0014013524214029596,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0057_C6_112_fNa0.48387097_Keq100_sat1_B21,C6_112,0.48387096774193544,0.5161290322580645,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,4.67816297300575e-09,"[-1091544.6774193547, -6348548.903225807, 7440093.580645161, -14880187.161290321]","[-0.005106423893284731, -0.029699546411387234, 0.03480597030467196, -0.06961194060934392]","[0.03377691478319526, -0.029699546411387234, -0.004077368371808027, 0.008154736743616053]",0.045891913160277825,0.03377691478319526,0.0011768959836960075,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0058_C6_112_fNa0.5_Keq0.01_sat1_B21,C6_112,0.5,0.5,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[15444224.999999996, 522765.0, -15966989.999999996, 31933979.999999993]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0059_C6_112_fNa0.5_Keq0.1_sat1_B21,C6_112,0.5,0.5,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[4847392.179718905, -9890.023382176616, -4837502.1563367285, 9675004.312673457]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0060_C6_112_fNa0.5_Keq1_sat1_B21,C6_112,0.5,0.5,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[1417454.9999999998, -557167.5, -860287.4999999998, 1720574.9999999995]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0061_C6_112_fNa0.5_Keq10_sat1_B21,C6_112,0.5,0.5,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.7134851624767634e-08,"[83232.7291544617, -1928220.1486618756, 1844987.4195074139, -3689974.8390148277]","[0.0014261804643861725, -0.033039766147208625, 0.03161358568282245, -0.0632271713656449]","[0.04030951914086616, -0.033039766147208625, -0.007269752993657536, 0.014539505987315071]",0.05459606234312189,0.04030951914086616,0.0014045128602699064,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0062_C6_112_fNa0.5_Keq100_sat1_B21,C6_112,0.5,0.5,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,4.799612587093191e-09,"[-1127929.5, -6150156.75, 7278086.25, -14556172.5]","[-0.00541362462555373, -0.029518369749896155, 0.03493199437544988, -0.06986398875089976]","[0.033469714050926254, -0.029518369749896155, -0.003951344301030106, 0.007902688602060212]",0.04549309310509421,0.033469714050926254,0.0011661921254287949,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0063_C6_112_fNa0.75_Keq0.01_sat1_B21,C6_112,0.75,0.25,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[23166337.499999993, 261382.5, -23427719.999999993, 46855439.999999985]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0064_C6_112_fNa0.75_Keq0.1_sat1_B21,C6_112,0.75,0.25,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[7271088.269578358, -4945.011691088308, -7266143.25788727, 14532286.51577454]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0065_C6_112_fNa0.75_Keq1_sat1_B21,C6_112,0.75,0.25,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2126182.4999999995, -278583.75, -1847598.7499999995, 3695197.499999999]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0066_C6_112_fNa0.75_Keq10_sat1_B21,C6_112,0.75,0.25,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,3.5441163189185175e-08,"[124849.09373169256, -964110.0743309378, 839260.9805992453, -1678521.9611984906]","[0.004424797104966792, -0.03416918247670021, 0.029744385371733423, -0.05948877074346685]","[0.04330813578144678, -0.03416918247670021, -0.009138953304746563, 0.018277906609493126]",0.058827969483248005,0.04330813578144678,0.0015089942763180117,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0067_C6_112_fNa0.75_Keq100_sat1_B21,C6_112,0.75,0.25,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,7.881335387876792e-09,"[-1691894.25, -3075078.375, 4766972.625, -9533945.25]","[-0.013334386025070264, -0.02423572401738216, 0.03757011004245243, -0.07514022008490485]","[0.025548952651409725, -0.02423572401738216, -0.0013132286340275592, 0.0026264572680551185]",0.035337545860696665,0.025548952651409725,0.0008902074076756057,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0068_C6_112_fNa1_Keq0.01_sat1_B21,C6_112,1.0,0.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[30888449.999999993, 0.0, -30888449.999999993, 61776899.999999985]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0069_C6_112_fNa1_Keq0.1_sat1_B21,C6_112,1.0,0.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[9694784.35943781, -0.0, -9694784.35943781, 19389568.71887562]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0070_C6_112_fNa1_Keq1_sat1_B21,C6_112,1.0,0.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[2834909.9999999995, -0.0, -2834909.9999999995, 5669819.999999999]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0071_C6_112_fNa1_Keq10_sat1_B21,C6_112,1.0,0.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[166465.4583089234, -0.0, -166465.4583089234, 332930.9166178468]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0072_C6_112_fNa1_Keq100_sat1_B21,C6_112,1.0,0.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.723659975046312e-08,"[-2255859.0, -0.0, 2255859.0, -4511718.0]","[-0.03888333867647999, -0.0, 0.03888333867647999, -0.07776667735295997]","[0.0, -0.0, 0.0, 0.0]",0.0,0.0,1.781179185555778e-12,True,False,False,True,False,False,pass,0.9987173624520713,1.0058542007844324,0.0013598640981737353
R2_0073_C6_123_fNa0_Keq0.01_sat1_B21,C6_123,0.0,1.0,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,1.1000616093775592e-09,"[0.0, -35346510.0, 17673255.0, -53019765.0]","[0.0, -0.03888333867647999, 0.019441669338239993, -0.05832500801471998]","[0.03888333867647999, -0.03888333867647999, -0.019441669338239993, 0.019441669338239993]",0.06147995662469689,0.03888333867647999,0.0013548201629432607,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0074_C6_123_fNa0_Keq0.1_sat1_B21,C6_123,0.0,1.0,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,4.562962706514844e-11,"[0.0, -852151139.0168425, 426075569.50842124, -1278226708.5252638]","[0.0, -0.03888333867647999, 0.019441669338239993, -0.05832500801471999]","[0.03888333867647999, -0.03888333867647999, -0.019441669338239993, 0.019441669338239986]",0.06147995662469689,0.03888333867647999,0.0013548201629432607,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0075_C6_123_fNa0_Keq1_sat1_B21,C6_123,0.0,1.0,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.3275902910747545e-11,"[0.0, -2928865851.0, 1464432925.5, -4393298776.5]","[0.0, -0.03888333867647999, 0.019441669338239993, -0.05832500801471998]","[0.03888333867647999, -0.03888333867647999, -0.019441669338239993, 0.019441669338239993]",0.06147995662469689,0.03888333867647999,0.0013548201629432607,False,False,True,True,False,False,not_run_round2_closure_localization,,,
R2_0076_C6_123_fNa0_Keq10_sat1_B21,C6_123,0.0,1.0,10.0,1.0,21.0,Na_K_capacity_x_equilibrium,4.1649156644622294e-12,"[0.0, -9335924616.255243, 4667962308.127622, -14003886924.382866]","[0.0, -0.038883338676479993, 0.019441669338239997, -0.058325008014719994]","[0.03888333867647999, -0.038883338676479993, -0.01944166933823999, 0.01944166933823998]",0.06147995662469689,0.038883338676479993,0.001354820162943261,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0077_C6_123_fNa0_Keq100_sat1_B21,C6_123,0.0,1.0,100.0,1.0,21.0,Na_K_capacity_x_equilibrium,1.316018321764366e-12,"[0.0, -29546198585.1, 14773099292.55, -44319297877.649994]","[0.0, -0.03888333867647999, 0.019441669338239993, -0.05832500801471997]","[0.03888333867647999, -0.03888333867647999, -0.019441669338239993, 0.01944166933824]",0.061479956624696894,0.03888333867647999,0.0013548201629432607,False,False,False,True,False,False,not_run_round2_closure_localization,,,
R2_0078_C6_123_fNa0.25_Keq0.01_sat1_B21,C6_123,0.25,0.75,0.01,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[45505440359.999985, -26509882.5, -22739465238.749992, 68218395716.24998]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0079_C6_123_fNa0.25_Keq0.1_sat1_B21,C6_123,0.25,0.75,0.1,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[14380958599.182127, -639113354.2626319, -6870922622.459747, 20612767867.379242]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0080_C6_123_fNa0.25_Keq1_sat1_B21,C6_123,0.25,0.75,1.0,1.0,21.0,Na_K_capacity_x_equilibrium,0.0,"[4518802160.999999, -2196649388.25, -1161076386.3749995, 3483229159.1249986]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
