mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,core_candidate_id,reference_volume_capacity,log10_capacity_offset,capacity_gate_margin,capacity_gate_pass,profile_kind,knockout_target_read_by_variant_selector,capacity_position,capacity_interval_lower,capacity_interval_upper,capacity_log_interval_fraction
C2_CAPACITY_PROFILE_-0.450,wt,2.0515666012532734e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,5.753599115879997e-20,1.1889002600053721e-06,0,3,,3,1,"[118.67165335433164, 5.591495325664702, 30.974614244912072, 26.896312511728787, 118.07004314087028, 46.783013874723295, 19.425273838299006]",2.6503081691015387e-13,7.0504481150396705,1.403031307260827,46.783013874723295,-2.211324083517804,2.006401643423862,6.896312511728787,-1.9299568591297174,7.425273838299006,0.10303130726082688,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.211 SEM from target; WT resting pH is 2.006 SEM from target,C2,5.782100291324453e-07,-0.45,-0.10566204175890204,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.425,wt,2.1731295648268396e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,5.876850780988449e-21,6.443663659831608e-08,0,3,,3,1,"[118.67414787776404, 5.592244787286951, 30.821600260921013, 26.999756513579538, 117.96956306471631, 46.76319530909131, 19.057062058584638]",8.840067999021968e-14,7.045687849379867,1.3961003602507789,46.76319530909131,-2.2245364606057954,1.938397848283811,6.999756513579538,-2.0304369352836886,7.057062058584638,0.09610036025077884,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.225 SEM from target,C2,5.782100291324453e-07,-0.425,-0.11226823030289768,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.400,wt,2.3018955868357302e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,1.0322081273505219e-20,8.171160924983649e-07,0,3,,3,1,"[118.67666987638947, 5.5930022984095915, 30.672083761737355, 27.103770704341354, 117.86854525866649, 46.743737630586125, 18.693690566452347]",1.0297527217584038e-13,7.04093160390188,1.389327835897512,46.743737630586125,-2.2375082462759175,1.8704514843125708,7.103770704341354,-2.1314547413335134,6.6936905664523465,0.08932783589751203,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.238 SEM from target,C2,5.782100291324453e-07,-0.4,-0.11875412313795874,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.375,wt,2.4382914753249087e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,2.3866830431126042e-20,1.2025305912879757e-07,0,3,,3,1,"[118.67921880371648, 5.593767688301145, 30.525992648702115, 27.208337850426854, 117.76700630089007, 46.724647182349, 18.335172178402345]",1.612983648365355e-13,7.03618030683216,1.382710468408111,46.724647182349,-2.2502352117673325,1.8025758118879915,7.2083378504268545,-2.232993699109926,6.335172178402345,0.08271046840811103,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.250 SEM from target,C2,5.782100291324453e-07,-0.375,-0.12511760588366627,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.350,wt,2.5827693283059373e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,1.1765440877794408e-20,1.8269738223930046e-06,0,3,,3,1,"[118.68179409205958, 5.59454077998315, 30.383255861692614, 27.31344054134836, 117.66496292138108, 46.70592997141078, 17.981516004777973]",1.3243434593781116e-13,7.031434873238846,1.376245039031374,46.70592997141078,-2.262713352392813,1.7347839034120784,7.31344054134836,-2.3350370786189245,5.981516004777973,0.07624503903137403,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.263 SEM from target,C2,5.782100291324453e-07,-0.35,-0.13135667619640645,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.325,wt,2.735808032281708e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,41,2.404588916496074e-20,1.726842120522545e-07,0,3,,3,1,"[118.68439515286799, 5.595321390343281, 30.243803409046446, 27.419061188372112, 117.56243200370756, 46.68759166854415, 17.632727602791324]",1.838706462911851e-13,7.026696204785527,1.369928377413255,46.68759166854415,-2.2749388876372336,1.6670886397932347,7.419061188372112,-2.4375679962924437,5.632727602791324,0.06992837741325486,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.275 SEM from target,C2,5.782100291324453e-07,-0.325,-0.1374694438186168,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.300,wt,2.8979148495643476e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,23,9.982694004548494e-22,7.660888930754794e-08,0,3,,3,1,"[118.68702137708317, 5.5961093302554366, 30.107566393947323, 27.52518202335468, 117.45943058661214, 46.6696376080372, 17.288809131124072]",3.8553372640261355e-14,7.021965190238447,1.3637573627920403,46.6696376080372,-2.2869082613085348,1.599502717692098,7.525182023354681,-2.540569413387857,5.288809131124072,0.06375736279204025,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.287 SEM from target,C2,5.782100291324453e-07,-0.3,-0.14345413065426738,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.275,wt,3.069627099647618e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,28,9.727695807689764e-21,7.267940004338869e-07,0,3,,3,1,"[118.68967213552344, 5.596904404708926, 29.97447703469072, 27.631785097702696, 117.35597586552205, 46.652072787855275, 16.94975949758512]",1.1588407249276776e-13,7.017242705515446,1.3577289249163056,46.652072787855275,-2.298618141429818,1.5320386502206493,7.631785097702696,-2.644024134477945,4.94975949758512,0.057728924916305546,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.299 SEM from target,C2,5.782100291324453e-07,-0.275,-0.14930907071490895,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.250,wt,3.251513940206897e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,9.499920307130779e-22,2.4069741017129416e-07,0,3,,3,1,"[118.69234677929663, 5.597706412945805, 29.844468680232197, 27.738852281483194, 117.25208519394127, 46.634901870017075, 16.6155745023781]",3.1343259050143725e-14,7.012529613628484,1.351840044749195,46.634901870017075,-2.310065419988618,1.4647087661211953,7.738852281483194,-2.7479148060587306,4.615574502378099,0.0518400447491949,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.310 SEM from target,C2,5.782100291324453e-07,-0.25,-0.15503270999430896,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.225,wt,3.4441782536300397e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,11,2.4438433351846076e-20,2.7228038367191356e-07,0,3,,3,1,"[118.69504464023869, 5.598515148605596, 29.71747582288218, 27.846365262703497, 117.14777608470398, 46.61812918109668, 16.28624698100829]",1.624533461921521e-13,7.007826765031075,1.346087755043445,46.61812918109668,-2.3212472126022163,1.397525214729635,7.846365262703497,-2.8522239152960225,4.28624698100829,0.04608775504344487,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.321 SEM from target,C2,5.782100291324453e-07,-0.225,-0.16062360630110817,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.200,wt,3.648258645332229e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,2.3221628712844826e-20,2.8051590118826087e-06,0,3,,3,1,"[118.69776503137963, 5.599330399878264, 29.593434106203247, 27.954305546778507, 117.04306621107308, 46.60175871299915, 15.961766940388436]",1.813537058448829e-13,7.003134997657117,1.340469140699103,46.60175871299915,-2.332160858000568,1.3304999665302424,7.954305546778507,-2.956933788926918,3.9617669403884364,0.0404691406991029,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.332 SEM from target,C2,5.782100291324453e-07,-0.2,-0.16608042900028397,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.175,wt,3.8644315604784135e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,1.1875086240740631e-20,9.282551858397366e-07,0,3,,3,1,"[118.70050724743562, 5.600151949664815, 29.47228032987328, 28.062654456202882, 116.93797340766449, 46.58579412393138, 15.642121691993147]",1.1176550030861717e-13,6.998455136797235,1.3349813389838083,46.58579412393138,-2.3428039173790816,1.2636448113890657,8.062654456202882,-3.0620265923355134,3.6421216919931467,0.034981338983808286,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.343 SEM from target,C2,5.782100291324453e-07,-0.175,-0.17140195868954078,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.150,wt,4.0934135261294424e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,3.495873718740713e-20,2.2503730228472695e-06,0,3,,3,1,"[118.70327056532678, 5.600979575745014, 29.353952452364936, 28.171393130444347, 116.83251567118057, 46.5702387395105, 15.327295983657297]",2.0317438863271708e-13,6.993787995737957,1.3296215396541622,46.5702387395105,-2.353174173659667,1.1969713676851004,8.171393130444347,-3.1674843288194268,3.3272959836572973,0.029621539654162143,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.353 SEM from target,C2,5.782100291324453e-07,-0.15,-0.1765870868298336,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.125,wt,4.3359635262437135e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,3.651251710348046e-20,4.653038459980169e-06,0,3,,3,1,"[118.7060542447205, 5.601813050953093, 29.238389589296872, 28.280502526075733, 116.72671116093521, 46.55509555418352, 15.017272123009835]",2.0249224985231682e-13,6.989134375241654,1.3243869848810443,46.55509555418352,-2.3632696305443233,1.130491074880765,8.280502526075733,-3.27328883906479,3.0172721230098354,0.024386984881044294,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.363 SEM from target,C2,5.782100291324453e-07,-0.125,-0.18163481527216163,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.100,wt,4.5928855174065065e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,11,6.316901793630705e-22,1.029327252078588e-06,0,3,,3,1,"[118.7088575285996, 5.602652143359866, 29.12553201103335, 28.389963417161205, 116.62057819915351, 46.54036723271311, 14.712030102039206]",2.4783090974525376e-14,6.984495064096837,1.3192749691408845,46.54036723271311,-2.3730885115245948,1.0642152013833845,8.389963417161205,-3.3794218008464867,2.712030102039206,0.019274969140884446,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.373 SEM from target,C2,5.782100291324453e-07,-0.1,-0.18654425576229738,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.075,wt,4.865031093625663e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.1059065204013591e-20,1.8023151374845433e-06,0,3,,3,1,"[118.7116796438548, 5.603496616462488, 29.01532113675689, 28.49975639591343, 116.51413527102939, 46.52605611199545, 14.411547714033281]",1.1268688986897668e-13,6.979870839069999,1.3142828389471772,46.52605611199545,-2.3826292586697,0.9981548438571304,8.49975639591343,-3.4858647289706113,2.411547714033281,0.01428283894717719,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.383 SEM from target,C2,5.782100291324453e-07,-0.075,-0.19131462933485,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.050,wt,5.153302309026322e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,2.2501909429658276e-21,1.6814344505207795e-06,0,3,,3,1,"[118.71451980190069, 5.604346229380233, 28.90769952741466, 28.609861873636014, 116.40740102452526, 46.51216420295192, 14.115800669297101]",5.4345986000847533e-14,6.975262464944135,1.309407992530979,46.51216420295192,-2.391890531365386,0.9323209277733493,8.609861873636014,-3.5925989754747434,2.1158006692971014,0.009407992530978904,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.392 SEM from target,C2,5.782100291324453e-07,-0.05,-0.195945265682693,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_-0.025,wt,5.458654667800856e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,32,3.002368240147562e-20,4.163019606768756e-07,0,3,,3,1,"[118.71737719931481, 5.605200737057138, 28.802610876637097, 28.72026008196966, 116.3003942698952, 46.49869319268355, 13.82476270633877]",1.957896963848396e-13,6.9706706945804875,1.3046478794295562,46.49869319268355,-2.4008712048776366,0.8667242082926764,8.72026008196966,-3.699605730104807,1.8247627063387704,0.004647879429556134,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.401 SEM from target,C2,5.782100291324453e-07,-0.025,-0.2004356024388183,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_+0.000,wt,5.782100291324453e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,6,1.3441647848464777e-20,1.5276403938517957e-06,0,3,,3,1,"[118.72025101849931, 5.606059890470937, 28.699999999993036, 28.830931074477792, 116.19313397889498, 46.48564444680203, 13.538405699099018]",1.3799149288099055e-13,6.966096269002229,1.2999999999996856,46.48564444680203,-2.4095703687986494,0.801375271460409,8.830931074477792,-3.806866021105023,1.5384056990990178,-3.1441516057384433e-13,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.410 SEM from target,C2,5.782100291324453e-07,0.0,-0.2047851843993247,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_+0.125,wt,7.710554661398958e-07,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,14,4.5931368558577056e-21,1.703350301226035e-06,0,3,,3,1,"[118.73483692039403, 5.610416377643899, 28.222257722146654, 29.38766747329604, 115.65370463575769, 46.42676030817735, 12.175732933744102]",7.321967111762666e-14,6.943509432784541,1.2783601058812086,46.42676030817735,-2.4488264612151007,0.47870618263630144,9.387667473296041,-4.346295364242309,0.17573293374410248,-0.021639894118791414,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.449 SEM from target,C2,5.782100291324453e-07,0.125,-0.22441323060755036,False,posthoc_KO_blind_finite_scan,False,,,,
C2_CAPACITY_PROFILE_+0.250,wt,1.0282189894842332e-06,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,1.3097718362351445e-20,6.828372529777056e-07,0,3,,3,1,"[118.74970382517348, 5.614849764572829, 27.79880354071968, 29.948133428337478, 115.11087269688078, 46.37845770898616, 10.924965829067071]",1.3959139819822e-13,6.921460680572283,1.259179254457687,46.37845770898616,-2.4810281940092267,0.16372400817546506,9.948133428337478,-4.889127303119224,-1.0750341709329287,-0.040820745542313075,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.481 SEM from target,C2,5.782100291324453e-07,0.25,-0.24051409700461335,False,posthoc_KO_blind_finite_scan,False,,,,
