time_s,apical_export_difference_fmol,mass_balance_reconstruction_fmol,AE4_supply_difference_fmol,remaining_reservoir_difference_fmol,identity_error_fmol
339.8431471719137,24.081729099510596,24.081729027258383,28.038162784439713,23.655028489034898,7.225221310136476e-08
341.8431471719137,24.216068469817174,24.21606839756494,28.182291879492723,23.664818213781352,7.225223441764683e-08
343.8431471719137,24.350449020672983,24.350448948420713,28.32640125204128,23.674547035474134,7.225226994478362e-08
345.8431471719137,24.48487081831037,24.484870746058093,28.470491013528818,23.684214999324297,7.225227705021098e-08
347.8431471719137,24.61933391792998,24.61933384567768,28.614561274031715,23.693822160207603,7.225229836649305e-08
349.8431471719137,24.753838364054843,24.753838291802523,28.75861214232387,23.703368582374914,7.225231968277512e-08
351.8431471719137,24.88838419087537,24.888384118623023,28.902643725937164,23.712854339167706,7.225234810448455e-08
353.8431471719137,25.02297142258523,25.02297135033288,29.046656131217507,23.722279512738197,7.225234810448455e-08
355.8431471719137,25.157600073708494,25.15760000145611,29.19064946337736,23.73164419377482,7.225238363162134e-08
357.8431471719137,25.292270149417988,25.29227007716556,29.33462382654467,23.740948481232678,7.225242626418549e-08
359.8431471719137,25.426981645845316,25.426981573592876,29.478579323808546,23.750192482069238,7.22524404750402e-08
361.8431471719137,25.561734550382724,25.561734478130255,29.62251605726183,23.75937631098514,7.225246889674963e-08
363.8431471719137,25.6965288419767,25.696528769724203,29.766434128040885,23.76850009017025,7.225249731845906e-08
365.8431471719137,25.831364491413893,25.831364419161375,29.9103336363627,23.777563949054894,7.225251863474114e-08
367.8431471719137,25.966241461599253,25.9662413893467,30.05421468155952,23.78656802406639,7.225255416187792e-08
369.8431471719137,26.10115970782671,26.10115963557415,30.198077362111203,23.79551245839062,7.225256126730528e-08
371.8431471719137,26.236119178042586,26.23611910579001,30.3419217756754,23.804397401738953,7.225257547816e-08
373.8431471719137,26.371119813101757,26.371119740849146,30.485748019115775,23.813223010120197,7.225261100529679e-08
375.8431471719137,26.50616154701683,26.506161474764212,30.629556188528348,23.821989445617703,7.225261811072414e-08
377.8431471719137,26.641244307200722,26.64124423494811,30.773346379266112,23.830696876171565,7.225261100529679e-08
379.8431471719137,26.77636801470237,26.77636794244976,30.917118685962038,23.839345475365846,7.225261100529679e-08
381.8431471719137,26.911532584436003,26.9115325121834,31.06087320255058,23.84793542222075,7.225260389986943e-08
383.8431471719137,27.046737925404244,27.04673785315162,31.204610022287802,23.85646690098975,7.22526252161515e-08
385.8431471719137,27.18198394091482,27.181983868662172,31.348329237770166,23.86494010096156,7.225264653243357e-08
387.8431471719137,27.317270528791425,27.317270456538772,31.49203094095215,23.87335521626695,7.225265363786093e-08
389.8431471719137,27.45259758157873,27.452597509326054,31.63571522316272,23.881712445690233,7.2252674954143e-08
391.8431471719137,27.58796498674151,27.58796491448883,31.779382175120748,23.89001199248549,7.225268205957036e-08
393.8431471719137,27.723372626858392,27.72337255460569,31.923031886949477,23.89825406419736,7.225270337585243e-08
395.8431471719137,27.858820379809984,27.85882030755726,32.06666444819005,23.906438872486362,7.225272469213451e-08
397.8431471719137,27.994308118961882,27.994308046709122,32.21027994781424,23.91456663295869,7.22527602192713e-08
399.8431471719137,28.12983571334233,28.129835641089556,32.35387847423632,23.92263756500033,7.225277443012601e-08
401.8431471719137,28.265403027815054,28.265402955562266,32.49746011532426,23.93065189161556,7.225278864098073e-08
403.8431471719137,28.40100992324699,28.40100985099417,32.64102495841024,23.93860983926964,7.225281706269016e-08
405.8431471719137,28.536656256671307,28.53665618441846,32.78457309030051,23.946511637735618,7.225284548439959e-08
407.8431471719137,28.67234188144579,28.672341809192943,32.928104597284666,23.95435751994529,7.225284548439959e-08
409.8431471719137,28.80806664740672,28.808066575153845,33.07161956514437,23.96214772184409,7.225287390610902e-08
411.8431471719137,28.943830401018175,28.943830328765294,33.21511807916159,23.969882482249865,7.225288101153637e-08
413.8431471719137,29.079632985517236,29.079632913264327,33.35860022412635,23.97756204271559,7.22529094332458e-08
415.8431471719137,29.21547424105472,29.215474168801812,33.50206608434401,23.985186647395764,7.22529094332458e-08
417.8431471719137,29.35135400483219,29.351353932579244,33.64551574364218,23.992756542916503,7.225294496038259e-08
419.8431471719137,29.487272111234574,29.487272038981608,33.78894928537725,24.00027197824921,7.225296627666467e-08
421.8431471719137,29.623228391959202,29.62322831970623,33.93236679244052,24.007733204587858,7.225297338209202e-08
423.8431471719137,29.75922267614098,29.759222603887977,34.07576834726406,24.01514047522965,7.225300180380145e-08
425.8431471719137,29.895254790473786,29.89525471822077,34.21915403182622,24.02249404545902,7.225301601465617e-08
427.8431471719137,30.031324559328425,30.031324487075388,34.36252392765688,24.02979417243506,7.225303733093824e-08
429.8431471719137,30.167431804866993,30.167431732613927,34.50587811584242,24.03704111508206,7.225306575264767e-08
431.8431471719137,30.303576347153893,30.303576274900827,34.649216677030466,24.044235133983207,7.225306575264767e-08
433.8431471719137,30.43975800426358,30.439757932010508,34.79253969143437,24.05137649127743,7.225307285807503e-08
435.8431471719137,30.575976592384933,30.575976520131846,34.935847238837525,24.058465450559247,7.225308706892974e-08
437.8431471719137,30.71223192592268,30.71223185366957,35.07913939859745,24.065502276781444,7.225310838521182e-08
439.8431471719137,30.848523817595634,30.848523745342497,35.22241624964968,24.072487236160754,7.225313680692125e-08
441.8431471719137,30.984852078532015,30.98485200627885,35.36567787051157,24.079420596086287,7.225316522863068e-08
443.8431471719137,31.121216518361848,31.12121644610869,35.50892433928578,24.086302625030655,7.225315812320332e-08
445.8431471719137,31.257616945306694,31.25761687305353,35.6521557336638,24.093133592463836,7.225316522863068e-08
447.8431471719137,31.39405316626639,31.394053094013195,35.7953721309292,24.099913768769575,7.225319365034011e-08
449.8431471719137,31.53052498690326,31.53052491465003,35.938573607960834,24.10664342516437,7.22532291774769e-08
451.8431471719137,31.66703221172375,31.66703213947052,36.081760241235855,24.113322833618902,7.22532291774769e-08
453.8431471719137,31.803574644157578,31.803574571904328,36.224932106832696,24.119952266781937,7.225325049375897e-08
455.8431471719137,31.940152086634242,31.940152014380985,36.3680892804339,24.126531997906483,7.225325759918633e-08
457.8431471719137,32.07676434065738,32.0767642684041,36.511231837328864,24.133062300778334,7.22532789154684e-08
459.8431471719137,32.21341120687657,32.21341113462327,36.654359852416526,24.139543449646823,7.225330023175047e-08
461.8431471719137,32.35009248515706,32.35009241290376,36.79747340020792,24.145975719157725,7.225330023175047e-08
463.8431471719137,32.486807974647235,32.48680790239391,36.94057255482869,24.152359384288346,7.225332154803255e-08
465.8431471719137,32.623557473843846,32.623557401590524,37.083657390021536,24.15869472028458,7.225332154803255e-08
467.8431471719137,32.760340780655326,32.760340708402,37.22672797914856,24.164982002600134,7.22533286534599e-08
469.8431471719137,32.89715769246297,32.89715762020962,37.36978439519362,24.17122150683757,7.225334996974198e-08
471.8431471719137,33.03400800618013,33.03400793392677,37.512826710764536,24.17741350869133,7.225335707516933e-08
473.8431471719137,33.17089151830962,33.170891446056245,37.655854998095315,24.183558283892637,7.225337128602405e-08
475.8431471719137,33.307808024999076,33.30780795274571,37.79886932904831,24.189656108156164,7.225336418059669e-08
477.8431471719137,33.444757322094745,33.44475724984137,37.94186977511632,24.19570725712851,7.225337128602405e-08
