time_s,WT_q_out_pL_s,KO_q_out_pL_s,WT_cl_i_mM,KO_cl_i_mM,WT_ph_i,KO_ph_i,WT_volume_i_pL,KO_volume_i_pL,WT_chloride_driving_force_V,KO_chloride_driving_force_V,WT_N_fmol_s,KO_N_fmol_s,WT_E_fmol_s,KO_E_fmol_s,WT_A_fmol_s,KO_A_fmol_s,WT_J_fmol_s,KO_J_fmol_s,WT_J_aux_fmol_s,KO_J_aux_fmol_s
504.4365251495658,0.0015744585219045898,0.0012500731722286107,54.31696508058538,38.22777727237393,7.026411392216976,7.256861821967759,1.4016973573722789,1.3506462331931983,0.0023451216153688934,0.0019116639823536438,0.1442818894037874,0.1442818894037874,-0.000838245108430703,-0.000838245108430703,0.07142384251793116,0.0,0.37067338844398273,0.3021604343508122,0.0,0.0
505.0,0.0015743791511375921,0.001249974374198068,54.31414776751116,38.223477637488685,7.026438345447792,7.256984709939723,1.4016506256993595,1.3505855808611167,0.0023450179016793887,0.001911531010010535,0.14428568579378914,0.14428568579378914,-0.0008382049319260747,-0.0008382049319260747,0.07142209794709993,0.0,0.37065699530493834,0.30213941654573695,0.0,0.0
506.0,0.0015742386328616493,0.0012497994758528753,54.30916100062096,38.215866380324634,7.026485959572299,7.2572022102425064,1.4015679085235435,1.3504782634080488,0.0023448342809173246,0.0019112955990688435,0.14429239638976923,0.14429239638976923,-0.000838133820198234,-0.000838133820198234,0.07141900801786799,0.0,0.3706279719359084,0.302102207144373,0.0,0.0
506.4365251495658,0.0015741774296387401,0.001249723303937536,54.30698940275432,38.21255160615607,7.026506656474877,7.2572969188590335,1.4015318874632356,1.3504315455643516,0.002344754301981406,0.0019111930666166205,0.1442953149863117,0.1442953149863117,-0.0008381028540125558,-0.0008381028540125558,0.071417661654245,0.0,0.37061533034709404,0.3020860007134391,0.0,0.0
507.0,0.0015740985497850635,0.001249625137281496,54.30419097075531,38.208279766477794,7.026533293753975,7.257418959228037,1.4014854688444622,1.3503713568087454,0.00234465122160157,0.00191106092240724,0.14429907273325476,0.14429907273325476,-0.000838062950300549,-0.000838062950300549,0.07141592595691817,0.0,0.37059903730991184,0.3020651138044049,0.0,0.0
508.0,0.0015739589004451855,0.001249451356792361,54.299237617292924,38.20071772218395,7.026580349467957,7.257634959742473,1.4014033056277568,1.3502648592907636,0.002344468721883701,0.001910826978016221,0.1443057149577612,0.1443057149577612,-0.0008379923214083283,-0.0008379923214083283,0.07141285174425953,0.0,0.37057019113478423,0.30202813620820773,0.0,0.0
508.4365251495658,0.0015738980756187515,0.0012493756717891907,54.29708056726453,38.1974243844374,7.026600803533347,7.2577290154451015,1.401367525736811,1.3502184982601524,0.0023443892311543826,0.0019107250844908538,0.1443086037921828,0.1443086037921828,-0.0008379615654758015,-0.0008379615654758015,0.07141151222880124,0.0,0.3705576267126266,0.30201203076699695,0.0,0.0
509.0,0.0015738196833850943,0.0012492781326967906,54.294300879848706,38.19318017377619,7.026627128180107,7.257850214616729,1.4013214178433182,1.3501587690923014,0.0023442867799230334,0.0019105937638886628,0.14431232319699913,0.14431232319699913,-0.000837921932698781,-0.000837921932698781,0.07140978535998647,0.0,0.37054143311958415,0.30199127403853243,0.0,0.0
510.0,0.0015736808971518524,0.0012491054633079425,54.28938069819224,38.185667047628584,7.026673631349814,7.258064726672443,1.4012398044640737,1.3500530844591114,0.0023441053938829844,0.0019103612780152976,0.1443188975851345,0.1443188975851345,-0.0008378517833504311,-0.0008378517833504311,0.07140672678420475,0.0,0.3705127629740186,0.3019545269777912,0.0,0.0
510.4365251495658,0.00157362044818328,0.0012490302622708645,54.28723809077325,38.18239501773768,7.026693845128928,7.2581581343915,1.4012042639478552,1.3500070771753372,0.0023440263881520755,0.0019102600199103828,0.14432175689141924,0.14432175689141924,-0.0008378212362361531,-0.0008378212362361531,0.0714053940821822,0.0,0.3705002752114265,0.3019385219720762,0.0,0.0
