time_s,q_pL_s,na_i_mM,k_i_mM,cl_i_mM,T_i_mM,A_i_mM,ph_i,hco3_i_mM,V_i_pL,V_l_pL,cl_l_mM,ph_l,osm_lumen_mOsm,N,H,E,B,J4,P,CaCC,paraCl,Va_V,Vb_V,charge_max_fmol,current_residual_A,max_amount_rhs,max_volume_rhs
9.0,0.0021051257820253106,12.533999672119808,116.07335774025303,59.82821754101588,6.712217589461702,15.258649785245401,6.926394367513379,5.8389094252861495,1.4585397495491383,0.11052562891012656,147.03436366393396,6.808615019755373,301.663623082665,0.19446757466644307,0.016076693287262092,-0.0015884340450519271,0.09383593675612971,0.026294565970404818,0.048996257099078844,0.46130113438646286,0.14832010987498276,-0.026950807347757035,-0.08010174236976726,5.400124791776761e-13,2.3367852304623032e-23,0.1527478689037638,0.0006643543543300393
10.0,0.002096390358539543,12.625299443571121,115.99545254270016,59.76986055580072,6.804011946962818,15.354554657762906,6.92789032980008,5.921394854987124,1.4591982725398391,0.11048195179269772,147.09653540253632,6.796471641387934,301.6530977243421,0.19189872291883775,0.015892613602368676,-0.0015546300637664103,0.09314223513422858,0.02823116883532105,0.04935444846914974,0.45444857693490026,0.1483111510566664,-0.02694483441031148,-0.08008101319151667,3.410605131648481e-13,1.71252236192619e-23,0.14726937626395015,0.0006521044183557237
11.0,0.002081847803126771,12.712962202950749,115.92099638874565,59.714412134598724,6.892077179367962,15.446833011926909,6.929347565122113,6.000628859701757,1.459842921305774,0.11040923901563386,147.1540660251632,6.784515044402786,301.6438337602691,0.18945654289352348,0.015715565136093037,-0.0015224454270140462,0.09246598648071147,0.030093786529181252,0.04969349431259621,0.4484418674657065,0.1482944783108963,-0.026942088807976654,-0.0800613819225928,2.1316282072803006e-13,1.0443155233481974e-23,0.14198241046616752,0.0006367370359678089
12.0,0.002063485312708535,12.79718324713508,115.84974862917741,59.66156186514187,6.976570654772182,15.535650543550837,6.930767321843965,6.076744175845843,1.4604709432242224,0.11031742656354268,147.20734412296216,6.772799922756587,301.6356494206381,0.1871344951595762,0.01554517877285232,-0.0014917841780787784,0.09180727391935263,0.03188540538290133,0.050014763453485024,0.4431581966802647,0.14827148210967728,-0.026942000588444936,-0.08004274370714246,1.1368683772161603e-13,3.1988625251074117e-24,0.1368807000238337,0.000618954779681893
13.0,0.0020427947350957903,12.878144124957167,115.78149243703744,59.611043490876504,7.057641633175335,15.621162153390383,6.932150828309645,6.149866998825014,1.4610802141347792,0.11021397367547896,147.25671210095916,6.761370733854372,301.62839535323764,0.1849262939068175,0.015381108400795344,-0.0014625578944103812,0.09116611223980081,0.03360887532893665,0.050319502786696266,0.4384966734008263,0.14824328198530556,-0.026944110758053513,-0.08002500863854012,9.947598300641403e-14,3.2311742677852644e-26,0.13195814011693405,0.0005993187141178722
14.0,0.0020208858256673735,12.956013990381201,115.71603148710297,59.56262705154545,7.135431909774394,15.703513191101667,6.9334992889795295,6.220117490509016,1.4616691143552514,0.11010442912833687,147.30247464136593,6.750262897440615,301.62194741916664,0.18282593607964723,0.015223029227408504,-0.0014346848746545236,0.09054245611843059,0.035266918584753185,0.050608850596552596,0.4343734585803266,0.1482107900730919,-0.026948045457363515,-0.08000809889022799,8.526512829121202e-14,6.462348535570529e-27,0.12720878916941786,0.0005782810792755095
15.0,0.0019985741483275784,13.030950763816069,115.65318725899834,59.516112727645066,7.210076366478789,15.7828404631028,6.934813881516708,6.28761021228752,1.4622364322892796,0.1099928707416379,147.34490516975907,6.7395039053792525,301.6162013942845,0.18082771434265207,0.015070636247324952,-0.0014080894480280382,0.08993620758830102,0.0368621370562123,0.0508838480767805,0.43071818799188605,0.1481747572641178,-0.026953497186756634,-0.07999194655470586,9.947598300641403e-14,3.2311742677852644e-26,0.12262686675953044,0.0005562092248035217
16.0,0.0019764491873425468,13.103102134642619,115.59279682501567,59.47132597048488,7.281703449605859,15.85927305983904,6.936095754633763,6.352454498664399,1.4627812887646683,0.10988224593671274,147.38425084761477,6.729114337660384,301.61106901843795,0.17892621934065944,0.014923642845145555,-0.0013827013823856575,0.08934722282866357,0.03839701878492463,0.051145449344589144,0.4274712995085181,0.14813580727590317,-0.02696021092841795,-0.07997649198865721,7.105427357601002e-14,1.9387045606711586e-26,0.1182067523150091,0.0005334033730597172
17.0,0.001954927148077426,13.172606431953552,115.53471101670227,59.42811360671112,7.350435587442305,15.932933043729115,6.9373460265400455,6.414754782717146,1.46330307700826,0.10977463574038714,147.42073645963868,6.719108785865379,301.6064750004164,0.17711633508032243,0.014781779519210952,-0.001358455372633117,0.08877531833546186,0.03987394366788993,0.051394530186098214,0.4245820054725122,0.1480944621841192,-0.026967973724915908,-0.07996168252366491,8.526512829121202e-14,1.0339757656912846e-25,0.11394298422698793,0.0005101100138936872
18.0,0.0019342920391088704,13.23959339147713,115.47879288120325,59.38634067434442,7.4163895622153975,16.003936032999377,6.938565783860938,6.474610885590624,1.4638014143423739,0.10967146019554436,147.45456748158583,6.709496689705334,301.6023547047447,0.17539323008866736,0.014644792711388131,-0.0013352905934791205,0.08822027649464258,0.04129518869748286,0.05163189574786359,0.422006727543714,0.14805116186924458,-0.0269766067167114,-0.07994747143911594,8.526512829121202e-14,6.462348535570529e-26,0.1098302588991867,0.00048653218586387206
19.0,0.0019147277139023478,13.304184845968061,115.42491635520378,59.34588780854008,7.479676851429374,16.0723917111163,6.939756080952614,6.532118282690936,1.4642761027450313,0.10957363856951174,147.48593255457394,6.700283091444414,301.59865233640585,0.17375234601168127,0.014512443725881053,-0.0013131503028559575,0.08768185054753674,0.042662932975499016,0.05185828736468043,0.4197078655123281,0.14800627908861075,-0.026985958945804765,-0.07993381712294743,5.684341886080802e-14,2.003328046026864e-25,0.10586342917281247,0.0004628374805781151
20.0,0.0018963426453207422,13.366495333383641,115.37296513853742,59.30664909287629,7.540403932525994,16.138404264588853,6.940917939528011,6.587368340930254,1.4647270967532875,0.10948171322660372,147.5150054643878,6.691469307749458,301.59531950340426,0.1721893847700898,0.014384507737468827,-0.001291981492864271,0.08715976909275254,0.04397926230030075,0.05207438858098176,0.41765282663321274,0.1479601312019394,-0.02699590251476902,-0.07992068238788871,7.105427357601002e-14,5.816113682013476e-26,0.10203750281523669,0.000439164328411642
21.0,0.0018791891908068931,13.426632647983325,115.32283171331177,59.26853025562498,7.598672564586746,16.20207277183935,6.942052348544507,6.64044853869775,1.4651544768727534,0.10939594595403447,147.54194677481834,6.683053527793461,301.59231406690685,0.17070029506166434,0.014260772873496298,-0.001271734577541871,0.08665374009349919,0.04524617357227714,0.052280830522250556,0.4158132438036967,0.14791298947169898,-0.027006328727543084,-0.07990803389773937,5.684341886080802e-14,1.2924697071141057e-26,0.09834764049348226,0.0004156269878476577
