absolute_fmol_s,absolute_over_positive_pool,attempt_id,positive_loading_pool_fmol_s,ratio_gate_pass,root_id,seed_kind,signed_fmol_s,source
0.02055275207685393,0.07771555172635908,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.02055275207685393,pump_apical_Na
0.00685091735895131,0.025905183908786364,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.00685091735895131,pump_apical_cycles
0.07454242306167241,0.2818651980812641,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.07454242306167241,pump_basolateral_K
0.11181363459250862,0.42279779712189614,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,-0.11181363459250862,pump_basolateral_Na
0.03727121153083621,0.14093259904063205,legacy_02,0.2644612515809107,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,0.03727121153083621,pump_basolateral_cycles
1.2453935641800996e-05,7.239668286473905e-05,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,1.2453935641800996e-05,AE2_Cl
1.2453935641800996e-05,7.239668286473905e-05,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-1.2453935641800996e-05,AE2_TIC
1.2453935641800996e-05,7.239668286473905e-05,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-1.2453935641800996e-05,AE2_alkalinity
1.2453935641800996e-05,7.239668286473905e-05,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,1.2453935641800996e-05,AE2_cycles
0.00022171618297264816,0.0012888709759166551,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.00022171618297264816,AE4_alkalinity
0.00011085809148632408,0.0006444354879583276,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-0.00011085809148632408,AE4_cl
0.00011085809148632408,0.0006444354879583276,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-0.00011085809148632408,AE4_cycles
3.6952697162108018e-06,2.1481182931944247e-05,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,3.6952697162108018e-06,AE4_k
0.00010716282177011328,0.0006229543050263834,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.00010716282177011328,AE4_na
0.00022171618297264816,0.0012888709759166551,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.00022171618297264816,AE4_tic
0.00012415153387860433,0.0007217123553466848,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-0.00012415153387860433,CO2_bath_to_cell
9.950792257269652e-05,0.0005784551743502283,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,-9.950792257269652e-05,CO2_lumen_to_cell
6.612096285391834e-05,0.00038437153652691155,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,6.612096285391834e-05,NHE1_Na
6.612096285391834e-05,0.00038437153652691155,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,6.612096285391834e-05,NHE1_alkalinity
6.612096285391834e-05,0.00038437153652691155,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,6.612096285391834e-05,NHE1_cycles
0.17201111329145155,0.9999276033171353,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.17201111329145155,NKCC1_Cl
0.08600555664572578,0.49996380165856763,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.08600555664572578,NKCC1_K
0.08600555664572578,0.49996380165856763,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.08600555664572578,NKCC1_Na
0.08600555664572578,0.49996380165856763,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.08600555664572578,NKCC1_cycles
0.17200967650560195,0.9999192510554494,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.17200967650560195,cl_apical
0.004558354459979014,0.026498430031749058,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.004558354459979014,k_apical
0.13875280893581773,0.8065918593156837,legacy_03,0.17202356722709336,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,0.13875280893581773,k_basolateral
