attempt_id,candidate,capacity,domain_pass,fold,lower_fold,reference,root_id,seed_kind,upper_fold
legacy_09,14.883428201651913,AE4,True,99.13929577849123,0.01,0.1501264265070657,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,0.5005390493114812,NKCC1,True,1.5641845290983787,0.01,0.32,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,5.000000000005016e-05,AE2,True,0.010000000000010032,0.01,0.005,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,0.0012789258429188378,pump_apical,True,0.10647068289367614,0.01,0.012012,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,0.014498390731584812,pump_basolateral,True,0.09797004305473965,0.01,0.147988,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,1.5482238388727497e-09,K_apical,True,0.3686247235411309,0.01,4.1999999999999996e-09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,8.964614712376024e-09,K_basolateral,True,0.914756603303676,0.01,9.799999999999998e-09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,9.394115070778422e-09,CaCC,True,0.299175639196765,0.01,3.14e-08,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,0.00010000000000010014,CO2_apical,True,0.010000000000010015,0.01,0.01,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,5.121321776313169e-11,paracellular_Na,True,0.17071072587710562,0.01,3e-10,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,6.763528587026335e-13,paracellular_K,True,0.01352705717405267,0.01,5e-11,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,1.4334547215973434e-10,paracellular_Cl,True,0.5733818886389374,0.01,2.5e-10,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
legacy_09,7.189774424240349e-12,paracellular_HCO3,True,0.14379548848480697,0.01,5e-11,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,100.0
robust_00,13.013399447103247,AE4,True,86.68293617506956,0.01,0.1501264265070657,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,0.028301137223583486,NKCC1,True,0.08844105382369839,0.01,0.32,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,5.000000000005012e-05,AE2,True,0.010000000000010023,0.01,0.005,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,7.836382735610155e-05,pump_apical,True,0.010356160974681975,0.01,0.007566880000000001,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,0.7767811821494156,pump_basolateral,True,10.724116014185439,0.01,0.07243312,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,1.3388773364256064e-10,K_apical,True,0.02390852386474297,0.01,5.6000000000000005e-09,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,7.828152425947958e-10,K_basolateral,True,0.09319229078509475,0.01,8.399999999999999e-09,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,2.898158519596065e-09,CaCC,True,0.09229804202535237,0.01,3.14e-08,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,0.00010000000008789684,CO2_apical,True,0.010000000008789684,0.01,0.01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,3.0004507312095813e-12,paracellular_Na,True,0.010001502437365271,0.01,3e-10,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,3.133484152278867e-09,paracellular_K,True,62.669683045577344,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,5.139975757662034e-09,paracellular_Cl,True,20.559903030648133,0.01,2.5e-10,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_00,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_01,13.466742634845902,AE4,True,89.70267892316807,0.01,0.1501264265070657,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,0.05897988154760548,NKCC1,True,0.18431212983626713,0.01,0.32,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,0.00016944512413415706,pump_apical,True,0.011196498697888498,0.01,0.015133760000000001,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,2.4228409932409276,pump_basolateral,True,16.72467645492095,0.01,0.14486624,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,1.0545492512091023e-10,K_apical,True,0.01883123662873397,0.01,5.6000000000000005e-09,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,1.8403816577465044e-09,K_basolateral,True,0.2190930544936315,0.01,8.399999999999999e-09,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,6.521289740674025e-09,CaCC,True,0.20768438664566957,0.01,3.14e-08,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,0.00020000000016918867,CO2_basolateral,True,0.010000000008459433,0.01,0.02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,0.00010018649123092718,CO2_apical,True,0.010018649123092718,0.01,0.01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,3.0003920348306323e-12,paracellular_Na,True,0.010001306782768775,0.01,3e-10,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,3.7196667696522377e-09,paracellular_K,True,74.39333539304475,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,3.2864798971130098e-09,paracellular_Cl,True,13.145919588452038,0.01,2.5e-10,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_01,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_02,13.292397219687007,AE4,True,88.54135496964886,0.01,0.1501264265070657,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,0.035487133962317376,NKCC1,True,0.1108972936322418,0.01,0.32,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,7.626343319821894e-05,pump_apical,True,0.010078583669652344,0.01,0.007566880000000001,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,0.7885358061732609,pump_basolateral,True,10.886398462102155,0.01,0.07243312,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,8.61589905562599e-11,K_apical,True,0.030771068055807104,0.01,2.8000000000000003e-09,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,1.109262262865608e-09,K_basolateral,True,0.09904127347014358,0.01,1.1200000000000001e-08,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,3.331982243881089e-09,CaCC,True,0.10611408420003468,0.01,3.14e-08,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,0.00010000000000063678,CO2_apical,True,0.010000000000063678,0.01,0.01,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,3.0003947817912326e-12,paracellular_Na,True,0.010001315939304109,0.01,3e-10,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,3.1590969111927776e-09,paracellular_K,True,63.181938223855546,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,4.156407712324868e-09,paracellular_Cl,True,16.625630849299473,0.01,2.5e-10,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_02,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_03,15.012624476378011,AE4,True,99.99987893984436,0.01,0.1501264265070657,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,0.00816823563982695,NKCC1,True,0.025525736374459217,0.01,0.32,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,5.000000000005012e-05,AE2,True,0.010000000000010023,0.01,0.005,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,0.00018886431429792312,pump_apical,True,0.012479668918888836,0.01,0.015133760000000001,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,0.33930203163038986,pump_basolateral,True,2.3421746269551127,0.01,0.14486624,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,1.5914737992089537e-10,K_apical,True,0.056838349971748345,0.01,2.8000000000000003e-09,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,1.1416275182946197e-10,K_basolateral,True,0.010193102841916246,0.01,1.1200000000000001e-08,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,9.557855301183665e-10,CaCC,True,0.030439029621604025,0.01,3.14e-08,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,0.00010000000000010014,CO2_apical,True,0.010000000000010015,0.01,0.01,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,3.002327875246233e-12,paracellular_Na,True,0.01000775958415411,0.01,3e-10,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,8.26680615081384e-11,paracellular_K,True,1.653361230162768,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,1.91273972412724e-08,paracellular_Cl,True,76.50958896508959,0.01,2.5e-10,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_03,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_04,15.012642650691548,AE4,True,99.99999999989994,0.01,0.1501264265070657,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,0.005771409801452698,NKCC1,True,0.018035655629539682,0.01,0.32,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,4.5502400000045564e-05,pump_apical,True,0.010000000000010015,0.01,0.00455024,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,0.1003349868429365,pump_basolateral,True,1.3298251292374752,0.01,0.07544976,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,9.457654851148487e-08,K_apical,True,16.888669377050867,0.01,5.6000000000000005e-09,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,2.4989749720977986e-10,K_basolateral,True,0.02974970204878332,0.01,8.399999999999999e-09,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,3.2152252426771864e-10,CaCC,True,0.010239570836551548,0.01,3.14e-08,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,0.00010000000000010014,CO2_apical,True,0.010000000000010015,0.01,0.01,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,3.000000000003007e-12,paracellular_Na,True,0.010000000000010023,0.01,3e-10,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,5.006342582997009e-13,paracellular_K,True,0.01001268516599402,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,1.7310532776223724e-08,paracellular_Cl,True,69.2421311048949,0.01,2.5e-10,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_04,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_05,13.675212734542574,AE4,True,91.09130918998429,0.01,0.1501264265070657,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,0.011489907195922173,NKCC1,True,0.03590595998725679,0.01,0.32,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,7.440980590421954e-05,NHE1,True,0.01000000000001004,0.01,0.007440980590414482,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,0.00013497632964473794,pump_apical,True,0.014831781361503784,0.01,0.00910048,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,0.4752360562937575,pump_basolateral,True,3.1493543272619915,0.01,0.15089952,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,1.1257939529204804e-10,K_apical,True,0.020103463445008577,0.01,5.6000000000000005e-09,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,1.5822011945440507e-10,K_basolateral,True,0.018835728506476798,0.01,8.399999999999999e-09,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,1.8084745277864583e-08,CaCC,True,0.5759473018428211,0.01,3.14e-08,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,0.00010000000000013115,CO2_apical,True,0.010000000000013115,0.01,0.01,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,3.206139509855033e-12,paracellular_Na,True,0.010687131699516777,0.01,3e-10,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,2.0907507429084663e-09,paracellular_K,True,41.81501485816933,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,7.88823144432047e-09,paracellular_Cl,True,31.552925777281878,0.01,2.5e-10,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_05,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_06,13.13723765972986,AE4,True,87.50782900378672,0.01,0.1501264265070657,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,0.5440298067422138,NKCC1,True,1.700093146069418,0.01,0.32,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,4.5502400000045564e-05,pump_apical,True,0.010000000000010015,0.01,0.00455024,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,0.014343620738062163,pump_basolateral,True,0.1901082354412017,0.01,0.07544976,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,1.3402508667427056e-10,K_apical,True,0.04786610238366805,0.01,2.8000000000000003e-09,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,2.630946659048669e-09,K_basolateral,True,0.234905951700774,0.01,1.1200000000000001e-08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,3.801747427002846e-09,CaCC,True,0.12107475882174668,0.01,3.14e-08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,0.00010000021227903909,CO2_apical,True,0.010000021227903909,0.01,0.01,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,3.000201937461201e-12,paracellular_Na,True,0.01000067312487067,0.01,3e-10,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,4.999933478938309e-09,paracellular_K,True,99.99866957876617,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,3.306506382675034e-09,paracellular_Cl,True,13.226025530700134,0.01,2.5e-10,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_06,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_07,14.535930786630919,AE4,True,96.82459727333072,0.01,0.1501264265070657,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,0.006525310411471239,NKCC1,True,0.020391595035847622,0.01,0.32,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,7.440980590421933e-05,NHE1,True,0.010000000000010015,0.01,0.007440980590414482,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,9.799685835825619e-05,pump_apical,True,0.010768317534707642,0.01,0.00910048,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,0.16348440419226506,pump_basolateral,True,1.0833991002242092,0.01,0.15089952,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,1.4275815011191272e-07,K_apical,True,50.9850536113974,0.01,2.8000000000000003e-09,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,3.315395454534817e-10,K_basolateral,True,0.029601745129775148,0.01,1.1200000000000001e-08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,3.16265699217616e-10,CaCC,True,0.010072156026038724,0.01,3.14e-08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,0.0002000000000002003,CO2_basolateral,True,0.010000000000010015,0.01,0.02,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,0.00010000000000036233,CO2_apical,True,0.010000000000036233,0.01,0.01,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,3.0024782971733536e-12,paracellular_Na,True,0.010008260990577845,0.01,3e-10,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,1.4789472175944875e-12,paracellular_K,True,0.02957894435188975,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,1.2302891559041245e-09,paracellular_Cl,True,4.921156623616498,0.01,2.5e-10,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_07,5.000000000005007e-13,paracellular_HCO3,True,0.010000000000010015,0.01,5e-11,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,100.0
robust_08,13.901787009655022,AE4,True,92.60053231867698,0.01,0.1501264265070657,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_08,0.005020941274582811,NKCC1,True,0.015690441483071284,0.01,0.32,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_08,5.000000000005007e-05,AE2,True,0.010000000000010015,0.01,0.005,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_08,7.440980590421947e-05,NHE1,True,0.010000000000010032,0.01,0.007440980590414482,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_08,0.0001035438578145514,pump_apical,True,0.017240069566192374,0.01,0.006006,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
robust_08,0.21289718363425258,pump_basolateral,True,2.877222256321493,0.01,0.073994,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,100.0
